,De contemptu mundi,Elementa philosophiae,Elegia,Alexandreis,Bucolicum carmen,Carmina Burana,Rota Veneris,Ars grammatica,Commentarium in Martiani Capellae «De nuptiis Mercurii et Philologiae» I-II,De excidio Troiae historia,De nuptiis Philologiae et Mercurii,Commentarius in Vergilii Aeneidos libros,Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,De philosophia,In Vergilii Aeneide comentarii,In Vergilii Georgicis comentarii,Adelphi,Andria,Eunuchus,Heautontimorumenos,Hecyra,Phormio,"Amores, Epistulae, Medicamina faciei femineae, Ars amatoria, Remedia amoris",Fasti,Ibis,Metamorphoses,Ex Ponto,Tristia,B1,P3,W1,To,P5,F,Aeneid,Eclogues,Georgicon
De nuptiis Philologiae et Mercurii,0.16065847933658906,0.12356522856983942,0.20333119060693827,0.1765762195284546,0.28847540582968145,0.1569429573159966,0.14845730135617852,0.17249166425113105,0.1760537757201195,0.18957983929957534,1.1102230246251565e-16,0.5174748995254606,0.21334137857525692,0.2535181884250426,0.11859368249322566,0.12669608109595532,0.34915548246122274,0.4353276192531964,0.4246493445636077,0.48769009330809276,0.3040268355802148,0.4056619695697322,0.21656573125854606,0.1707120246044277,0.2149715522517267,0.2472324039873508,0.1908978572277249,0.18973682007908843,0.2901005222102412,0.28822380964971417,0.2842879278728896,0.2851511503442338,0.29036190828529784,1.0,0.33291360468256126,0.2865072162484671,0.3338981128872127
Commentarius in Vergilii Aeneidos libros,0.5537576829127536,0.5321778777573791,0.5983759482482621,0.6230145866641084,0.6887014903439697,0.5589703883452346,0.5692947897956923,0.5771972025969881,0.5293500665916773,0.5843137844852788,0.5174748995254606,5.551115123125783e-16,0.549101392167085,0.6056686217329532,0.49300435130169695,0.5064738294438718,0.6406534596228295,0.6921737209983331,0.6888213501412185,0.7177505490541557,0.6203877457730159,0.6707583895557123,0.6070865146019384,0.579709893448958,0.6291504481240661,0.6577839877515601,0.589185905474504,0.597038270650313,0.64184872029003,0.6380803446967216,0.6340895734283676,0.6372395544490483,0.6378611230727053,1.0,0.7119912319973043,0.6488012859955826,0.7147027889942774
Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,0.21144247854260134,0.19447909535557173,0.26684168252066087,0.3132710061997479,0.41004779280393866,0.17798782197762708,0.18049184984281652,0.2823756597215611,0.25979873023726663,0.2863200354217358,0.21334137857525692,0.549101392167085,0.0,0.31394655620486256,0.17372077257672902,0.17734983468309518,0.41010823531636853,0.4972518837191632,0.48436055366714204,0.5377146461354214,0.41160427445694026,0.4789736381699744,0.2940541541481644,0.2816865096315919,0.3968069782344573,0.392600516961519,0.3064418137306212,0.33029878266052093,0.30594595724904683,0.31805392841504776,0.3119045832362466,0.3126017036272569,0.3132984372730846,1.0,0.4409021492690752,0.31801559788526323,0.4131062141542261
De philosophia,0.30423060292129156,0.15875195143264564,0.37850257790901953,0.38385925490138273,0.488423708880355,0.2904769488621819,0.28213701142366987,0.344516485103354,0.2925390112767301,0.34905630008658983,0.2535181884250426,0.6056686217329532,0.31394655620486256,0.0,0.28196101989694977,0.28067652373931073,0.4663268813110467,0.5618594415830911,0.5484956252564475,0.5953524948830559,0.45610518028822467,0.5259315067977648,0.3713914795690708,0.34027343865193127,0.4645724035847488,0.4467097178671915,0.3708428955908404,0.3766430526916986,0.45005756616121295,0.4508753032288517,0.4412242403925054,0.4468000941385796,0.44685910589049127,1.0,0.5415893817372137,0.4526673548333675,0.5171213678444889
In Vergilii Aeneide comentarii,0.18524647644402825,0.14986734667827606,0.2555165431769222,0.27841145367345854,0.3951522189079373,0.17942226581453735,0.20132131042434143,0.24078644761710455,0.14951225052901618,0.19549424883368438,0.11859368249322566,0.49300435130169695,0.17372077257672902,0.28196101989694977,0.0,0.015772622520864532,0.3494032306940307,0.437236767024787,0.4316360700563282,0.48682363236982484,0.3120612053393341,0.40139091325066945,0.27730513711508575,0.21834498599903862,0.31312198482427644,0.34536621407326606,0.24538735728963934,0.26292862629289315,0.3316761798576374,0.3284626512812905,0.3231737177592492,0.3272085298313273,0.3290917523419874,1.0,0.42281611884131753,0.34064806942076653,0.43169829522178105
In Vergilii Georgicis comentarii,0.19390444837866005,0.14768932717472172,0.2668327997035581,0.28120912403970955,0.39261503552626775,0.180251150343962,0.19426558131235072,0.2556797714385717,0.14083377194700952,0.20308408056632576,0.12669608109595532,0.5064738294438718,0.17734983468309518,0.28067652373931073,0.015772622520864532,0.0,0.377069190041583,0.46516848667586064,0.45466480563628986,0.5091961893431506,0.34017331765402503,0.4303395640700679,0.2932111577426135,0.23093120147003743,0.3409818817411625,0.34930374129880204,0.27070803229426665,0.285973116284587,0.3501639266547023,0.35075986199884845,0.3462193734206368,0.34956734346583196,0.35168678486725735,1.0,0.4224992875776401,0.3447211151436157,0.4092658210569159
Adelphi,0.399427314415421,0.3659710605246468,0.2615868457315036,0.46455435816233726,0.4550806076535291,0.30450001318913755,0.39109344675456825,0.48115887979271066,0.38110433352387707,0.4371946804348158,0.34915548246122274,0.6406534596228295,0.41010823531636853,0.4663268813110467,0.3494032306940307,0.377069190041583,0.0,0.2775293113944439,0.2728860047250009,0.19931556548799723,0.1571318612843382,0.2346385251257901,0.2732405886759234,0.332991556003965,0.4195434531927338,0.47602997207706943,0.238585690901015,0.27223294589471647,0.3119979717748742,0.2952046339990503,0.2832074091861888,0.2918830217015346,0.290037378198591,1.0,0.5776542529577262,0.3171866281446041,0.6196369755584953
Andria,0.47870615436159814,0.47831186434244655,0.35180116617976465,0.5356950111386478,0.5308106444304473,0.3959411940091807,0.47503419028367755,0.5463538443613754,0.4744603572002486,0.5177144560087277,0.4353276192531964,0.6921737209983331,0.4972518837191632,0.5618594415830911,0.437236767024787,0.46516848667586064,0.2775293113944439,1.1102230246251565e-16,0.09538557796331348,0.22616031616188126,0.1873001870038884,0.22897289505060947,0.36863955829347883,0.43994483087900016,0.49632427824906744,0.558023351149446,0.33730877871610077,0.36776168082551286,0.39324379347313065,0.37593808805009066,0.36579828806648906,0.3736854616872676,0.3716978942314956,1.0,0.638121978734203,0.3892306240010154,0.6803543238372594
Eunuchus,0.4700756439081786,0.4650021891767401,0.33359634765664514,0.5176760168789396,0.5088340663615566,0.3842396752169439,0.4533002640851558,0.5369714748939722,0.45883085986717886,0.5081816276151423,0.4246493445636077,0.6888213501412185,0.48436055366714204,0.5484956252564475,0.4316360700563282,0.45466480563628986,0.2728860047250009,0.09538557796331348,2.220446049250313e-16,0.20625918859389514,0.12647763945299528,0.12431591565044497,0.34610504115994,0.4148431222449226,0.4761602302392428,0.5320388916809344,0.32354938290317414,0.352861836012348,0.3783533553697045,0.3636080115873127,0.3557841847034371,0.36134425709485274,0.3593185710516089,1.0,0.6173930134853132,0.3779212622752608,0.6559524552514494
Heautontimorumenos,0.5265180551678745,0.5191200212354607,0.40534167008870137,0.5794570375895343,0.5733884419074154,0.45509400544005385,0.5172110719198206,0.5837602028763045,0.5135280830555454,0.561517849974663,0.48769009330809276,0.7177505490541557,0.5377146461354214,0.5953524948830559,0.48682363236982484,0.5091961893431506,0.19931556548799723,0.22616031616188126,0.20625918859389514,0.0,0.31005036951501264,0.2524370045915647,0.41545667691822796,0.4826837117965752,0.526196684561296,0.5907119578130617,0.39257720627336146,0.419485250194673,0.44411500378058333,0.4298242080606739,0.4213641360162361,0.42810575261085304,0.42511251132752226,1.0,0.6730862821867787,0.4560782011120147,0.7064819427516598
