,De contemptu mundi,Elementa philosophiae,Elegia,Alexandreis,Bucolicum carmen,Carmina Burana,Rota Veneris,Ars grammatica,Commentarium in Martiani Capellae «De nuptiis Mercurii et Philologiae» I-II,De excidio Troiae historia,De nuptiis Philologiae et Mercurii,Commentarius in Vergilii Aeneidos libros,Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,De philosophia,In Vergilii Aeneide comentarii,In Vergilii Georgicis comentarii,Adelphi,Andria,Eunuchus,Heautontimorumenos,Hecyra,Phormio,Amores,Epistulae (vel Heroides),Medicamina faciei femineae,Ars Amatoria,Remedia amoris,Fasti,Ibis,Metamorphoses,Ex Ponto,Tristia,B1,P3,W1,To,P5,F,Aeneid,Eclogues,Georgicon
De nuptiis Philologiae et Mercurii,0.20488956109582368,0.13421740372487656,0.24773808039851508,0.27886482456566464,0.3421906281554741,0.23600492681498908,0.17417142494592963,0.157944732687882,0.20093157742764012,0.18536575417704193,0.0,0.6336545654831164,0.21158481564395892,0.3847561181603395,0.16318610600042405,0.18683828762559318,0.5268227570302906,0.5855470051127303,0.5884182073156642,0.6693896090709761,0.46157237271696205,0.6795733694535652,0.18109348653716117,0.19068792384730338,0.3515175635396234,0.18885236417799123,0.18989686774469217,0.20572700494779927,0.2867487080183436,0.290105252926976,0.17965622707650897,0.19289580896005964,0.27718751128291275,0.27089055550898866,0.26973552950596147,0.27608791209800576,0.2693040874445257,1.0,0.3247082461151719,0.23456060543295554,0.2773950692901618
Commentarius in Vergilii Aeneidos libros,0.6757333773650798,0.6528254459926022,0.7283801909990159,0.7613308460712488,0.8020619643639193,0.6995512853441961,0.6814133408845144,0.6856192354497836,0.6448236570965611,0.6936512511651082,0.6336545654831164,4.440892098500626e-16,0.6610620551055566,0.7547220247910326,0.6167039433246703,0.6348341122714238,0.7906057967272779,0.8254054629957511,0.8251954724903694,0.8583744196430279,0.7719712832731813,0.8586016411684553,0.7080383841727985,0.7146341324990315,0.7824316041167433,0.7106125216898975,0.6789284645965994,0.7209714975429902,0.7629684358935278,0.7804410377414135,0.6989232650597998,0.7195268998367014,0.7490156201217444,0.7441805959488814,0.7432582635578814,0.7481402441315947,0.7423947043712577,1.0,0.793823055514717,0.7209998157316686,0.7736518980125042
Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,0.19272583045712466,0.18004633114271473,0.28673469873250323,0.3829043744516506,0.4759579895158004,0.22038226534628935,0.17044841085784868,0.2868111923643828,0.25654259462904805,0.24788532061754276,0.2115848156439588,0.6610620551055567,8.881784197001252e-16,0.4167495667753345,0.21408444837869944,0.21441308295235761,0.5651630335561237,0.6500958977861135,0.6422732298641987,0.7139775907781583,0.5598655483581638,0.7220916534305277,0.28398585030255363,0.31787701598318163,0.43503787628684554,0.2999412381335461,0.23026857288015834,0.3228540945904572,0.5222690524849709,0.45218043743484604,0.3183557317295118,0.36230966307022006,0.3382897240719953,0.3498293758098703,0.34472232323479146,0.3490564161657562,0.3397584470810382,1.0,0.4483469390391115,0.274891857635037,0.3753854911566239
De philosophia,0.42297692581361945,0.2973580133622743,0.5141257984489744,0.5574715302296462,0.6326546212971706,0.4445916821728363,0.4070542752296492,0.461668284385092,0.4256321562045783,0.44152615441907694,0.3847561181603395,0.7547220247910325,0.4167495667753345,2.220446049250313e-16,0.4350760120524618,0.43849561901767353,0.6642748371436267,0.7332300022692171,0.7276290671438139,0.7832256914218666,0.6420886884478113,0.7836198376068304,0.4786947061792137,0.5107306844378394,0.573597375297388,0.4919935742103265,0.4513335749585027,0.5178425734972767,0.6401238791626942,0.6134225862397218,0.4945853326893451,0.5209455391718432,0.5530433822809031,0.5559716204641499,0.5489801681103363,0.5560232233818205,0.5486785915994837,1.0,0.6295676125150289,0.5065354921785767,0.583623474579329
In Vergilii Aeneide comentarii,0.2527132465842846,0.20077734455500262,0.3459401289893894,0.41319201498621205,0.5007710432603694,0.29165811178269685,0.24848239564794894,0.2979999933733226,0.2018315839442486,0.21867831828216588,0.16318610600042405,0.6167039433246703,0.21408444837869955,0.4350760120524618,2.220446049250313e-16,0.03168299343174219,0.5344949676589399,0.6062239348906993,0.6068044378764053,0.6817819401026625,0.48936130833771174,0.6822889771103068,0.32001141402668476,0.32928994430510017,0.48785295580624277,0.3275528290074262,0.27448625357437517,0.3315889925199317,0.44055835024967505,0.45605386532014636,0.2962563488302352,0.34841104131312195,0.39870446043157937,0.3915421062954725,0.39051828280418244,0.40016639527151776,0.3892216472251827,1.0,0.4696586914698201,0.3430197879488951,0.42892059325167875
In Vergilii Georgicis comentarii,0.26742387003592505,0.20538055670619704,0.3528800887992043,0.42242264570428123,0.5040433771338342,0.28941273644968357,0.2411354159890987,0.3242870633689324,0.21374177220435597,0.2315566449667289,0.18683828762559318,0.6348341122714236,0.21441308295235761,0.43849561901767353,0.03168299343174208,0.0,0.5566667613408296,0.63333832324246,0.6254019864315399,0.6986640766504117,0.5180055124058428,0.7035485564660273,0.3352139192804072,0.35290160749284016,0.4842021315215269,0.3451121393915324,0.29002186964797494,0.34283601903122696,0.4879052307796654,0.46530255121299113,0.3272916708070577,0.3756797781089224,0.4136508876746823,0.4116257710109381,0.4111978875629335,0.4202501173322052,0.409826984379815,1.0,0.4738393089630967,0.346284881415619,0.4184810830405846
Adelphi,0.5679459188720559,0.5169604631113462,0.5944306035962315,0.7022514223357603,0.724924097644778,0.5891456507823817,0.6061697054459716,0.6531831323976292,0.533587586020927,0.5965047038914193,0.5268227570302906,0.7906057967272779,0.5651630335561237,0.6642748371436267,0.5344949676589401,0.5566667613408296,0.0,0.5383779842412063,0.5509162052197563,0.356084750873473,0.3631345017772143,0.5026265818643267,0.5731688785570067,0.585206594777901,0.7201770968412553,0.5969510667857629,0.5451988086424215,0.637162019647864,0.7215747280543006,0.7233837463513416,0.5541098972579289,0.5920347964590784,0.6569331340372122,0.6467984366468655,0.6315725758266698,0.6471749762945326,0.6374250418827088,1.0,0.7679222543514546,0.6251094898382452,0.7431365928370377
Andria,0.6151676365213284,0.6148462447125553,0.6282693207964894,0.7360828277133022,0.7629164996755693,0.6489387774617502,0.6748939428152285,0.6877900775038349,0.6407382924810743,0.6624855092101452,0.5855470051127303,0.8254054629957511,0.6500958977861135,0.7332300022692171,0.6062239348906993,0.63333832324246,0.5383779842412063,0.0,0.15199418887276783,0.34950523850835435,0.352072634009306,0.5296617804375391,0.6136674694080613,0.6240141511961952,0.7637732601437528,0.635364642997903,0.5866770457391776,0.6920030089338227,0.7423353945426757,0.7640258034547336,0.5891508318226388,0.6292617633580555,0.6861581119734228,0.6725713238670201,0.6568346777181084,0.673520078865284,0.6664990530403437,1.0,0.8004213641094421,0.6488544817564429,0.7789789361980868
Eunuchus,0.6297348307653179,0.610416195925253,0.6382193988656175,0.734018670221378,0.75223718329768,0.6581644543011345,0.6656520102466258,0.6844096594663115,0.6168353619864057,0.655464940396177,0.5884182073156641,0.8251954724903694,0.6422732298641987,0.7276290671438139,0.6068044378764053,0.6254019864315399,0.5509162052197563,0.15199418887276783,8.881784197001252e-16,0.33140120511240856,0.2488672305650379,0.38757432517806534,0.6200682544967844,0.6342912303253703,0.7622884127367088,0.6409289178999104,0.5987483311995051,0.6781022989553838,0.7441124027324506,0.7496826821274347,0.6099118160473557,0.6425294706189846,0.6994124079043329,0.6910237695843113,0.6800086452037812,0.69159390350274,0.6844053200118583,1.0,0.7866562871364002,0.6642268791720506,0.7606020461848945
Heautontimorumenos,0.6995233549482872,0.6897914170152821,0.7066799304980731,0.7888305269903553,0.8060046852722029,0.7248278612006789,0.733866387812175,0.7405750366828757,0.7016430336486604,0.7221094118931611,0.6693896090709761,0.8583744196430279,0.7139775907781583,0.7832256914218666,0.6817819401026625,0.6986640766504117,0.356084750873473,0.34950523850835435,0.33140120511240856,2.220446049250313e-16,0.5254878735116268,0.5291888661635786,0.6983317797151533,0.7051273908188976,0.8205412790447519,0.7144623042391303,0.6748720995138646,0.7485262827373964,0.7871865106390563,0.8057617049593744,0.6817406425388106,0.7092210694396336,0.7535580927870407,0.7446137343563706,0.7362056979176492,0.7468801761970276,0.7393016253521563,1.0,0.834691860930065,0.7321340743410945,0.8149701332286488
Hecyra,0.5420289817541443,0.5155701655589577,0.5515902951090439,0.6520082534777193,0.6834271566759051,0.5743940475967344,0.5803025939309177,0.5765157858631471,0.5304554117717616,0.5487115161876515,0.46157237271696205,0.7719712832731813,0.5598655483581638,0.6420886884478114,0.48936130833771174,0.5180055124058428,0.3631345017772142,0.352072634009306,0.248867230565038,0.525487873511627,0.0,0.4021934031012011,0.5325496102020439,0.5318919234896337,0.6925347495494549,0.5445718478690604,0.499256849928276,0.5914282387483873,0.6258800084764593,0.6683668106018859,0.4908054429706309,0.5295999713563055,0.6013461395427795,0.5846211430343213,0.5754746105122044,0.5901399130081016,0.5802868042451681,1.0,0.7170851140365966,0.582325261147293,0.6921588759074793
Phormio,0.7180160233946214,0.6888808074560266,0.7349521787620272,0.8063783806712009,0.8232376190869714,0.7402524317290651,0.7564397694204865,0.7584396894584651,0.6925845850041765,0.7334703633468418,0.6795733694535652,0.8586016411684553,0.7220916534305277,0.7836198376068304,0.6822889771103068,0.7035485564660272,0.5026265818643267,0.529661780437539,0.38757432517806534,0.5291888661635786,0.4021934031012011,2.220446049250313e-16,0.7171750075180074,0.7209038389516548,0.8243228591549138,0.7321477478727254,0.6988764983224398,0.7587584716073412,0.7935521748304898,0.8167413332543167,0.6948172669466515,0.7221302411476325,0.7763546505837522,0.766059610230289,0.7570738201808975,0.7675895220412006,0.7605826318059075,1.0,0.8542541828936645,0.7573571869358581,0.8408547014764102
Amores,0.28819592739660627,0.2633086931797447,0.12893540019442162,0.19218847985237886,0.17389779221354318,0.2404275338004137,0.24216865116056596,0.3493621724700673,0.33405360942334994,0.2659646331251678,0.18109348653716095,0.7080383841727987,0.2839858503025535,0.4786947061792137,0.32001141402668454,0.335213919280407,0.5731688785570066,0.6136674694080613,0.6200682544967845,0.6983317797151533,0.5325496102020439,0.7171750075180074,0.0,0.033491001306544255,0.21582793409438927,0.0354247957952194,0.0802880395662584,0.07487177756756769,0.2457130793972837,0.1447686703865405,0.06258372667684975,0.06403134984694503,0.13129614776716736,0.13447643289746336,0.12592368627920814,0.13470807992248857,0.1284493514081465,1.0,0.18897355199615107,0.1314718063466197,0.16496800050052485
Epistulae (vel Heroides),0.32787210851344717,0.3084974610714466,0.12351647016274359,0.1747667699479678,0.1294783456550188,0.28280196346170783,0.2822446386399353,0.367005343548227,0.35284658715109596,0.29138035871910994,0.19068792384730338,0.7146341324990315,0.31787701598318174,0.5107306844378393,0.3292899443051004,0.35290160749284005,0.585206594777901,0.6240141511961952,0.6342912303253703,0.7051273908188976,0.5318919234896335,0.7209038389516548,0.033491001306544144,0.0,0.23172623008798043,0.041105612273186765,0.11016075217881416,0.05856621740831314,0.18212392223199092,0.09710683087621874,0.041335336887196594,0.034377655075511826,0.10570392427302244,0.1020495424890202,0.09678185864374833,0.10370520631429003,0.10131133928125591,1.0,0.1500809370281938,0.16603354589017205,0.1450851460156828
Medicamina faciei femineae,0.4646445832400924,0.4076395933903346,0.3175624128380756,0.3056998247297448,0.2896601441577952,0.3781167868162062,0.3643928079284132,0.4742684709965078,0.47284056320179046,0.37141246220060575,0.3515175635396234,0.7824316041167433,0.43503787628684554,0.573597375297388,0.487852955806243,0.484202131521527,0.7201770968412553,0.7637732601437528,0.7622884127367089,0.820541279044752,0.692534749549455,0.8243228591549138,0.21582793409438927,0.23172623008798043,0.0,0.1851360489288416,0.2568782776670486,0.22809576731141556,0.36451764444437396,0.25858623981308393,0.2691016666421101,0.2616633345275563,0.26194025257981224,0.27544213421088737,0.2766897448925033,0.2807357892291211,0.27013120097913457,1.0,0.277260704857872,0.28283646043624266,0.24607751528714916
Ars Amatoria,0.3222118795478659,0.2819935190575463,0.14531639739351376,0.191599465362563,0.16449726728473246,0.26664173032965177,0.2676428811437741,0.3576383080079314,0.339688179152449,0.2819272820317953,0.18885236417799112,0.7106125216898974,0.29994123813354623,0.49199357421032663,0.32755282900742644,0.3451121393915324,0.5969510667857632,0.635364642997903,0.6409289178999105,0.7144623042391303,0.5445718478690604,0.7321477478727255,0.0354247957952194,0.041105612273186765,0.1851360489288416,0.0,0.07929945777507519,0.06609639110588206,0.213829447706532,0.12652203185462196,0.05971106709113683,0.05671138154095645,0.12469473851188095,0.12544318978517854,0.12008997821224177,0.128216871450044,0.12173324778006411,1.0,0.1801157153603008,0.14726440460857737,0.15791916837579112
Remedia amoris,0.2528314753595783,0.22440692685790942,0.18437321380389082,0.2857654494704549,0.31756289736017973,0.22019744326591661,0.2323552779207625,0.32945823703649824,0.2965913286348698,0.2746992444997648,0.18989686774469217,0.6789284645965994,0.23026857288015823,0.45133357495850246,0.2744862535743753,0.29002186964797505,0.5451988086424217,0.5866770457391776,0.5987483311995052,0.6748720995138647,0.499256849928276,0.6988764983224398,0.0802880395662584,0.11016075217881416,0.2568782776670486,0.07929945777507519,0.0,0.17070859344641665,0.3337322064438669,0.2954933664000893,0.10959720972321674,0.1446137356681657,0.18708406219457152,0.18626049252577515,0.17453785680615075,0.18954502028591536,0.17691632051290418,1.0,0.3356359541231321,0.1446773804682362,0.28116808029331597
Fasti,0.38226515830271646,0.32087979443534287,0.16611657628428012,0.16403944686487548,0.10994305463077758,0.3001109640906944,0.29233422758535754,0.3765605945385899,0.3294586500119042,0.278909902993263,0.20572700494779927,0.7209714975429902,0.32285409459045744,0.5178425734972768,0.3315889925199318,0.34283601903122674,0.637162019647864,0.6920030089338227,0.6781022989553839,0.7485262827373964,0.5914282387483873,0.7587584716073412,0.07487177756756758,0.05856621740831314,0.22809576731141556,0.06609639110588228,0.17070859344641665,0.0,0.20149679085991168,0.06633776254600088,0.10796136664067424,0.07866724295088523,0.15908924646351552,0.16290555302599596,0.1649541966335144,0.16664739579622734,0.16504810577234186,1.0,0.1031407655803922,0.1911011931700478,0.10874360240732017
Ibis,0.516431842776129,0.49591017780199265,0.3214369223384671,0.29057662261535555,0.25503698943041553,0.4761144796700205,0.45594300609647387,0.3302518566552266,0.5177590855336724,0.38209247454028106,0.2867487080183436,0.7629684358935278,0.5222690524849709,0.6401238791626943,0.44055835024967516,0.4879052307796653,0.7215747280543006,0.7423353945426756,0.7441124027324506,0.7871865106390563,0.6258800084764593,0.7935521748304899,0.2457130793972837,0.18212392223199092,0.36451764444437396,0.213829447706532,0.3337322064438668,0.20149679085991168,0.0,0.18661422561500274,0.1971305230119862,0.16317344416662183,0.28548122298288026,0.27359887771257807,0.28148147565977255,0.28151288289172716,0.2773335674645234,1.0,0.2485814731470447,0.34713146179898224,0.2671022857620704
Metamorphoses,0.5084476126660423,0.45450307554282543,0.21530199416199558,0.1565881592988967,0.042913593518469906,0.41770147138582525,0.3955323248318161,0.4755563223484639,0.4455741897359773,0.3815462634997,0.29010525292697575,0.7804410377414134,0.45218043743484604,0.6134225862397218,0.45605386532014647,0.46530255121299113,0.7233837463513416,0.7640258034547336,0.7496826821274347,0.8057617049593744,0.6683668106018859,0.8167413332543167,0.1447686703865405,0.09710683087621874,0.25858623981308415,0.12652203185462196,0.2954933664000894,0.06633776254600077,0.18661422561500252,0.0,0.1606625006736937,0.09680218720392753,0.16887208840447565,0.1716984243185966,0.17908911646666015,0.17529895746804391,0.1803717621507851,1.0,0.04406894908638914,0.2744193554366504,0.07156340979742237
Ex Ponto,0.29898805634305037,0.2828101084034207,0.15856673375593733,0.22438700775225184,0.2055470018397756,0.2989798819040771,0.29462241533899824,0.3674425650524039,0.3254706981895753,0.3048050056672752,0.17965622707650897,0.6989232650597997,0.3183557317295118,0.4945853326893451,0.2962563488302352,0.3272916708070577,0.5541098972579289,0.5891508318226388,0.6099118160473557,0.6817406425388106,0.4908054429706309,0.6948172669466515,0.06258372667684986,0.041335336887196594,0.26910166664211,0.05971106709113683,0.10959720972321685,0.10796136664067457,0.1971305230119862,0.1606625006736937,0.0,0.024794987981148098,0.13897794618420933,0.1314148491428654,0.12223983501056779,0.13321243427822715,0.1262362827609833,1.0,0.2403137557114443,0.18394623904108132,0.2299001564526727
Tristia,0.34993661852473035,0.32087703835256454,0.15843002371541137,0.19270969996489062,0.1468061384434851,0.32914066137205233,0.318254564119528,0.3745166293462264,0.35258149696929,0.3303563198891023,0.19289580896005964,0.7195268998367014,0.36230966307022006,0.5209455391718432,0.34841104131312195,0.3756797781089224,0.5920347964590784,0.6292617633580555,0.6425294706189846,0.7092210694396336,0.5295999713563055,0.7221302411476325,0.06403134984694503,0.034377655075511826,0.2616633345275563,0.05671138154095623,0.1446137356681657,0.07866724295088523,0.16317344416662172,0.09680218720392753,0.024794987981148098,0.0,0.13512405240383574,0.1290309864275916,0.12346768493912463,0.13060520558125954,0.12728073314510646,1.0,0.17784153381951462,0.19958386041325227,0.18279415074228111
B1,0.37383769438036585,0.3747099683393884,0.11657254043117204,0.2162854583684416,0.15122711493645324,0.3000921003231878,0.30813166848908,0.4168042486308303,0.4411847691453571,0.3406417259623227,0.27718751128291286,0.7490156201217444,0.3382897240719953,0.5530433822809031,0.39870446043157937,0.4136508876746823,0.6569331340372122,0.6861581119734228,0.6994124079043329,0.7535580927870407,0.6013461395427795,0.7763546505837522,0.13129614776716714,0.10570392427302222,0.26194025257981246,0.12469473851188095,0.18708406219457152,0.15908924646351552,0.28548122298288026,0.16887208840447565,0.13897794618420933,0.13512405240383574,1.1102230246251565e-16,0.0063918723289427826,0.010369942597513893,0.005409780399100894,0.006065419747931067,1.0,0.1959259092064729,0.21522510682459295,0.17851451943151064
P3,0.3769222207555806,0.37824083216352733,0.12128907541321965,0.2203353383872384,0.15899068334944366,0.31333828060053437,0.3252410069740005,0.416482648650227,0.44517345573670897,0.3471823057839247,0.270890555508989,0.7441805959488814,0.3498293758098703,0.5559716204641499,0.3915421062954725,0.4116257710109381,0.6467984366468655,0.6725713238670201,0.6910237695843113,0.7446137343563706,0.5846211430343213,0.766059610230289,0.13447643289746336,0.1020495424890202,0.27544213421088737,0.12544318978517854,0.18626049252577492,0.16290555302599596,0.2735988777125782,0.1716984243185966,0.1314148491428654,0.1290309864275916,0.0063918723289427826,0.0,0.0053627308051823475,0.004088306786218854,0.004277449333666361,1.0,0.2050872482334566,0.22526279647918834,0.19131588024262192
W1,0.3674754456933458,0.3668853359331239,0.11774456418234269,0.22553593857187715,0.1661239778511754,0.31034576949991277,0.31797406628105673,0.41906369950416555,0.4366268485632019,0.3529609563465478,0.26973552950596147,0.7432582635578814,0.34472232323479146,0.5489801681103363,0.39051828280418244,0.4111978875629335,0.6315725758266698,0.6568346777181084,0.6800086452037812,0.7362056979176492,0.5754746105122044,0.7570738201808975,0.12592368627920802,0.09678185864374844,0.2766897448925032,0.12008997821224177,0.17453785680615053,0.1649541966335143,0.28148147565977244,0.17908911646666015,0.12223983501056779,0.12346768493912463,0.010369942597513893,0.0053627308051823475,0.0,0.005746665825690389,0.005468134881587816,1.0,0.21616755240580188,0.22258807456729035,0.20171704435532656
