,De contemptu mundi,Elementa philosophiae,Elegia,Alexandreis,Bucolicum carmen,Carmina Burana,Rota Veneris,Ars grammatica,Commentarium in Martiani Capellae «De nuptiis Mercurii et Philologiae» I-II,De excidio Troiae historia,De nuptiis Philologiae et Mercurii,Commentarius in Vergilii Aeneidos libros,Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,De philosophia,In Vergilii Aeneide comentarii,In Vergilii Georgicis comentarii,Adelphi,Andria,Eunuchus,Heautontimorumenos,Hecyra,Phormio,"Amores, Epistulae, Medicamina faciei femineae, Ars amatoria, Remedia amoris",Fasti,Ibis,Metamorphoses,Ex Ponto,Tristia,B1,P3,W1,To,P5,F,Aeneid,Eclogues,Georgicon
Hecyra,0.8707739486119606,0.7255725989299573,0.8169243508508379,0.7909905247871452,0.8272650867342255,0.752809262779622,0.8283020742182878,0.7665090924944726,0.7448089472879769,0.8412885691503766,0.6786549055809772,0.8412239975189015,0.8122555814912489,0.7984002232288607,0.668258241141552,0.7029751857286617,0.6273887824914235,0.5879703734982606,0.5958364786435156,0.6483011339500162,7.527312106958561e-14,0.6062787948233819,0.7398176490570372,0.7571560515873018,0.8379697365659189,0.7743910692914897,0.6945461181456081,0.7005721411876392,0.8040618833525284,0.8013258900298246,0.7945342079530483,0.7996366381828165,0.8034803947191755,1.0,0.8062182548569008,0.8252690188349273,0.8323411610177996
Phormio,0.8930452433267375,0.7654938475580677,0.8537009389246771,0.8419649565415619,0.8746941790383511,0.7998839880149488,0.8660806702604055,0.8179259483140391,0.7725261461424041,0.8733053576129042,0.743528394792429,0.8674221532308056,0.8416276322239798,0.8361985583505113,0.7221345326777304,0.7542576500743039,0.628781852657015,0.6251865130554065,0.5974424052286221,0.6170832618792929,0.6062787948233819,4.2521541843143495e-14,0.7906216127829754,0.8056758826186055,0.8773447830521098,0.8300000964922749,0.7525159479103417,0.7610384627628013,0.8564983263494794,0.8539266054901737,0.8467848810131366,0.851920277876155,0.8536594341776449,1.0,0.8630206898482065,0.8641745976949547,0.8823052673038555
"Amores, Epistulae, Medicamina faciei femineae, Ars amatoria, Remedia amoris",0.7998523318913343,0.5694004469124392,0.66122158432463,0.523046517934211,0.5768910546654962,0.5722250498351056,0.7004002278533223,0.6296410552376205,0.6427618829479482,0.7369982668449448,0.5001378937959791,0.7883169260451881,0.6911586741523219,0.6947412717451287,0.542938208299359,0.5763102461424323,0.7504379702419214,0.7477665443564745,0.7755500167158251,0.7755470735680747,0.7398176490570372,0.7906216127829754,5.551115123125783e-14,0.4362614845448354,0.6692939674758531,0.4193991713888714,0.44692797968373155,0.42291673458530366,0.6039144336011655,0.6137234484039431,0.6050312194650309,0.6078184563675076,0.6162090819125948,1.0,0.47082071503386025,0.6715534031966733,0.5330328026218871
Fasti,0.7899782723336343,0.5167603900153827,0.6360445360383562,0.4102049992210307,0.46217220757645916,0.5380058741901106,0.6732985215388414,0.566625857053076,0.5640963394274463,0.6851328769307368,0.41415569516118755,0.7544799038540054,0.6515424965013359,0.65588997102986,0.45575882184176164,0.491546563869773,0.7657343820201641,0.7781311732412778,0.7947072810354789,0.8057412401871494,0.7571560515873018,0.8056758826186055,0.4362614845448354,3.275157922644212e-13,0.5982848401038211,0.24752149571740056,0.40836226445310664,0.3609781321129313,0.5669348664842868,0.5791942254592173,0.5762938950124572,0.575022326789032,0.587111223175826,1.0,0.2985250651073358,0.6567237646839899,0.3968916747801742
Ibis,0.8774965314183962,0.7451821923029277,0.7766316126146287,0.6442476247675357,0.6785801109062695,0.7468166617275152,0.8193686319779452,0.6765128354060659,0.7761695173725438,0.8075437300499569,0.626752229315584,0.8520898664118164,0.815210920192871,0.8175309155526009,0.6768795546837976,0.7173634544302202,0.864930892790378,0.8614145810706231,0.87608237074568,0.8761149945160768,0.8379697365659189,0.8773447830521098,0.6692939674758531,0.5982848401038211,4.118927421359331e-14,0.5403804705786347,0.6149034058286318,0.5834425973134476,0.7342763484734844,0.737204014628465,0.737056137812353,0.7358139923473788,0.7425384582186156,1.0,0.5870987028506452,0.8005924238111337,0.6512478536700271
Metamorphoses,0.8072330408889095,0.5503341563865467,0.612253085398613,0.3180477283983745,0.3397881454745574,0.5563707386261671,0.6749011086843515,0.5774826693837528,0.5830816450831724,0.6858316729865892,0.4011671866666203,0.776865000354098,0.6732861434997689,0.6805609047302139,0.4892743413011068,0.5235103277495219,0.79606599880299,0.8050968260771868,0.8177375770034598,0.8254867486476054,0.7743910692914897,0.8300000964922749,0.4193991713888714,0.24752149571740056,0.5403804705786347,1.0089706847793423e-12,0.38089088799234216,0.29983016275316454,0.5111809325878927,0.5254275138634346,0.5252392637902698,0.5207568196137118,0.5374785147552166,1.0,0.14584932481495216,0.6545189229657546,0.280889645739538
Ex Ponto,0.7794963456673778,0.5374594203063044,0.6389499075295046,0.49359467991962436,0.5576783006542481,0.5661236173406888,0.6928156329847774,0.605669196178365,0.5984199053973447,0.7247037052746241,0.4474199368043562,0.759288745893546,0.6718507472494978,0.6733020743132869,0.4790256503739252,0.5279911135133799,0.7135064014439998,0.7076631022632895,0.7479290149781841,0.7452291681975438,0.6945461181456081,0.7525159479103417,0.44692797968373155,0.40836226445310664,0.6149034058286318,0.38089088799234216,1.7574830479816228e-13,0.3296691827544268,0.5755695221890811,0.5817027051329715,0.5718167796495102,0.5759745970218435,0.585720698396782,1.0,0.45656128562822684,0.6589564291920308,0.532163232779658
Tristia,0.7845329097176428,0.5350992805777401,0.6256885017091143,0.4460525013225849,0.5021182225968659,0.5609514701242115,0.6850746881522833,0.584250424429772,0.5903583901552387,0.7188252903089862,0.42736181080794355,0.7614789308432708,0.677388498370191,0.671316468835923,0.486212964928758,0.5338346125352156,0.7246394152912938,0.7193994215368366,0.7569765334248508,0.7520924829546627,0.7005721411876392,0.7610384627628013,0.42291673458530366,0.3609781321129313,0.5834425973134476,0.29983016275316454,0.3296691827544268,0.0,0.5533390576131855,0.5609158621413597,0.5524079884957991,0.5550776121336356,0.566435518103523,1.0,0.38176042279951294,0.651345556511415,0.4757245318262242
B1,0.8428034262183468,0.670350033011623,0.6537744009067059,0.5933030684613041,0.5652065753583622,0.606706955436888,0.713151745073823,0.6912857195914203,0.721357226980606,0.7880470994873578,0.613349249627131,0.8372882971900959,0.7335934335731615,0.7634441693008497,0.638770339043164,0.6678199036421725,0.825451858582646,0.8173520692000358,0.8456267143643871,0.8367374883800889,0.8040618833525284,0.8564983263494794,0.6039144336011655,0.5669348664842868,0.7342763484734844,0.5111809325878927,0.5755695221890811,0.5533390576131855,0.0,0.13995266972799658,0.14133274701235343,0.13487736521816673,0.16082259508751073,1.0,0.5414951843392704,0.7524474317300741,0.5959797362845753
P3,0.8476905984517964,0.6805396879874697,0.6583136175832613,0.6060803369284421,0.5753169139563972,0.6189272103782529,0.7226317113591226,0.6989071284859929,0.7296172573832906,0.7957902178880003,0.6206195722213499,0.8385282804248244,0.7441006321569422,0.7709362625514244,0.6438732281007022,0.6752468385479523,0.8241066579879242,0.814575386664399,0.844969691818243,0.8352629393853391,0.8013258900298246,0.8539266054901737,0.6137234484039431,0.5791942254592173,0.737204014628465,0.5254275138634346,0.5817027051329715,0.5609158621413597,0.13995266972799658,0.0,0.11556262340430012,0.1211993705848754,0.14191746173934372,1.0,0.5587277376812372,0.7603879469292546,0.6132257779988646
W1,0.8443509788919495,0.6716766676985044,0.6560666644782026,0.6049213345067792,0.5787070814824313,0.6159933721725894,0.7196700701908385,0.6979703747713327,0.722584457582224,0.7958619084892995,0.6163148335020856,0.8361693877218657,0.7395769151442897,0.765258418353179,0.6395489909399097,0.6718866321481657,0.815393130329909,0.8044557512690909,0.8377719758803558,0.827890565669662,0.7945342079530483,0.8467848810131366,0.6050312194650309,0.5762938950124572,0.737056137812353,0.5252392637902698,0.5718167796495102,0.5524079884957991,0.14133274701235343,0.11556262340430012,0.0,0.12003074757247167,0.14193199622828012,1.0,0.5613578909584833,0.7566256432788679,0.6152785230128661
To,0.8438974303379455,0.6749266424772649,0.6563851746723437,0.6019457261647583,0.5737745478157166,0.6146548975108882,0.7193703187935527,0.6969639767284952,0.7256990542338906,0.7940816626067454,0.6170632110123295,0.8379613141299788,0.7395415126958839,0.7671443601802066,0.6423490296999582,0.6742362758871561,0.8214269650725343,0.8114559504353603,0.8422050811388133,0.8330002741631637,0.7996366381828165,0.851920277876155,0.6078184563675076,0.575022326789032,0.7358139923473788,0.5207568196137118,0.5759745970218435,0.5550776121336356,0.13487736521816673,0.1211993705848754,0.12003074757247167,1.6209256159527285e-14,0.1452168251228716,1.0,0.5552378291089989,0.7575628370845856,0.6096456502697052
P5,0.8473082120633628,0.6803537790958205,0.6617810428197017,0.6146095640939141,0.5834363133968072,0.6201437032981223,0.7219454163986587,0.7007715540786053,0.7297058782882593,0.7975554083757462,0.6260069882617992,0.8402181435588538,0.7445009568332959,0.771057309899416,0.6486534608538563,0.6798811594953333,0.8236658307176865,0.8147382393084867,0.8448159909520934,0.8349343663700864,0.8034803947191755,0.8536594341776449,0.6162090819125948,0.587111223175826,0.7425384582186156,0.5374785147552166,0.585720698396782,0.566435518103523,0.16082259508751073,0.14191746173934372,0.14193199622828012,0.1452168251228716,3.3306690738754696e-14,1.0,0.571262543644838,0.7630153931533968,0.6233946349868318
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Aeneid,0.8157729020734592,0.5873846066257383,0.62979900994601,0.33031187768276893,0.3586110611118508,0.5581331977307191,0.6788715416405442,0.5956203987167639,0.6332866130950286,0.6788262655949246,0.4430376917485377,0.788899912179913,0.6798232676602103,0.7036844687775934,0.5012684275660023,0.540486275969527,0.8270073160207364,0.8336110759243522,0.8433747762482621,0.8502369784521985,0.8062182548569008,0.8630206898482065,0.47082071503386025,0.2985250651073358,0.5870987028506452,0.14584932481495216,0.45656128562822684,0.38176042279951294,0.5414951843392704,0.5587277376812372,0.5613578909584833,0.5552378291089989,0.571262543644838,1.0,0.0,0.6509226540689299,0.259697992613094
Eclogues,0.8633069741956326,0.721902744668057,0.7898895811126847,0.6947263968278478,0.7272021073082346,0.7037410821003512,0.8010437227589103,0.7467694117365837,0.7839082698851129,0.8207465943427481,0.6739591313092013,0.85909519799617,0.786614357226139,0.8013551447019596,0.6929184240138788,0.7062921432341223,0.8350298796361163,0.8286392067189211,0.8516721456806279,0.8492377165061386,0.8252690188349273,0.8641745976949547,0.6715534031966733,0.6567237646839899,0.8005924238111337,0.6545189229657546,0.6589564291920308,0.651345556511415,0.7524474317300741,0.7603879469292546,0.7566256432788679,0.7575628370845856,0.7630153931533968,1.0,0.6509226540689299,9.43689570931383e-14,0.6690586943355181
Georgicon,0.8224170478342346,0.5962939110811125,0.67443105920027,0.4256846859758455,0.4496030810952202,0.5819546402158493,0.693480096137913,0.6131136887931401,0.6590977570300268,0.7119302435443962,0.4867004220015122,0.8065706801394281,0.6858540027561556,0.7096671891367635,0.5491203391566902,0.5354931132642523,0.8474917569826352,0.854852391982883,0.8609743763494881,0.869685135537109,0.8323411610177996,0.8823052673038555,0.5330328026218871,0.3968916747801742,0.6512478536700271,0.280889645739538,0.532163232779658,0.4757245318262242,0.5959797362845753,0.6132257779988646,0.6152785230128661,0.6096456502697052,0.6233946349868318,1.0,0.259697992613094,0.6690586943355181,2.6645352591003757e-15
