,De contemptu mundi,Elementa philosophiae,Elegia,Alexandreis,Bucolicum carmen,Carmina Burana,Rota Veneris,Ars grammatica,Commentarium in Martiani Capellae «De nuptiis Mercurii et Philologiae» I-II,De excidio Troiae historia,De nuptiis Philologiae et Mercurii,Commentarius in Vergilii Aeneidos libros,Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,De philosophia,In Vergilii Aeneide comentarii,In Vergilii Georgicis comentarii,Adelphi,Andria,Eunuchus,Heautontimorumenos,Hecyra,Phormio,"Amores, Epistulae, Medicamina faciei femineae, Ars amatoria, Remedia amoris",Fasti,Ibis,Metamorphoses,Ex Ponto,Tristia,B1,P3,W1,To,P5,F,Aeneid,Eclogues,Georgicon
De nuptiis Philologiae et Mercurii,0.1336163631417766,0.10486299603712568,0.18089852770069403,0.15476639237333067,0.275025802662348,0.14323760265849872,0.13260064658928128,0.16381311883392324,0.15992863944782743,0.14366417038631618,0.0,0.5155629853813357,0.20239622094694654,0.10753902038030372,0.10842736886923277,0.11556393552341149,0.28289913372059716,0.3060280716098529,0.27728636168427556,0.2751479480411214,0.23787719646340977,0.2793537366101937,0.19934234699884001,0.15295690189229572,0.19979458569797315,0.23609314795402048,0.17495727293794938,0.17570126033202516,0.27154198357907977,0.26917659154314966,0.2655991819441319,0.26607650594869403,0.2717978448739734,1.0,0.3187257036445279,0.26620665651870545,0.3203833002856662
Commentarius in Vergilii Aeneidos libros,0.5421533429947513,0.5236214062935545,0.5911248413053134,0.6180066095900787,0.6869209334452087,0.5552514978203675,0.56265915699369,0.5734292920430555,0.5237278808166569,0.5693608342324152,0.5155629853813357,0.0,0.5466143190043199,0.5305028676931262,0.49757182358868435,0.5079634129818473,0.6079561822245303,0.6257895590471523,0.6127245441274178,0.6050078938418815,0.5888002907648164,0.6047110927561083,0.6027227654187943,0.5756873625576211,0.6263903126693864,0.6574713421634575,0.5854660868410454,0.5943848060537607,0.6359061989193762,0.6318130904894499,0.6280550470718866,0.6311173880371856,0.6318840232583605,1.0,0.712735708150682,0.6429418883438252,0.7133949131580086
Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,0.18842236139800372,0.17293900710671728,0.2515814464090609,0.29679666183176634,0.4009986368058498,0.16600205701911475,0.16613353923980556,0.2697528536476075,0.24378928098957808,0.2471911701151448,0.20239622094694654,0.5466143190043199,0.0,0.17661222152773914,0.16311808360939484,0.1650894952064541,0.353734903855883,0.3873676884043007,0.35614903323240144,0.35004714578750384,0.36015032428738347,0.37352454482504227,0.2803122128003577,0.26514941618802523,0.38694699278026734,0.384504052412592,0.29745593293999006,0.3217767003799088,0.2906207414536499,0.30252503839733746,0.297223970156683,0.2973811192220358,0.2985276748152721,1.0,0.429398024110053,0.29796888825233625,0.4005145553322852
De philosophia,0.15251299411920927,0.014162161930008521,0.24496405220973427,0.2529348066367185,0.3958838091309258,0.14758668689836207,0.1336337582476539,0.20885781147673033,0.15703858881631938,0.18435925092995842,0.10753902038030372,0.5305028676931262,0.17661222152773914,0.0,0.13850410245437028,0.13914768368462282,0.30451239322518076,0.36360214577877614,0.3293433557118639,0.32326782253169806,0.29622602742390625,0.31970914862696476,0.2396538246438823,0.2012548196477585,0.3555814651912266,0.337096394396621,0.2401406581457195,0.2486990638089226,0.3318951814684953,0.33229224968045623,0.3212210817741754,0.32766961357639734,0.327887435684569,1.0,0.44667802133935763,0.3369123902171086,0.4224934971701677
In Vergilii Aeneide comentarii,0.15848658169299212,0.12761548729795114,0.2373619590865098,0.26453909672288467,0.3875393356166831,0.1671359781070505,0.18307750999500083,0.22811263400589377,0.13277112310576822,0.16063087085786787,0.10842736886923277,0.49757182358868435,0.16311808360939484,0.13850410245437028,0.0,0.009811058840552223,0.28518308282741733,0.31116513556768577,0.28775747222039416,0.27641289119236356,0.24948712438065868,0.2763871810856384,0.26515961533140997,0.20651768610499488,0.3042236128945892,0.3408331528952193,0.23411500427834908,0.25376565518804184,0.3161541428438346,0.3124669166680156,0.3075818296437389,0.31142185820826984,0.3135739499628355,1.0,0.42066403923106854,0.32561940046559235,0.42508100640274793
In Vergilii Georgicis comentarii,0.1651492733334886,0.12783090400824149,0.24646888193033345,0.2626048318665064,0.3839554244975767,0.16530816860589181,0.1755508977067286,0.24064041123424929,0.12317565857885437,0.15738060341820703,0.11556393552341149,0.5079634129818473,0.1650894952064541,0.13914768368462282,0.009811058840552223,0.0,0.3148189361676895,0.3447288584876649,0.31550336890274,0.3068431759710766,0.27954121701333245,0.31048638864382194,0.2793969986824312,0.21728452188445324,0.3302899556916662,0.34282996709450964,0.2574335590589918,0.2748486302876286,0.3335329331935214,0.333814127292709,0.32961883944745196,0.33283300119642,0.3350525917157683,1.0,0.4133685559076299,0.3319186660853629,0.4045730085339241
Adelphi,0.3300145312335677,0.29294205623695735,0.18047478198207534,0.40685626145383447,0.40527574514831055,0.23705101062164935,0.32881053742195054,0.4265839125583599,0.31316172785119534,0.3598089363235044,0.28289913372059716,0.6079561822245303,0.353734903855883,0.30451239322518076,0.28518308282741733,0.3148189361676895,1.1102230246251565e-16,0.06840476167483356,0.04697444884265878,0.04185756527445128,0.05500310467324132,0.027233635337367224,0.19898156694194558,0.26345158377353806,0.3625420649138489,0.4269015050635725,0.16295862252783355,0.20031514044783483,0.2407994841090918,0.22103411401949635,0.20880096281507465,0.21796725610182988,0.21572875118539625,1.0,0.5352756560922598,0.24049169034332696,0.5830084978604122
Andria,0.3520414687248542,0.35164509891920703,0.19890077774145098,0.4271207770697675,0.4300896442910187,0.26409822212910583,0.3540806244345429,0.4413095973473883,0.34991276368676727,0.39033911122308673,0.3060280716098529,0.6257895590471523,0.3873676884043007,0.36360214577877614,0.31116513556768577,0.3447288584876649,0.06840476167483356,0.0,0.040983328955211284,0.03554657730671895,0.049576848481758584,0.057358582068934405,0.22579375271166313,0.31245444067729333,0.38411861349777876,0.46227805027047997,0.1898188501345912,0.2268327380521905,0.25423266078341444,0.23165162570799835,0.22021711018795131,0.22959376957458155,0.22722285109127727,1.0,0.5584951529948272,0.24425422924097773,0.6095905863507858
Eunuchus,0.3260069183417832,0.32014643697135103,0.15780587622046727,0.39216309649654457,0.3885519842408114,0.23175529594572297,0.31313408204666715,0.41724631545919644,0.31473566918150975,0.3631536601008907,0.27728636168427556,0.6127245441274178,0.35614903323240144,0.3293433557118639,0.28775747222039416,0.31550336890274,0.04697444884265878,0.040983328955211284,0.0,0.012605463646393478,0.029696756746011133,0.0364745275409637,0.17877327126462017,0.263770383371414,0.3440117605780404,0.4172072360137784,0.15172590922422646,0.18959045534345975,0.21723328635619055,0.19724908163055277,0.18848288309264927,0.19506058085932154,0.19234727940345775,1.0,0.5207828621817253,0.21070670385170853,0.5701189717990718
Heautontimorumenos,0.3204939732698805,0.31194103019728914,0.15541058640581196,0.40221492445472196,0.4026902413851734,0.23127486717760615,0.3150748449957578,0.4094651346272483,0.3071295508048184,0.35773319476784793,0.2751479480411214,0.6050078938418815,0.35004714578750384,0.32326782253169806,0.27641289119236356,0.3068431759710766,0.04185756527445128,0.03554657730671895,0.012605463646393478,0.0,0.01990414080887959,0.03143847277604506,0.17564878488113456,0.2652378145959393,0.331807448981951,0.42519001627780684,0.14161952334233185,0.18048150599551005,0.21583778928260244,0.1939147087375701,0.18286630796029624,0.19202617844061254,0.18765372775220457,1.0,0.5383117589859113,0.2222058320604865,0.5868085942814925
Hecyra,0.30534756942949914,0.2968097609220106,0.16040926030989,0.37732700332027536,0.3943847905684158,0.2300488241127947,0.30341680864297704,0.3863210882361896,0.275650934847526,0.3303374515103351,0.23787719646340977,0.5888002907648164,0.36015032428738347,0.29622602742390625,0.24948712438065868,0.27954121701333245,0.05500310467324132,0.049576848481758584,0.029696756746011133,0.01990414080887959,2.220446049250313e-16,0.041223163100765015,0.18191839988758274,0.250086703474101,0.30791259860338827,0.4031636126557845,0.1309992926931549,0.16401091609223517,0.2113361866532646,0.18778903996432583,0.1799105192806787,0.18745513702707894,0.18469325404102588,1.0,0.5217008651175183,0.22942556702793282,0.5763443956331904
Phormio,0.32541067590037964,0.30716409383195886,0.19282719732530895,0.42185299428101963,0.43091304890424376,0.2537708909110743,0.3413001957643035,0.4263889450959075,0.3010858396574462,0.36046745695983873,0.2793537366101937,0.6047110927561083,0.37352454482504227,0.31970914862696476,0.2763871810856384,0.31048638864382194,0.027233635337367224,0.057358582068934405,0.0364745275409637,0.03143847277604506,0.041223163100765015,0.0,0.21322423898612775,0.28019541889748856,0.35139157699068324,0.44167965672721854,0.16793918021111431,0.2030503481207392,0.25648423780373797,0.23286011994035105,0.2221181570983758,0.23128792075780857,0.2272658845698653,1.0,0.563511421730886,0.2684823970376635,0.6193619604416656
"Amores, Epistulae, Medicamina faciei femineae, Ars amatoria, Remedia amoris",0.2427104498390702,0.23037210194326896,0.06071790654842668,0.16817582805936282,0.17319080801087983,0.13653347706275187,0.1967120072001649,0.3578704918479687,0.3271260943515898,0.28530683384303557,0.19934234699884001,0.6027227654187943,0.2803122128003577,0.2396538246438823,0.26515961533140997,0.2793969986824312,0.19898156694194558,0.22579375271166313,0.17877327126462017,0.17564878488113456,0.18191839988758274,0.21322423898612775,0.0,0.0761216643390954,0.16218912694010323,0.15538183110640968,0.034425012657018916,0.03518327735423965,0.07469503531337085,0.07562903191080661,0.06517123641203548,0.07285113919058195,0.07061107917560383,1.0,0.2652735782650337,0.11056008137552331,0.2880854374134345
Fasti,0.23966028972898468,0.1957490071471284,0.11909241904384904,0.1147139546949767,0.12490734849042906,0.16199738685167642,0.23390714914375443,0.32378011125692285,0.2724339325562328,0.22857832235480235,0.15295690189229572,0.5756873625576211,0.26514941618802523,0.2012548196477585,0.20651768610499488,0.21728452188445324,0.26345158377353806,0.31245444067729333,0.263770383371414,0.2652378145959393,0.250086703474101,0.28019541889748856,0.0761216643390954,0.0,0.15300961609495245,0.07596949937380826,0.08300244617933306,0.06868293572684103,0.13957484784413388,0.14769199896610585,0.1410658501417541,0.14317082344291154,0.14740296180703838,1.0,0.17300868260351376,0.17936682775421886,0.20187060301359516
Ibis,0.3191139747062488,0.3514942305132096,0.17774480488047673,0.1723528173735125,0.2070012077579526,0.27625782794325393,0.32204581070894456,0.30786332958565854,0.406352209367303,0.31207061212725906,0.19979458569797315,0.6263903126693864,0.38694699278026734,0.3555814651912266,0.3042236128945892,0.3302899556916662,0.3625420649138489,0.38411861349777876,0.3440117605780404,0.331807448981951,0.30791259860338827,0.35139157699068324,0.16218912694010323,0.15300961609495245,0.0,0.1672643648978146,0.13223870049192543,0.12770093460494425,0.21457085762719652,0.21282777524037322,0.2114545506926011,0.20975560646673852,0.21351414602035734,1.0,0.2561797292866739,0.25852738331960934,0.30169540154899055
Metamorphoses,0.3674588025498078,0.3373854498862332,0.20377726227941184,0.07603672040391851,0.04406059656976058,0.28172589147936855,0.3273757548947889,0.4280461152408306,0.4179955670079484,0.3121977875100693,0.23609314795402048,0.6574713421634575,0.384504052412592,0.337096394396621,0.3408331528952193,0.34282996709450964,0.4269015050635725,0.46227805027047997,0.4172072360137784,0.42519001627780684,0.4031636126557845,0.44167965672721854,0.15538183110640968,0.07596949937380826,0.1672643648978146,0.0,0.1765625621529502,0.12884276671358819,0.1790184444272882,0.19819088942869145,0.1971959972989007,0.19420691470229445,0.20046664405091097,1.0,0.0616133687098781,0.2425957371527141,0.08881811925800731
Ex Ponto,0.2196474134033708,0.2287655547865649,0.06413492701513523,0.1884293210052086,0.2000938389033563,0.15653353022970773,0.22552041949279866,0.35734825561928707,0.2982641362728683,0.2939987497173211,0.17495727293794938,0.5854660868410454,0.29745593293999006,0.2401406581457195,0.23411500427834908,0.2574335590589918,0.16295862252783355,0.1898188501345912,0.15172590922422646,0.14161952334233185,0.1309992926931549,0.16793918021111431,0.034425012657018916,0.08300244617933306,0.13223870049192543,0.1765625621529502,0.0,0.012863785834641206,0.08797539320203251,0.08048829782700939,0.06996035386968069,0.07615994046333197,0.07684717577967137,1.0,0.3104566761056783,0.13559887504721058,0.35261063566522066
Tristia,0.2369359424780959,0.2386213567451836,0.07376212011669958,0.15959459256167374,0.16166353208079942,0.17124104936973839,0.2336207070143974,0.36051593291315553,0.31234985849261854,0.2974503051288223,0.17570126033202516,0.5943848060537607,0.3217767003799088,0.2486990638089226,0.25376565518804184,0.2748486302876286,0.20031514044783483,0.2268327380521905,0.18959045534345975,0.18048150599551005,0.16401091609223517,0.2030503481207392,0.03518327735423965,0.06868293572684103,0.12770093460494425,0.12884276671358819,0.012863785834641206,0.0,0.085374711907784,0.08130651638742603,0.07163274743516768,0.07722297342588558,0.07827982551288704,1.0,0.2632896059731916,0.14704328075057083,0.3070465264275477
B1,0.30368996015736205,0.3334065301296498,0.08890465515379053,0.18503886007119985,0.16012349637242695,0.18065673402127658,0.23888631812934258,0.4122257818777164,0.4071960837825559,0.33150634206034635,0.27154198357907977,0.6359061989193762,0.2906207414536499,0.3318951814684953,0.3161541428438346,0.3335329331935214,0.2407994841090918,0.25423266078341444,0.21723328635619055,0.21583778928260244,0.2113361866532646,0.25648423780373797,0.07469503531337085,0.13957484784413388,0.21457085762719652,0.1790184444272882,0.08797539320203251,0.085374711907784,0.0,0.0030090763286452216,0.0053474926229097886,0.0032736068013763386,0.0036838122728715117,1.0,0.24491100017426115,0.11267288608864201,0.27575568235788916
P3,0.3023040998710579,0.3325513832905743,0.08659483702841109,0.20089890027094326,0.17797691986925668,0.18396261230486666,0.2451457969170885,0.4118042864260061,0.4044095074658244,0.3427507430400709,0.26917659154314966,0.6318130904894499,0.30252503839733746,0.33229224968045623,0.3124669166680156,0.333814127292709,0.22103411401949635,0.23165162570799835,0.19724908163055277,0.1939147087375701,0.18778903996432583,0.23286011994035105,0.07562903191080661,0.14769199896610585,0.21282777524037322,0.19819088942869145,0.08048829782700939,0.08130651638742603,0.0030090763286452216,0.0,0.002704167459235962,0.0015328104704122048,0.0018307632711489497,1.0,0.2727523159257186,0.1167983753797972,0.3089080683770016
W1,0.29408343696904216,0.3192988644829766,0.07932332577868428,0.20543159785094622,0.18074310021546358,0.18220741807293384,0.24233199878260447,0.4112701210265558,0.3923396726766466,0.3425239134755831,0.2655991819441319,0.6280550470718866,0.297223970156683,0.3212210817741754,0.3075818296437389,0.32961883944745196,0.20880096281507465,0.22021711018795131,0.18848288309264927,0.18286630796029624,0.1799105192806787,0.2221181570983758,0.06517123641203548,0.1410658501417541,0.2114545506926011,0.1971959972989007,0.06996035386968069,0.07163274743516768,0.0053474926229097886,0.002704167459235962,0.0,0.002669189510659198,0.00244318623798212,1.0,0.28266960106446537,0.12130872313089192,0.31807085290126313
To,0.29399594257962225,0.3275739989764497,0.08455009256003465,0.1971442650539632,0.1746696748962261,0.181260735486525,0.24214431602824038,0.41251982227723594,0.4007760494539565,0.3399061591538737,0.26607650594869403,0.6311173880371856,0.2973811192220358,0.32766961357639734,0.31142185820826984,0.33283300119642,0.21796725610182988,0.22959376957458155,0.19506058085932154,0.19202617844061254,0.18745513702707894,0.23128792075780857,0.07285113919058195,0.14317082344291154,0.20975560646673852,0.19420691470229445,0.07615994046333197,0.07722297342588558,0.0032736068013763386,0.0015328104704122048,0.002669189510659198,0.0,0.002251118813442865,1.0,0.27029878084025993,0.11553234155702419,0.30694686230384516
P5,0.2982852113301171,0.32759103115639854,0.08738534437715317,0.20582837020237565,0.18323009240358867,0.18398309715205385,0.24242557745052018,0.41073404063422314,0.40162449225670316,0.34151037542591434,0.2717978448739734,0.6318840232583605,0.2985276748152721,0.327887435684569,0.3135739499628355,0.3350525917157683,0.21572875118539625,0.22722285109127727,0.19234727940345775,0.18765372775220457,0.18469325404102588,0.2272658845698653,0.07061107917560383,0.14740296180703838,0.21351414602035734,0.20046664405091097,0.07684717577967137,0.07827982551288704,0.0036838122728715117,0.0018307632711489497,0.00244318623798212,0.002251118813442865,2.220446049250313e-16,1.0,0.2807037943000362,0.11734627695061617,0.31500650939906005
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Aeneid,0.4628103529094908,0.4583930095215636,0.2893372598253975,0.08989877287572179,0.049822063634343605,0.32495951085783437,0.3724840792135464,0.4788118696035213,0.5284900895496761,0.3562285454478701,0.3187257036445279,0.712735708150682,0.429398024110053,0.44667802133935763,0.42066403923106854,0.4133685559076299,0.5352756560922598,0.5584951529948272,0.5207828621817253,0.5383117589859113,0.5217008651175183,0.563511421730886,0.2652735782650337,0.17300868260351376,0.2561797292866739,0.0616133687098781,0.3104566761056783,0.2632896059731916,0.24491100017426115,0.2727523159257186,0.28266960106446537,0.27029878084025993,0.2807037943000362,1.0,0.0,0.2559981117859138,0.030552931758105806
Eclogues,0.31334615140375766,0.3411469548167734,0.14341976453532312,0.21189527991262702,0.18506176213840653,0.12590734326645747,0.23029195969500882,0.3719200911665712,0.4267284706880533,0.3402354981665434,0.26620665651870545,0.6429418883438252,0.29796888825233625,0.3369123902171086,0.32561940046559235,0.3319186660853629,0.24049169034332696,0.24425422924097773,0.21070670385170853,0.2222058320604865,0.22942556702793282,0.2684823970376635,0.11056008137552331,0.17936682775421886,0.25852738331960934,0.2425957371527141,0.13559887504721058,0.14704328075057083,0.11267288608864201,0.1167983753797972,0.12130872313089192,0.11553234155702419,0.11734627695061617,1.0,0.2559981117859138,4.440892098500626e-16,0.2623462524715072
Georgicon,0.45890806475383306,0.43571263604250743,0.31914278233016224,0.11037448886019252,0.07772759957372699,0.32022723171712464,0.3553065703269038,0.4537038097403505,0.5305305395729174,0.3478208919970429,0.3203833002856661,0.7133949131580086,0.4005145553322853,0.42249349717016793,0.42508100640274804,0.4045730085339241,0.5830084978604121,0.609590586350786,0.5701189717990718,0.5868085942814925,0.5763443956331904,0.6193619604416656,0.2880854374134345,0.20187060301359527,0.30169540154899044,0.08881811925800687,0.3526106356652208,0.3070465264275477,0.2757556823578893,0.3089080683770018,0.31807085290126325,0.3069468623038457,0.3150065093990604,1.0,0.030552931758105473,0.2623462524715072,0.0
