,De contemptu mundi,Elementa philosophiae,Elegia,Alexandreis,Bucolicum carmen,Carmina Burana,Rota Veneris,Ars grammatica,Commentarium in Martiani Capellae «De nuptiis Mercurii et Philologiae» I-II,De excidio Troiae historia,De nuptiis Philologiae et Mercurii,Commentarius in Vergilii Aeneidos libros,Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,De philosophia,In Vergilii Aeneide comentarii,In Vergilii Georgicis comentarii,Adelphi,Andria,Eunuchus,Heautontimorumenos,Hecyra,Phormio,Amores,Epistulae (vel Heroides),Medicamina faciei femineae,Ars Amatoria,Remedia amoris,Fasti,Ibis,Metamorphoses,Ex Ponto,Tristia,B1,P3,W1,To,P5,F,Aeneid,Eclogues,Georgicon
Hecyra,0.8959109493517665,0.8857026912812439,0.8155961920636441,0.8092667632825437,0.8235367132926934,0.7801105493334384,0.8651959882190027,0.9028293678371462,0.9090228582578589,0.9209730404791776,0.8081360210448655,0.8219823230348978,0.8933723773827528,0.862001825078873,0.8141807161935342,0.8408352494847515,0.4691818285964694,0.4483918754274103,0.3478259732174134,0.5712885976755374,2.4424906541753444e-15,0.36707241187828654,0.7236385540691697,0.6770152806412888,0.9471047101056767,0.8059866028271531,0.8130270108132507,0.8013786097683067,0.8524851847019235,0.7606660172852633,0.6994724120396216,0.6962957566425081,0.8757716913530983,0.876860523814751,0.8693394103724659,0.8738124286762038,0.8793597058310018,1.0,0.7854563039084964,0.7467281394771288,0.8437964939857412
Phormio,0.9090164451811309,0.9082435382327028,0.8485422486552409,0.8372592126316525,0.8551355297871102,0.8269986871794968,0.9023440702294601,0.913999529409603,0.9156370831222405,0.9385178970470844,0.8449131996537649,0.8517000691335688,0.9031438987811926,0.9159618978153052,0.8401556455215273,0.867492485893868,0.573925231464419,0.4561080254328329,0.278746617497154,0.43698451203561495,0.36707241187828654,3.885780586188048e-15,0.7665778863224506,0.7242663692800668,0.9583291813026296,0.8316727728215618,0.8371603524582745,0.8223825316174891,0.8799377337248397,0.7963711938354294,0.7394725207003163,0.7444850071727016,0.9102744917125472,0.9106386448688382,0.9044047183008185,0.9085460418724813,0.9112464833374925,1.0,0.8247034798613881,0.7866463473634908,0.8666542129522238
Amores,0.849042220062763,0.823668663823988,0.5965512192994136,0.5787713067244735,0.610355476561806,0.6380678628832364,0.8239645449143019,0.8722104142473686,0.9096419689774005,0.900841340258005,0.7106083529239468,0.7227508933171101,0.8474321915807219,0.8408164617690144,0.7155851895193247,0.7725876464145184,0.7379113005958633,0.7445607689685481,0.7417244105350875,0.7754366054957506,0.7236385540691697,0.7665778863224506,9.325873406851315e-15,0.22184326761741513,0.7986693072324421,0.29073019949344847,0.3977900492524392,0.3672239081358323,0.5677556044278939,0.3565969038393224,0.3016010165735038,0.2971699133029161,0.7393833490689437,0.7435955642726607,0.7248533854686667,0.7369907039775151,0.7441312336927051,1.0,0.5390430069550256,0.5053058847418679,0.6180530733252405
Epistulae (vel Heroides),0.8434474650967247,0.8297306496401873,0.577415381360971,0.5569404168994669,0.6119734255470106,0.6437423189961232,0.8271912644687145,0.8661086897213892,0.9100173559484068,0.895899329636978,0.7092366848047269,0.7151415927249649,0.8267048002341493,0.8467641660931146,0.707634082850155,0.7738844817624587,0.6958000727469087,0.7032522639334282,0.706718851735274,0.7400503322808779,0.6770152806412888,0.7242663692800668,0.22184326761741513,0.0,0.8270260106544456,0.34432617237517293,0.41951715872317497,0.36509025963545405,0.5070582113387341,0.3145777693304328,0.20817136189240248,0.20665614416142708,0.7307389979494396,0.732960073971155,0.7128232017094513,0.7254233749434562,0.734671254984386,1.0,0.5049557019626849,0.47752565688197746,0.6362696141285246
Medicamina faciei femineae,0.9389360106394448,0.9207444663027193,0.9110831347361923,0.8575185902488895,0.8908572277412847,0.9091371332756936,0.9487600343819208,0.9596401987181886,0.9712600481100091,0.9567152046456032,0.8586912920268315,0.9056464108219079,0.969591761170759,0.9217622324365162,0.9051527181907449,0.8996210694537846,0.9441146345099605,0.9418755031576893,0.9503430138991165,0.9661674737020758,0.9471047101056767,0.9583291813026296,0.7986693072324421,0.8270260106544456,1.1102230246251565e-16,0.7584309203644469,0.8178315418988508,0.7934079513638213,0.8851483494094362,0.7933978888794112,0.831023666996098,0.8428595348296921,0.9370508406504147,0.9401718559365232,0.9361952231029544,0.938334294983577,0.9388089866854443,1.0,0.8563676009817038,0.8642415709599984,0.8337750886613715
Ars Amatoria,0.8538296085851277,0.7987020696632726,0.6536737726232047,0.5963535557661743,0.6391544211596295,0.6927445319830732,0.8502291068820123,0.8632061727041301,0.9006853782441056,0.8859129873295746,0.6835998264346874,0.7162735077165081,0.8367344930876763,0.8191671599103387,0.7108624839929758,0.7564113770741366,0.8014591528214225,0.8120676894495642,0.8127793659637588,0.8509006618421712,0.8059866028271531,0.8316727728215618,0.29073019949344847,0.3443261723751728,0.7584309203644469,4.6629367034256575e-15,0.38675947660409904,0.3410860717562476,0.5796297878200136,0.3701356928832903,0.37906836699989555,0.38316901787473356,0.7714564309778382,0.7742684944313403,0.7588969931517423,0.7676935424782331,0.7758934153299902,1.0,0.5623694883166341,0.5892417276710952,0.6090111823333861
Remedia amoris,0.8764679375798896,0.8318530857488133,0.6793271327428212,0.6549650259246224,0.6746694747541119,0.7095355660875481,0.8613228880966769,0.8789066471995749,0.9139871119843467,0.9048084557021642,0.7399944080311109,0.7572865941970345,0.8465830922554328,0.8525869375964622,0.7516823578403538,0.7940792344576257,0.8099593578067333,0.8178584435630999,0.8211729581199201,0.8541380849526984,0.8130270108132508,0.8371603524582745,0.3977900492524392,0.41951715872317497,0.8178315418988508,0.38675947660409904,1.1102230246251565e-15,0.4994954319314878,0.6406553573261526,0.49662322700627093,0.44957220917414287,0.4577610484811916,0.784266002380463,0.7840790673809173,0.7677799659002348,0.7787157656360616,0.7880078060151606,1.0,0.6405021140637965,0.6134899532259014,0.6812114323437564
Fasti,0.8323380771047535,0.7666200953956515,0.6794046584113921,0.5097386655681888,0.6095470132255452,0.686318846843472,0.858814519493188,0.8455567122549861,0.8668610531239374,0.8555090224225305,0.6561640866553384,0.6504747192843748,0.8277795422619882,0.7865734118223877,0.6418500314157949,0.7074477721813321,0.7992603169419429,0.8127010935499966,0.8096046293295576,0.8529827259727343,0.8013786097683067,0.8223825316174891,0.3672239081358323,0.36509025963545405,0.7934079513638213,0.3410860717562476,0.4994954319314878,5.218048215738236e-15,0.5644893125219069,0.2540086392691804,0.37590266164518094,0.36410463299745544,0.8117396368709635,0.8146249479673158,0.802575386359031,0.8095095530468737,0.8163312666232767,1.0,0.44977675235565606,0.5916781022450244,0.5623276211679088
Ibis,0.8984538296799383,0.8609202607073977,0.724578641704954,0.6955919022096226,0.7453223377996185,0.7953341213882472,0.8988040498642254,0.8842815398481212,0.9309743922088318,0.9286311407250528,0.7684873291468043,0.7906334864424344,0.8833868251841293,0.8787491128913995,0.782637414627141,0.8233976446378102,0.8605326557981259,0.8650917954377432,0.8675589392819374,0.8865255825990166,0.8524851847019235,0.8799377337248397,0.5677556044278939,0.5070582113387342,0.8851483494094362,0.5796297878200136,0.6406553573261526,0.5644893125219069,1.887379141862766e-15,0.5193796530626458,0.5129536350892943,0.5069121180898439,0.8542142238282262,0.8575002377910987,0.8468052225239665,0.8539790477919849,0.8596705370635146,1.0,0.6662055119646513,0.7136912590911024,0.7103407858607225
Metamorphoses,0.8106435962611157,0.7416532520881454,0.6658422328625867,0.40791874827615593,0.5467626176049012,0.6514753759358992,0.8211799831195669,0.8396508604693608,0.8634183427561365,0.8361074511369163,0.6205098996203817,0.6154058050367528,0.8003440607812875,0.7664536040666697,0.605778502710278,0.6783087030132264,0.7724726134910962,0.783384842208408,0.7819734428015398,0.8197232339388085,0.7606660172852632,0.7963711938354293,0.3565969038393224,0.3145777693304328,0.7933978888794112,0.3701356928832904,0.49662322700627093,0.2540086392691804,0.5193796530626458,0.0,0.3542260611239527,0.32884451144440185,0.7934305275005569,0.79647371307652,0.7823491838808169,0.7915676681003281,0.7977860495520066,1.0,0.31755562763414436,0.5415949193394389,0.4601083601052417
Ex Ponto,0.8163040354322861,0.7866001639400169,0.5843079107813165,0.5414833602757008,0.6138510159823162,0.6464321306635556,0.8077653829588922,0.8432986624446794,0.8838600024734796,0.892206127490129,0.6701852699807829,0.6941390588167745,0.8103261713350428,0.8085016049492796,0.6869870369310798,0.7481835334076956,0.7126874609052087,0.7220501667015633,0.7291386230642007,0.7629437451342429,0.6994724120396216,0.7394725207003163,0.3016010165735038,0.2081713618924026,0.831023666996098,0.3790683669998953,0.449572209174143,0.37590266164518105,0.5129536350892945,0.3542260611239527,0.0,0.16007334259129968,0.7413117537963058,0.7445238764489751,0.7258124860610511,0.7388519292329145,0.7456095531960588,1.0,0.539352260063231,0.48758813477758434,0.6456923692592966
