,De contemptu mundi,Elementa philosophiae,Elegia,Alexandreis,Bucolicum carmen,Carmina Burana,Rota Veneris,Ars grammatica,Commentarium in Martiani Capellae «De nuptiis Mercurii et Philologiae» I-II,De excidio Troiae historia,De nuptiis Philologiae et Mercurii,Commentarius in Vergilii Aeneidos libros,Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,De philosophia,In Vergilii Aeneide comentarii,In Vergilii Georgicis comentarii,Adelphi,Andria,Eunuchus,Heautontimorumenos,Hecyra,Phormio,Amores,Epistulae (vel Heroides),Medicamina faciei femineae,Ars Amatoria,Remedia amoris,Fasti,Ibis,Metamorphoses,Ex Ponto,Tristia,B1,P3,W1,To,P5,F,Aeneid,Eclogues,Georgicon
De nuptiis Philologiae et Mercurii,0.19580016758024832,0.12823541025185603,0.23891818111747332,0.2751111656208287,0.33778303898608697,0.23050498810187559,0.16470917991522094,0.1542538634499423,0.19483334676448938,0.17460699888085784,0.0,0.6331205602617351,0.2057250486232305,0.3823630074946762,0.16003867837854524,0.1838108910763807,0.4822676280263154,0.580161053261098,0.5847368239183465,0.6649465104635359,0.4305368818677149,0.6754011164495555,0.17357887573489017,0.1841521285597154,0.3378350683980126,0.18080957050987057,0.18062207063923097,0.19978794476488426,0.2778966699780072,0.2866643175513084,0.1736560254018601,0.1872849446845274,0.2683246516558482,0.26212878737390055,0.260497172180411,0.2672524224954711,0.2595743057332085,1.0,0.3206434562594801,0.22497484354580322,0.27286989637683545
Commentarius in Vergilii Aeneidos libros,0.6738595845166194,0.6514897176766631,0.7265998407370262,0.7611268567113283,0.8020154188445452,0.6988890354419206,0.6788791657978442,0.6850505429276798,0.6440348374412006,0.6914898064712934,0.6331205602617351,2.220446049250313e-16,0.660035657941159,0.754573656395152,0.6180546667113793,0.6356105150482223,0.7716943945377406,0.8240320035813958,0.8245067923475549,0.8570850259342268,0.7599723156255864,0.8574035520667205,0.7068255506443454,0.7136328542887442,0.7783704867926081,0.7090848968997945,0.6770288572224068,0.7203381914119475,0.7614127442051442,0.780711680137632,0.6979380251375742,0.7187849712740256,0.7473756745657673,0.7425379424510802,0.7414664936986881,0.7464995946097811,0.7404805526267553,1.0,0.7942859942453169,0.7190864048914786,0.7735555534782316
Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,0.18560376612392726,0.17292965492750956,0.2784735102772018,0.3785513543244561,0.47287113218280385,0.21777191803087448,0.16107608474124913,0.2839899411998097,0.25451783798769845,0.23741133848616092,0.20572504862323038,0.660035657941159,3.3306690738754696e-16,0.41371758103640577,0.2098421857481545,0.21054301701483558,0.5243304310632155,0.6460784151233552,0.640001658794513,0.7106408666293895,0.535592491015205,0.7187565906444886,0.2770278162201829,0.31125866732660856,0.4216553008025392,0.29218708684354644,0.22260448096264096,0.3167101797382518,0.5158209808963796,0.4489323164064841,0.3130533331887879,0.3568784504071444,0.3317714815321696,0.3436777583380376,0.33798795708499774,0.342715453808197,0.33306268727472754,1.0,0.4446615614310897,0.2642871160902027,0.3704901173696955
De philosophia,0.4182528600179428,0.2994821678644335,0.5087954275340764,0.5557778515112943,0.6310569098927045,0.441547719991212,0.4016806248306475,0.45940310524729655,0.4227855805637192,0.43361246935557685,0.38236300749467644,0.754573656395152,0.41371758103640577,0.0,0.43339230695399755,0.4372578373693359,0.6327437625221026,0.7301305609494424,0.725772569700134,0.7807419139572419,0.6216717183874794,0.7811545533112505,0.47507503564050024,0.5074452924029832,0.5647706240774226,0.48801395884357335,0.44665232348746553,0.5156221060367487,0.6380666899041703,0.6124909271357277,0.491767488612199,0.5185695281023387,0.5483655209331226,0.5513843414122491,0.5440310233464789,0.5513809460697756,0.5432746219851747,1.0,0.6279766931508768,0.5013775063769954,0.5818960017476322
In Vergilii Aeneide comentarii,0.2464495542827796,0.19581725820890905,0.3399486670408992,0.41117147276252364,0.4993429405988642,0.28849442284660776,0.24081077192447486,0.2951989146483682,0.19794815631901996,0.21125621802509376,0.16003867837854524,0.6180546667113793,0.2098421857481546,0.43339230695399766,0.0,0.030875810410286864,0.4914721452428825,0.6022913003092711,0.6044784645862482,0.678235575207372,0.46139230061798575,0.6789461971576232,0.3156506408015778,0.3254188178805808,0.4771476900731477,0.32247291647180587,0.2687146637655772,0.3284563246187252,0.4355740093052318,0.4553081367920401,0.29231779383280254,0.3451423461803824,0.39328356188590663,0.386125936572166,0.38473848201580185,0.39477362807694516,0.38313779665400827,1.0,0.4692191620132443,0.33672593181420585,0.4272212931617112
In Vergilii Georgicis comentarii,0.2611248470887617,0.2011202151300595,0.34700780347092386,0.42082694683157484,0.5028206615587958,0.2864426324930771,0.2339485381534293,0.32161363874257365,0.21014257047737372,0.22257938651594156,0.18381089107638127,0.6356105150482223,0.21054301701483558,0.4372578373693359,0.030875810410286864,0.0,0.5161530882475682,0.6297465749656457,0.6233547752508026,0.6954928168252383,0.4916850822139822,0.7005180588804254,0.33121786755357197,0.3489871827474357,0.4736973715007907,0.3403063173938462,0.28445026924373384,0.339983396999731,0.48362149344607785,0.46468180652012825,0.3237061388802275,0.37273452573680976,0.4082628472240377,0.4063062634037412,0.40551004074664765,0.4149872668954584,0.4037854736553864,1.0,0.4728275939069153,0.34067893997648246,0.41755210467229853
Adelphi,0.5245227796616326,0.4698484810891357,0.5544982107178742,0.6747795016194988,0.6996994994083884,0.5565510087921567,0.5727239901636971,0.6209548267482585,0.4887863205209082,0.5560220870776331,0.4822676280263154,0.7716943945377406,0.5243304310632155,0.6327437625221026,0.4914721452428825,0.5161530882475682,4.440892098500626e-16,0.5226647607387385,0.5323630458750707,0.32449980233732534,0.3488520641059981,0.48133226554411357,0.5319135998032547,0.545555008340838,0.690670464507799,0.5576327216409398,0.5009791206278382,0.6026246361111725,0.6935751031125239,0.6983673239300074,0.5118825113230367,0.5530550287938274,0.6244116304816294,0.6132737293531773,0.596380255975475,0.6136476929162056,0.6026335264224807,1.0,0.7468794465021329,0.5869497733326208,0.7191456631888813
Andria,0.6089509908896609,0.6090654873284135,0.6229359738162967,0.7336296621194607,0.7610372758294071,0.6474134748270716,0.670834820590148,0.6836059840230608,0.635696372995245,0.657336359349503,0.5801610532610981,0.8240320035813958,0.6460784151233551,0.7301305609494424,0.6022913003092711,0.6297465749656457,0.5226647607387385,0.0,0.1496769148950554,0.3551426119948874,0.35550114966464186,0.5392225543112417,0.6084231089326588,0.6190202243355457,0.758116031353044,0.6298667070719086,0.5815764958749459,0.6881308316884365,0.7383444956240142,0.7618713264123984,0.5839730911826704,0.6245890385061323,0.6826685477495409,0.6689326739261228,0.6526857260740402,0.6697491387109805,0.6625280580638702,1.0,0.7988450347610033,0.64260406422903,0.7769152525868801
Eunuchus,0.6255003014967984,0.6064443182566293,0.634520585998021,0.7325888348743661,0.7512437130166925,0.656568103727981,0.6621362628986049,0.6816602217563392,0.6132623776046506,0.6510012228124712,0.5847368239183464,0.8245067923475549,0.640001658794513,0.725772569700134,0.6044784645862482,0.6233547752508026,0.5323630458750707,0.1496769148950554,5.551115123125783e-16,0.3320764136248766,0.23137536284443627,0.39054402185603954,0.6164972023457382,0.6312141339803456,0.7574952495473909,0.6374184308872588,0.5949460922426735,0.6756336169709747,0.7407056742210274,0.7486139211264635,0.6069385532026198,0.639615794275175,0.6971765295543944,0.6886239824577767,0.677451193890727,0.6891521345168725,0.6816069808008864,1.0,0.7859591065492817,0.6599533727039539,0.7594164430529209
Heautontimorumenos,0.6946442621269971,0.6851835252596277,0.7021723262721595,0.7866567525702026,0.8042738241743204,0.7246254176439723,0.729893904665617,0.7372702123891282,0.6972424629628141,0.7169991520435604,0.664946510463536,0.8570850259342268,0.7106408666293895,0.7807419139572419,0.678235575207372,0.6954928168252383,0.32449980233732534,0.35514261199488717,0.3320764136248766,0.0,0.5406092746889016,0.5388900302386915,0.6940001422892947,0.7011726625821592,0.8160492758873981,0.709998929022124,0.6701896905175471,0.7451934802875557,0.7836470846008703,0.8039622467433816,0.6776999133805657,0.7053490805364921,0.7504822087828278,0.7412945617238559,0.7327942534945245,0.7435259520536331,0.7355965821458145,1.0,0.8331016422000963,0.7273475862478187,0.8129718777183301
Hecyra,0.5134707733263075,0.48627496970467377,0.5255338343502386,0.6333462534422616,0.6665335697786676,0.5561240896486247,0.5564897776414747,0.5519335312407321,0.502952747731303,0.5216532186678626,0.4305368818677149,0.7599723156255864,0.535592491015205,0.6216717183874794,0.46139230061798575,0.4916850822139822,0.348852064105998,0.35550114966464186,0.23137536284443616,0.5406092746889015,0.0,0.4101081791469233,0.5057392718338253,0.5053081295707551,0.6718286054380016,0.5178290342685482,0.47116255881918845,0.5682609758509646,0.6037460762128417,0.6506689670861603,0.4623597738525842,0.5027335567773166,0.578947138311401,0.5610648207474841,0.5514607582608093,0.566817527800001,0.5560668750734292,1.0,0.7023233888445959,0.5564470907057384,0.6756555268811747
Phormio,0.713293656036894,0.6842869181687772,0.7307122096306335,0.804606037163006,0.8217010276685113,0.7390682744558965,0.7530359398151246,0.7552650089853025,0.688169607187813,0.7290505389689247,0.6754011164495555,0.8574035520667205,0.7187565906444886,0.7811545533112505,0.6789461971576233,0.7005180588804255,0.4813322655441137,0.5392225543112417,0.39054402185603965,0.5388900302386915,0.41010817914692343,4.440892098500626e-16,0.7133170525579915,0.7171234797288215,0.8199573268057626,0.7280992859743662,0.6945607917340997,0.7556370869452907,0.7897182274076501,0.8149904134657588,0.6908421236809538,0.7184498403167694,0.7734550611976002,0.7628772836139671,0.7537236369599987,0.7643877709198829,0.7571710248184415,1.0,0.853021595965998,0.7532691342291822,0.8392496062301988
Amores,0.27938008062301,0.2558219791105566,0.12103114885067268,0.18819802379741835,0.17031715088969623,0.23579315944683765,0.2331822733536234,0.3424523020433471,0.32653189702705543,0.25350168849533095,0.17357887573489028,0.7068255506443454,0.2770278162201829,0.4750750356405007,0.31565064080157756,0.33121786755357185,0.5319135998032548,0.6084231089326588,0.6164972023457382,0.6940001422892949,0.5057392718338254,0.7133170525579916,6.661338147750939e-16,0.030746176285742388,0.20068218460366438,0.03150238300278596,0.07567000216914443,0.07260304055859079,0.24404380301282558,0.14246935285135387,0.05943319384788326,0.060726909214290914,0.12465382041257622,0.1276916499752906,0.11864693709554319,0.12780455672611812,0.12079639313992785,1.0,0.18484145260828566,0.12239656079932826,0.16055635903000764
Epistulae (vel Heroides),0.32002827559394853,0.30151603319354003,0.11585887330637967,0.17052399768772863,0.12526141280252967,0.27873696539503245,0.2729353889873083,0.36052571880619677,0.3458190437268357,0.279786722085276,0.1841521285597154,0.7136328542887442,0.31125866732660845,0.5074452924029831,0.3254188178805808,0.3489871827474358,0.5455550083408381,0.6190202243355458,0.6312141339803456,0.7011726625821593,0.5053081295707551,0.7171234797288215,0.030746176285742166,0.0,0.21751647628519932,0.03704195800199739,0.10569085132484202,0.055698088289031555,0.17877616248059924,0.09443843231436055,0.03846786459419138,0.03191241572360237,0.09875077167359514,0.09490822083099426,0.08916477633663689,0.09657788840098025,0.09336633899774638,1.0,0.14657740654502438,0.15694139325618117,0.13997905733591465
Medicamina faciei femineae,0.45318811868519726,0.3935553079472275,0.29906607295513365,0.2909729563644985,0.27501277178992656,0.3641015529251429,0.3472836068737015,0.46173096383820134,0.4604324081302704,0.3517285358466994,0.3378350683980126,0.7783704867926081,0.4216553008025391,0.5647706240774226,0.4771476900731477,0.4736973715007907,0.690670464507799,0.7581160313530441,0.7574952495473909,0.8160492758873981,0.6718286054380016,0.8199573268057626,0.20068218460366416,0.21751647628519932,3.3306690738754696e-16,0.16860313883135913,0.239917946068941,0.21421861637348127,0.351282765513812,0.24431635663592888,0.253884680515836,0.2466594888462208,0.24453109961025787,0.25770813497137723,0.25822243608132855,0.263426934085523,0.2520925046920949,1.0,0.2616581601727803,0.26313122256177723,0.23012563359522198
Ars Amatoria,0.31350207418237985,0.274164690593387,0.13616528684426155,0.18629487375010478,0.15975801803448564,0.2622016354220693,0.2588980114192576,0.3501294281721351,0.3316889349733949,0.26935526207738414,0.18080957050987057,0.7090848968997945,0.29218708684354655,0.48801395884357324,0.3224729164718061,0.3403063173938462,0.5576327216409398,0.6298667070719085,0.6374184308872588,0.709998929022124,0.5178290342685481,0.7280992859743662,0.03150238300278596,0.03704195800199739,0.16860313883135936,4.440892098500626e-16,0.07491201831298233,0.06230953123500427,0.20909804160038803,0.1229825946294002,0.05495262055523886,0.052856330197266876,0.1174207401170555,0.11826887821663945,0.11237397445542652,0.12128810109008992,0.11358552838799518,1.0,0.1751733827957428,0.13652899770562088,0.1522514794868407
Remedia amoris,0.24363309077407136,0.21530732097584504,0.17679022904819452,0.2810865498058277,0.31378837895087297,0.2150667251346522,0.22298796705115653,0.3212958066033892,0.28767678598407775,0.2622593741959416,0.18062207063923097,0.6770288572224068,0.22260448096264118,0.4466523234874654,0.26871466376557707,0.28445026924373384,0.5009791206278383,0.5815764958749461,0.5949460922426735,0.6701896905175471,0.47116255881918845,0.6945607917340997,0.07567000216914455,0.10569085132484202,0.239917946068941,0.07491201831298233,0.0,0.16654225702050285,0.32979339847466416,0.29287829507729424,0.1047531017413863,0.14072809155638477,0.18281136771172668,0.1822123133128707,0.16955055516348916,0.18545358288076752,0.1721581854831743,1.0,0.33191538595772874,0.1332634698406857,0.2759019110232048
Fasti,0.37627397114697336,0.3156435233099898,0.15882902040950742,0.16052288594632758,0.10662514509636889,0.2958831945765492,0.2832171552664109,0.37087116803905473,0.32349692958129317,0.2688226847797196,0.19978794476488426,0.7203381914119475,0.31671017973825155,0.515622106036749,0.3284563246187253,0.3399833969997311,0.6026246361111725,0.6881308316884365,0.6756336169709746,0.7451934802875557,0.5682609758509647,0.7556370869452907,0.07260304055859079,0.055698088289031555,0.21421861637348127,0.06230953123500438,0.16654225702050285,0.0,0.199224680606652,0.0642476647014153,0.10534688637584999,0.07664306762618267,0.15192326333799722,0.15576635815577045,0.15738101884061817,0.1595892270288184,0.15680301085021897,1.0,0.09945759840420088,0.18300278253696844,0.10489343974740917
Ibis,0.5106541490989596,0.49142876514280787,0.31332189987264203,0.2847874051637237,0.24822367441458393,0.47110855253267614,0.44667821638158667,0.32072206632579947,0.5115602495062501,0.3701935686759634,0.2778966699780071,0.7614127442051442,0.5158209808963796,0.6380666899041704,0.4355740093052318,0.48362149344607785,0.6935751031125239,0.7383444956240142,0.7407056742210274,0.7836470846008703,0.6037460762128417,0.7897182274076501,0.24404380301282558,0.17877616248059935,0.351282765513812,0.20909804160038803,0.32979339847466427,0.19922468060665177,0.0,0.18233067628578892,0.19374211324714696,0.16036027367757022,0.27588285469011764,0.26372325112637784,0.2714814425875368,0.27150377270818815,0.26654411988656634,1.0,0.24269714809029252,0.337754311330139,0.2613816902576803
Metamorphoses,0.5049300270515442,0.4514428293128594,0.20935301350663404,0.15496734723852434,0.040943409483092275,0.4160277601808188,0.38972886834338805,0.47245706782588603,0.44223990078339415,0.3744590264373292,0.2866643175513086,0.7807116801376319,0.4489323164064841,0.6124909271357277,0.4553081367920402,0.46468180652012825,0.6983673239300074,0.7618713264123984,0.7486139211264635,0.8039622467433816,0.6506689670861605,0.8149904134657588,0.14246935285135398,0.09443843231436055,0.24431635663592888,0.12298259462939998,0.29287829507729424,0.06424766470141541,0.1823306762857887,2.220446049250313e-16,0.1585618426134785,0.09439910314920863,0.16313594511385354,0.16597310297893464,0.17307572704763696,0.16962800661859234,0.17382911445832583,1.0,0.042572795027633115,0.26982833215319113,0.06980481896191204
Ex Ponto,0.2917852768747877,0.2763468263543125,0.15193792125603411,0.22146025722728913,0.2019432413003741,0.2950614240397631,0.28529825901579575,0.3617191072234892,0.3186596717949496,0.293874402405253,0.1736560254018602,0.6979380251375742,0.3130533331887879,0.491767488612199,0.29231779383280254,0.3237061388802275,0.5118825113230367,0.5839730911826704,0.6069385532026198,0.6776999133805657,0.4623597738525841,0.6908421236809538,0.05943319384788326,0.03846786459419127,0.2538846805158361,0.05495262055523853,0.10475310174138608,0.10534688637585032,0.19374211324714696,0.1585618426134785,1.1102230246251565e-16,0.022843355241877306,0.1324943809278516,0.12470838535295647,0.11531243234544197,0.12656838123593106,0.11894914047907712,1.0,0.23685995441724061,0.17591668178756237,0.22612490046042333
Tristia,0.3433854791867671,0.3153639223208805,0.1513116707177966,0.18986111686910623,0.14273884836494166,0.32520957136842654,0.30996794877909006,0.36890910457486903,0.34638411048155926,0.32055952999960047,0.1872849446845274,0.7187849712740256,0.3568784504071444,0.5185695281023387,0.3451423461803824,0.37273452573680976,0.5530550287938274,0.6245890385061323,0.639615794275175,0.7053490805364921,0.5027335567773167,0.7184498403167694,0.0607269092142908,0.03191241572360215,0.2466594888462208,0.05285633019726699,0.14072809155638488,0.07664306762618256,0.1603602736775701,0.09439910314920863,0.022843355241877306,0.0,0.12779903221409028,0.12149894405418982,0.11565921190471884,0.1231154979123934,0.11884324295988968,1.0,0.17414398452306368,0.19167606883446298,0.17881930084245456
B1,0.36440579714447063,0.3661322057009996,0.11017066717472279,0.21006537081083476,0.14618969318065633,0.2951105400400935,0.29823453985131554,0.4097219170329195,0.43405691684530956,0.32998400297744646,0.2683246516558482,0.7473756745657671,0.3317714815321696,0.5483655209331226,0.3932835618859065,0.4082628472240377,0.6244116304816294,0.6826685477495409,0.6971765295543944,0.7504822087828278,0.5789471383114011,0.7734550611976002,0.12465382041257622,0.09875077167359547,0.24453109961025787,0.1174207401170555,0.18281136771172668,0.15192326333799722,0.27588285469011764,0.16313594511385354,0.1324943809278516,0.12779903221409028,2.220446049250313e-16,0.0060815414659877165,0.010239340264351249,0.005152618820152499,0.005590522228153039,1.0,0.18863257327787053,0.205277379270695,0.1699008550575546
P3,0.3676173462483131,0.3697747086886821,0.11526504481835398,0.21418630528336813,0.15402133275243357,0.3086919859807785,0.31599213779828605,0.40943242045840456,0.4382216130303549,0.3367390442697057,0.26212878737390055,0.7425379424510802,0.3436777583380376,0.5513843414122491,0.386125936572166,0.4063062634037412,0.6132737293531773,0.6689326739261228,0.6886239824577767,0.7412945617238559,0.5610648207474841,0.7628772836139671,0.1276916499752906,0.09490822083099426,0.25770813497137723,0.11826887821663956,0.18221231331287058,0.15576635815577056,0.26372325112637784,0.16597310297893464,0.12470838535295647,0.12149894405418982,0.0060815414659877165,0.0,0.004908931208578271,0.0037795244942898654,0.003761356022864093,1.0,0.19793052994466853,0.21501207638340436,0.18278572760566258
W1,0.357666536388457,0.3578554986823492,0.1112715327497944,0.21897090069127711,0.1609004237266729,0.3053271895824735,0.3080605866142231,0.41180316589226096,0.4291365032031359,0.3421005521947248,0.2604971721804109,0.7414664936986881,0.33798795708499774,0.5440310233464789,0.38473848201580185,0.40551004074664765,0.596380255975475,0.6526857260740402,0.677451193890727,0.7327942534945245,0.5514607582608093,0.7537236369599987,0.11864693709554319,0.08916477633663689,0.25822243608132867,0.1123739744554264,0.16955055516348927,0.15738101884061817,0.2714814425875367,0.17307572704763696,0.11531243234544197,0.11565921190471884,0.010239340264351249,0.004908931208578271,0.0,0.005458251635990341,0.004896581594693972,1.0,0.2087259432113684,0.2129861891303425,0.1930094747194513
