,De contemptu mundi,Elementa philosophiae,Elegia,Alexandreis,Bucolicum carmen,Carmina Burana,Rota Veneris,Ars grammatica,Commentarium in Martiani Capellae «De nuptiis Mercurii et Philologiae» I-II,De excidio Troiae historia,De nuptiis Philologiae et Mercurii,Commentarius in Vergilii Aeneidos libros,Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,De philosophia,In Vergilii Aeneide comentarii,In Vergilii Georgicis comentarii,Adelphi,Andria,Eunuchus,Heautontimorumenos,Hecyra,Phormio,"Amores, Epistulae, Medicamina faciei femineae, Ars amatoria, Remedia amoris",Fasti,Ibis,Metamorphoses,Ex Ponto,Tristia,B1,P3,W1,To,P5,F,Aeneid,Eclogues,Georgicon
Commentarius in Vergilii Aeneidos libros,0.7658139645398755,0.5772684851957043,0.7262347336430403,0.695714835926394,0.7621500136906841,0.6425055722045603,0.7164258297914415,0.629990875668463,0.5518925373283081,0.7353157489510243,0.547796564923561,1.6548984405062583e-12,0.6734165662537062,0.6688855680816224,0.48820367971882883,0.5257321860130453,0.7356336235888757,0.7473347263338427,0.7695608915982888,0.7666712906902514,0.7143524961799927,0.7587636270533302,0.6754116471833007,0.6224831479808545,0.7491356880333446,0.6721825202961582,0.6352826464233592,0.6370679836469896,0.7197904481685642,0.7164390236907041,0.7125459095728686,0.7153493075282812,0.7181248690983288,1.0,0.7264517456535363,0.7824658865888744,0.761635387305978
Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,0.6858321667625322,0.4677847719483438,0.6331647619669922,0.6001028095051624,0.6744629087180247,0.5075071139670977,0.6003242289964111,0.536994947634372,0.47766321411356716,0.6727997600504882,0.46506307448695094,0.6734165662537062,3.319566843629218e-14,0.5784919284637519,0.4084831221897276,0.43179079933849207,0.6822208340163818,0.6980487819727431,0.7210352651381273,0.7206043353270762,0.6742944482674196,0.7207161309104888,0.5777945882439834,0.5344668802788994,0.7046935444282294,0.5804461063999506,0.5525801694626756,0.5620016958267422,0.6022693489258093,0.6087155518406273,0.6035499290211128,0.6048803213365453,0.6084293955743808,1.0,0.6233359226256452,0.6967635628004352,0.6489995098084391
De philosophia,0.68690309842295,0.2649182627079496,0.6423919472806014,0.5827382272987394,0.6729417910780826,0.5139355590045882,0.5986441494130303,0.516835264683589,0.4278724501874027,0.6554122478396672,0.4069650522604248,0.6688855680816224,0.5784919284637519,1.1002310174035301e-13,0.4040079638034447,0.42265618339166244,0.6677983094758694,0.6965499201133285,0.7178635512740319,0.7175533771347591,0.65418569359822,0.7067972418319244,0.5642840614839914,0.5026260284443356,0.6957076569356959,0.5551385949560601,0.5294603141359913,0.5275861522784728,0.6372455823840577,0.6372961930503036,0.629891420100065,0.6340261702021648,0.63714896226937,1.0,0.6402897393172123,0.7162080008842173,0.6609939679000361
In Vergilii Aeneide comentarii,0.5772232760370068,0.24065902694939423,0.49789296186524856,0.42360124170173397,0.5425943395537642,0.3420315820896903,0.47993699268675616,0.3443113875845756,0.200916190238281,0.4928326040132015,0.18360322798098228,0.48820367971882883,0.4084831221897276,0.4040079638034447,0.0,0.06641551723277528,0.5262544825814555,0.5428022518215709,0.5833837460838293,0.580183094655509,0.4877983085284332,0.5660274942755459,0.40877749930172824,0.30452094084026105,0.5398502488113364,0.3788538595448354,0.33660170733010397,0.34252494104702524,0.4826829796627673,0.479403435336747,0.47391633606323036,0.4776494396027786,0.4833050878019425,1.0,0.4553998996836015,0.5955934529916784,0.5299463708130466
In Vergilii Georgicis comentarii,0.5973319506005078,0.26374744564634656,0.5218164690101234,0.4472896560800209,0.5548787719299663,0.36509812244499174,0.49437946554217027,0.3811738595021079,0.22085150539733278,0.5215366274710915,0.21999606472099553,0.5257321860130453,0.43179079933849207,0.42265618339166244,0.06641551723277528,0.0,0.5629560245349083,0.5815983319472022,0.6148326477234705,0.6130627475313024,0.5265289769869019,0.6018878500366669,0.4415380806105791,0.3386533400769972,0.5740537525016901,0.40469938639058856,0.38168261312673846,0.38577903458092855,0.5152967627713596,0.5149547218183015,0.510214350531699,0.5133327602760861,0.5189080230545242,1.0,0.4817420495440651,0.6077433085931925,0.5094089739789456
Adelphi,0.7656603832679193,0.57580370907988,0.6249577052974064,0.6794382137804911,0.69087815181769,0.5781795456001857,0.7016262211159889,0.6648555084616543,0.5665617206193849,0.7359883183750755,0.5502482064984562,0.7356336235888757,0.6822208340163818,0.6677983094758694,0.5262544825814555,0.5629560245349083,0.0,0.5149475410866884,0.5579231241297906,0.4551368532835569,0.46687459633920403,0.4917967421957581,0.5539185063131036,0.5562477966454946,0.7090004194829471,0.6285613059058994,0.49632949879252863,0.5125164205275471,0.5983291944968165,0.5877432006885781,0.5799278817968077,0.5854100517176744,0.5875695295237626,1.0,0.7067257503639919,0.6861968348237258,0.7652749050612317
Andria,0.7732197608069589,0.6115422438145478,0.6329899199953484,0.6901218405571905,0.7027109226974331,0.5932367113328826,0.7129827929971402,0.6739127060218459,0.5895183575606824,0.7467946379535406,0.5647124476998033,0.7473347263338427,0.6980487819727431,0.6965499201133285,0.5428022518215709,0.5815983319472022,0.5149475410866884,1.8351986597053838e-13,0.405146158542403,0.42400687202924014,0.4306788345456254,0.48633151491377835,0.5674244564314797,0.5845322446806822,0.7189862546718688,0.6503622259658706,0.511756622047415,0.5277222473883784,0.6014468312335433,0.5896022530741105,0.5821060159361866,0.5876475104483276,0.5896057014109114,1.0,0.7199473221280097,0.687380776438851,0.7804738611473137
Eunuchus,0.7918407999542656,0.6404694041072169,0.6592789033133867,0.7097556174519892,0.7195761687302373,0.6246684220229533,0.729980138774253,0.6994429022150195,0.6191416825791893,0.7662977410258704,0.6000126093120899,0.7695608915982888,0.7210352651381273,0.7178635512740319,0.5833837460838293,0.6148326477234705,0.5579231241297906,0.405146158542403,8.182343691487404e-14,0.47148744591632497,0.4533445723384625,0.47529659840742633,0.5953091628697869,0.6081393169574318,0.7358089490400274,0.6657906312578392,0.5504993318609743,0.5636266212638178,0.6345560001125012,0.6255080893379747,0.620022674365255,0.6237292118854494,0.6253653503493619,1.0,0.7321648493129334,0.712636632987833,0.7863280363552725
Heautontimorumenos,0.7929445990033961,0.639147156028099,0.6606288659445704,0.7169276945623579,0.728095029144912,0.6293819475179556,0.7332745212809234,0.6984633868472585,0.617561310243359,0.7686649930548013,0.6021248390420071,0.7666712906902514,0.7206043353270762,0.7175533771347591,0.580183094655509,0.6130627475313024,0.4551368532835569,0.42400687202924014,0.47148744591632497,8.615330671091215e-14,0.5075930452303572,0.4960538349884056,0.5957603345130289,0.613106393034591,0.7332738784368112,0.6736669835846741,0.5488000961599981,0.5627608907637675,0.6346406780993015,0.6246677895408317,0.6181635063065143,0.6231317235766026,0.6241152595065953,1.0,0.7445675014608711,0.7197394092348034,0.7963718810169598
Hecyra,0.750690421773138,0.565935645977349,0.6045810990605367,0.6535708135996654,0.6740098970607766,0.5626785437963902,0.6803240146668956,0.6308588848337812,0.5296457107665582,0.7140529832334772,0.5082960551996654,0.7143524961799927,0.6742944482674196,0.65418569359822,0.4877983085284332,0.5265289769869019,0.46687459633920403,0.4306788345456254,0.4533445723384625,0.5075930452303572,0.0,0.45869949251120445,0.5305859981413947,0.5350524264922596,0.6748080330295343,0.6011266403189686,0.4620263699626155,0.47452937115148186,0.5665650839653693,0.5537814720115048,0.5481325895376213,0.552778441089331,0.5549880763152059,1.0,0.6880197608825348,0.6712593734135727,0.7540511826116185
Phormio,0.7866220702316657,0.6248224838903795,0.6655885227219765,0.7165568175349726,0.7319718395490198,0.627839932240845,0.7346491350694079,0.6952687662707006,0.6003850228107751,0.7601885911479255,0.5909092942382272,0.7587636270533302,0.7207161309104888,0.7067972418319244,0.5660274942755459,0.6018878500366669,0.4917967421957581,0.48633151491377835,0.47529659840742633,0.4960538349884056,0.45869949251120445,0.0,0.6032893197460794,0.6074034496709045,0.7320644189097467,0.6719979545636889,0.5452397052104125,0.5588008609443549,0.6435028749882792,0.6323273269775522,0.6259065903181684,0.6309695878847648,0.6318766322146633,1.0,0.7495620251574445,0.7262045209256677,0.8054251043762505
"Amores, Epistulae, Medicamina faciei femineae, Ars amatoria, Remedia amoris",0.6829477329650325,0.4447462547529023,0.4701816045215115,0.44567679296189744,0.4702055197791787,0.4183353924111236,0.5706215746129767,0.551312631651351,0.488058236025377,0.644414501706315,0.3941975675213574,0.6754116471833007,0.5777945882439834,0.5642840614839914,0.40877749930172824,0.4415380806105791,0.5539185063131036,0.5674244564314797,0.5953091628697869,0.5957603345130289,0.5305859981413947,0.6032893197460794,7.693845560652335e-14,0.3004186740740994,0.5229281249155755,0.3186016128222011,0.28036519712607144,0.26881348382236514,0.39720132279287057,0.3969294178411228,0.3883809074016705,0.3940487611540726,0.397333193129072,1.0,0.4256083360582742,0.5419009705026588,0.5028167941366956
Fasti,0.6542661660145742,0.3696850198824636,0.4648132095731853,0.36013734989899027,0.3948350338927582,0.38907271622019346,0.5583688876915691,0.4871607048726315,0.3967862043082805,0.5843419253926048,0.3022997070277149,0.6224831479808545,0.5344668802788994,0.5026260284443356,0.30452094084026105,0.3386533400769972,0.5562477966454946,0.5845322446806822,0.6081393169574318,0.613106393034591,0.5350524264922596,0.6074034496709045,0.3004186740740994,0.0,0.4754050091948835,0.19052396294586182,0.25838009980977605,0.23566903837428965,0.3995787126091239,0.4040426409867892,0.39749264252007155,0.39985303641080705,0.40754486629873066,1.0,0.29533777547915185,0.5394837308810667,0.39483798234035206
Ibis,0.7667111358487857,0.6144455107344451,0.6192441385918217,0.5498168460177904,0.5880747613575843,0.6034211608539739,0.7052970930804145,0.604379264749813,0.6283194668827451,0.7209429826285021,0.5036350710955539,0.7491356880333446,0.7046935444282294,0.6957076569356959,0.5398502488113364,0.5740537525016901,0.7090004194829471,0.7189862546718688,0.7358089490400274,0.7332738784368112,0.6748080330295343,0.7320644189097467,0.5229281249155755,0.4754050091948835,0.0,0.44711285338353635,0.4672749565424996,0.45306816253213844,0.5853669364406393,0.5840836561832828,0.58240160107997,0.5820459557676597,0.587199445001003,1.0,0.5236510530167293,0.6899336151206414,0.6024572295327875
Metamorphoses,0.6910629697412987,0.43999340836730916,0.4808409934362772,0.28410777259316755,0.2962982271841359,0.4385436700608547,0.5831172809692506,0.5338131613951236,0.4815962661441625,0.6011371165694986,0.32548233020179995,0.6721825202961582,0.5804461063999506,0.5551385949560601,0.3788538595448354,0.40469938639058856,0.6285613059058994,0.6503622259658706,0.6657906312578392,0.6736669835846741,0.6011266403189686,0.6719979545636889,0.3186016128222011,0.19052396294586182,0.44711285338353635,7.34190486184616e-13,0.288916132965113,0.2363298219954324,0.3860428257502272,0.39876371079310013,0.396298779265731,0.3948573162330231,0.4042036339811712,1.0,0.14663844863362396,0.5465228857422297,0.2664508051640777
