,De contemptu mundi,Elementa philosophiae,Elegia,Alexandreis,Bucolicum carmen,Carmina Burana,Rota Veneris,Ars grammatica,Commentarium in Martiani Capellae «De nuptiis Mercurii et Philologiae» I-II,De excidio Troiae historia,De nuptiis Philologiae et Mercurii,Commentarius in Vergilii Aeneidos libros,Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,De philosophia,In Vergilii Aeneide comentarii,In Vergilii Georgicis comentarii,Adelphi,Andria,Eunuchus,Heautontimorumenos,Hecyra,Phormio,"Amores, Epistulae, Medicamina faciei femineae, Ars amatoria, Remedia amoris",Fasti,Ibis,Metamorphoses,Ex Ponto,Tristia,B1,P3,W1,To,P5,F,Aeneid,Eclogues,Georgicon
Adelphi,0.5106539597944197,0.46126360793060917,0.4924448100195822,0.602399867897609,0.6700980299647836,0.4867156729600808,0.5494882020526918,0.6124292480017006,0.5328666106384765,0.5505672532170901,0.461895723870014,0.7494190829882803,0.5070361582647592,0.6166937965645614,0.46902249748476554,0.49263831247816303,3.3306690738754696e-16,0.44094963144714683,0.44539716485279224,0.28242762151669254,0.2871201093532775,0.3828867328586477,0.4483251048434257,0.5528478209353676,0.6345178208548867,0.6607076424530544,0.42481706259388285,0.47034425323825924,0.6226905222445793,0.6197180158527419,0.5941800874969895,0.6113088729787272,0.615624581630793,1.0,0.706025613885272,0.4890221664975365,0.7004739126297568
Andria,0.593749432585185,0.6000461362454337,0.5641127638749132,0.6711824567216209,0.7317935140514488,0.5829823829638651,0.6439983442289658,0.6763490628934263,0.6504471499444469,0.652026748443169,0.5638122458428361,0.8040900708981505,0.6247985808055335,0.716446913158173,0.5791832717030898,0.6052144475735969,0.44094963144714683,0.0,0.1359245025228727,0.31298268069790647,0.3032271936629338,0.35275602337671275,0.5303944036004297,0.6431537086096613,0.6847339035532864,0.7273483857261429,0.5054720727700126,0.5462363146445228,0.6742793020379105,0.6688816492573535,0.6449993235576135,0.6615360221558075,0.6669870171760947,1.0,0.7622933096985856,0.5528751968347504,0.7607176429862343
Eunuchus,0.6027541358861845,0.5926124506320392,0.5632939877075691,0.6653237060456677,0.7174984975645011,0.5852300950274351,0.6317438153578825,0.67135708675098,0.6390608157862105,0.6414560078106103,0.5607002743332393,0.802614044169543,0.6143855792014661,0.7083208970433856,0.577283764398778,0.5968399031579434,0.44539716485279224,0.1359245025228727,5.551115123125783e-16,0.29244732713042587,0.2013483954768347,0.18851570945452378,0.5278792445428632,0.6255391179711005,0.6802166628757137,0.710616144218581,0.5162539331960079,0.5543600712283759,0.6805365343387666,0.6783181568098614,0.6584882393538867,0.6710039182117471,0.6760002918745853,1.0,0.7462384371585746,0.5609485546110421,0.739979464289763
Heautontimorumenos,0.6705483570662858,0.6689863425327864,0.6266196914059968,0.7235112946271276,0.7708373137101278,0.6493972349119224,0.6852816717347032,0.7260280950905911,0.7063532952042906,0.7057406126484116,0.641691725006811,0.8376847817895221,0.686245659585421,0.7638080350112585,0.6525882877635762,0.6702338389310943,0.28242762151669254,0.31298268069790647,0.29244732713042587,0.0,0.44994673357556036,0.3590823300286925,0.6006175616930016,0.7011577177485608,0.7304854711447643,0.7661099109182673,0.588297901757072,0.6165161735791573,0.7158651107140593,0.71331979610989,0.6961657901087889,0.7077604232993824,0.71058362626066,1.0,0.7949028712022634,0.6223926249135439,0.794109256343334
Hecyra,0.5035131219750371,0.4879387364316964,0.46126802514078546,0.5613830075687256,0.6447576166579648,0.48335388339123675,0.5292424697156647,0.5623317662190854,0.5592928489406694,0.5300696936591458,0.42291767352064147,0.7441879105124904,0.5280625571136923,0.6154622314875042,0.45433262686561915,0.48324687402519473,0.2871201093532775,0.3032271936629338,0.2013483954768347,0.44994673357556036,0.0,0.21312438518519317,0.4169749934854202,0.5291529111376625,0.5564751692458975,0.6193042426275728,0.37721163800962254,0.4171412796906796,0.5771190390052774,0.5711319673118505,0.5496482439919873,0.5652569561344221,0.5721459796642097,1.0,0.6658003628775528,0.4499490772886886,0.667168977017708
Phormio,0.6048810903797734,0.5753730400934618,0.584315234442289,0.68056032739619,0.7393330586391205,0.5938647719000714,0.6440917435531861,0.6717285018447245,0.621629849348933,0.6355829975408659,0.5563040792310417,0.7935672976862298,0.6140134413111757,0.6976664737100093,0.5582342639204614,0.5870015880687038,0.3828867328586477,0.35275602337671275,0.18851570945452378,0.3590823300286925,0.21312438518519317,0.0,0.5464743758340187,0.6362849125590568,0.6748997738126713,0.7233636726080319,0.5137143993844261,0.5505666031293015,0.6960213047025714,0.6901443349695433,0.6697939152569927,0.6839463273897255,0.687208484598973,1.0,0.7726133685693086,0.5877094939536944,0.7748194051788762
"Amores, Epistulae, Medicamina faciei femineae, Ars amatoria, Remedia amoris",0.3240936788599944,0.2906408662565132,0.14657355246009507,0.13590531871511646,0.21262423141535491,0.20897002404238196,0.2697477654109063,0.38120698037248557,0.45882909903725544,0.30509241444356905,0.21290419321267762,0.7033454851008549,0.30584433871196226,0.4859351069747584,0.34490549708614315,0.35865054440221344,0.4483251048434257,0.5303944036004297,0.5278792445428632,0.6006175616930016,0.4169749934854202,0.5464743758340187,2.220446049250313e-16,0.09260792999374035,0.24636697311124545,0.1665943568024233,0.057208373802901,0.06006832511463367,0.2518013999311386,0.2701672827763657,0.2434494784623693,0.25581976314811905,0.2710489360346474,1.0,0.21080516999914445,0.12051723774726664,0.20213064424498484
Fasti,0.38836988714974086,0.3165512481520394,0.19998277666407183,0.07906765995368525,0.12935010038863037,0.2609080540934807,0.30832559880742705,0.37738905010646284,0.4339808604189561,0.28401712980779936,0.20702208810450418,0.7053532754138905,0.32243767718222005,0.5023795045599188,0.33110907974922765,0.33944512765199963,0.5528478209353676,0.6431537086096613,0.6255391179711005,0.7011577177485608,0.5291529111376625,0.6362849125590568,0.09260792999374035,0.0,0.20389077648926968,0.06634045230688324,0.1248960735320146,0.09299204125240923,0.2834394149481039,0.30348603539484875,0.28916714979313696,0.2937529004980527,0.31258780823403365,1.0,0.10093752833555136,0.2091019541109257,0.11143485326659819
Ibis,0.4958909055626447,0.49188615733839114,0.3144587890553131,0.20998121050592555,0.259046968181458,0.42636470184240294,0.4589005050643248,0.3406154759767617,0.5880110773459999,0.37769871228304375,0.28285693077281615,0.7477462026886155,0.49382639673251083,0.6278971241693375,0.43637151480394953,0.4792159950350149,0.6345178208548867,0.6847339035532864,0.6802166628757137,0.7304854711447643,0.5564751692458975,0.6748997738126713,0.24636697311124545,0.20389077648926968,0.0,0.19058693101905078,0.19721486601909244,0.17120636498950814,0.37894751900806267,0.38492874947787015,0.3752022383456052,0.37873766625901917,0.39325351136471143,1.0,0.24622979013109192,0.3392662378975142,0.26983481817678034
Metamorphoses,0.5123040789216825,0.44699889286593497,0.24739377450817168,0.06897930493309878,0.06050154586966061,0.379008199393973,0.4019212826922234,0.4714298513340821,0.527840466773795,0.38085406525615895,0.29277400536402287,0.7671501517865911,0.44770194399755125,0.5982319790374541,0.4537767551290054,0.46047763077595183,0.6607076424530544,0.7273483857261429,0.710616144218581,0.7661099109182673,0.6193042426275728,0.7233636726080319,0.1665943568024233,0.06634045230688324,0.19058693101905078,0.0,0.18630918985066036,0.11712870279162357,0.2890526859419187,0.3093140688790247,0.299845236072926,0.299621236647034,0.32321980128793715,1.0,0.04260830328418863,0.2999888052201606,0.07120157510237257
Ex Ponto,0.32179711450403425,0.3088114651607319,0.17256608517043215,0.16777703822041878,0.24585693487139526,0.26690374032937025,0.3190963585645401,0.40260651273917525,0.446442354557296,0.3385091886329511,0.209824108529986,0.6928602896792345,0.3343522437623202,0.5010460660181326,0.31988003199746007,0.3482836160748243,0.42481706259388285,0.5054720727700126,0.5162539331960079,0.588297901757072,0.37721163800962254,0.5137143993844261,0.057208373802901,0.1248960735320146,0.19721486601909244,0.18630918985066036,0.0,0.024736458725792554,0.268339534969944,0.27841472277673707,0.2507353096556211,0.2651951845949423,0.2810685727383133,1.0,0.26055078179064095,0.15856554074537876,0.267328223455111
Tristia,0.3681941925184833,0.33603396258374707,0.17699538652567104,0.12653869739166457,0.18496123752153093,0.2907929826205582,0.3318669749057491,0.3985306320448232,0.4607895911787121,0.35393354397700727,0.2164021676088732,0.7095699190812654,0.3720682958916177,0.5201682602570405,0.3600062567215844,0.38592059591041916,0.47034425323825924,0.5462363146445228,0.5543600712283759,0.6165161735791573,0.4171412796906796,0.5505666031293015,0.06006832511463367,0.09299204125240923,0.17120636498950814,0.11712870279162357,0.024736458725792554,1.1102230246251565e-16,0.2599072840763248,0.27203022335915283,0.24789760153171436,0.25879894443831875,0.2771209602671766,1.0,0.19462190976129623,0.17767402552749767,0.2136164650285033
B1,0.4786437494064273,0.4650214199233679,0.15534142500132497,0.2628040117843925,0.19384695072720903,0.28731053503638804,0.3180332533054583,0.4947200044331007,0.5884443855682735,0.4449176370452589,0.39770392818460987,0.7736919292759119,0.4256751102794655,0.6075314526406769,0.4858590289613208,0.4998420278537009,0.6226905222445793,0.6742793020379105,0.6805365343387666,0.7158651107140593,0.5771190390052774,0.6960213047025714,0.2518013999311386,0.2834394149481039,0.37894751900806267,0.2890526859419187,0.268339534969944,0.2599072840763248,0.0,0.005001567962774733,0.007475487563366245,0.003924416694636168,0.005379731331921711,1.0,0.31115311117716526,0.3274021478590825,0.30071559839468487
P3,0.4935607308396748,0.48057637566173284,0.1688882234971405,0.2853487320440111,0.21200958315722795,0.3095696560431319,0.3405175364242311,0.5062221658182035,0.6001158833050666,0.4650156912632807,0.4080209073250636,0.7749975736829589,0.4487287757073729,0.6192894092924924,0.49224604013538464,0.5102510981743328,0.6197180158527419,0.6688816492573535,0.6783181568098614,0.71331979610989,0.5711319673118505,0.6901443349695433,0.2701672827763657,0.30348603539484875,0.38492874947787015,0.3093140688790247,0.27841472277673707,0.27203022335915283,0.005001567962774733,0.0,0.004447235336295985,0.003168235516657014,0.0027112262507785756,1.0,0.33620753802663406,0.3487374458212139,0.32953278061509184
W1,0.47578019856132914,0.45860983252502696,0.15217797916972065,0.273825862787654,0.20858787848317795,0.2954306694495127,0.32443732798917635,0.49803885815833127,0.5839299448495043,0.45760797817039345,0.39296610873846916,0.7684912689554445,0.4311294566936985,0.6042150122986983,0.4787911860225832,0.498188699654159,0.5941800874969895,0.6449993235576135,0.6584882393538867,0.6961657901087889,0.5496482439919873,0.6697939152569927,0.2434494784623693,0.28916714979313696,0.3752022383456052,0.299845236072926,0.2507353096556211,0.24789760153171436,0.007475487563366245,0.004447235336295985,0.0,0.00375338704554784,0.005015048688538193,1.0,0.3311368025286845,0.3298787837427304,0.324149847538336
To,0.47953669661947396,0.4693914168316978,0.1605474165967089,0.2748664750316332,0.20582323241253586,0.29906147784834414,0.32989909877314527,0.5010651277493596,0.5928504890923934,0.45804327611904216,0.40016068394447535,0.7733709821228948,0.4373157737196429,0.6113580114714255,0.4881707417109584,0.5069236908449686,0.6113088729787272,0.6615360221558075,0.6710039182117471,0.7077604232993824,0.5652569561344221,0.6839463273897255,0.25581976314811905,0.2937529004980527,0.37873766625901917,0.299621236647034,0.2651951845949423,0.25879894443831875,0.003924416694636168,0.003168235516657014,0.00375338704554784,2.220446049250313e-16,0.003855603944524888,1.0,0.32838440320393847,0.3389596061991851,0.3210535120071366
P5,0.48944046295145227,0.47711100694840014,0.1710052463565095,0.2971102432875278,0.22255969627418226,0.3078912884169632,0.33557553006099183,0.5064202759833415,0.5982275564577538,0.4669329251403811,0.4131970339110548,0.7761310345231855,0.4477173386343116,0.6171592981125565,0.49631016178215226,0.5144941169029453,0.615624581630793,0.6669870171760947,0.6760002918745853,0.71058362626066,0.5721459796642097,0.687208484598973,0.2710489360346474,0.31258780823403365,0.39325351136471143,0.32321980128793715,0.2810685727383133,0.2771209602671766,0.005379731331921711,0.0027112262507785756,0.005015048688538193,0.003855603944524888,0.0,1.0,0.3516610923257516,0.3518332277565288,0.34360991314275324
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Aeneid,0.5207891151633055,0.47791335171548543,0.2605446554337105,0.06945682670529985,0.06713486396526891,0.364426186458801,0.3924625657515316,0.48118931707788326,0.5745617210613857,0.36127525026990515,0.3256608232745516,0.7818481998893582,0.4436002863079008,0.616605615940097,0.46916010179761325,0.46909484485883834,0.706025613885272,0.7622933096985856,0.7462384371585746,0.7949028712022634,0.6658003628775528,0.7726133685693086,0.21080516999914445,0.10093752833555136,0.24622979013109192,0.04260830328418863,0.26055078179064095,0.19462190976129623,0.31115311117716526,0.33620753802663406,0.3311368025286845,0.32838440320393847,0.3516610923257516,1.0,0.0,0.2758831839372815,0.03189190713611456
Eclogues,0.34858187005240693,0.35967408283586133,0.24364841859285702,0.21812128718910062,0.3107626821440921,0.22664063824686398,0.3140357307436603,0.40760316221417314,0.541751197818313,0.3333633125326262,0.28003655149332063,0.7250818630518185,0.32312535766359707,0.5323165285793483,0.3862268168763695,0.38761519025898317,0.4890221664975365,0.5528751968347504,0.5609485546110421,0.6223926249135439,0.4499490772886886,0.5877094939536944,0.12051723774726664,0.2091019541109257,0.3392662378975142,0.2999888052201606,0.15856554074537876,0.17767402552749767,0.3274021478590825,0.3487374458212139,0.3298787837427304,0.3389596061991851,0.3518332277565288,1.0,0.2758831839372815,2.220446049250313e-16,0.23974392760436625
Georgicon,0.4660886982918985,0.41881359476990787,0.251794953574217,0.07363711566467357,0.0889144526068032,0.3075381522796026,0.3343315306167185,0.43042177735378995,0.546622699624949,0.32404752754525024,0.2872513470332668,0.7633623208901639,0.37298879138056684,0.5726330944052749,0.4337858425678255,0.420259826995073,0.7004739126297568,0.7607176429862343,0.7399794642897632,0.794109256343334,0.667168977017708,0.7748194051788762,0.20213064424498506,0.1114348532665983,0.26983481817678046,0.0712015751023728,0.26732822345511076,0.2136164650285033,0.30071559839468476,0.32953278061509184,0.324149847538336,0.3210535120071366,0.34360991314275324,1.0,0.03189190713611456,0.23974392760436614,3.3306690738754696e-16
