,De contemptu mundi,Elementa philosophiae,Elegia,Alexandreis,Bucolicum carmen,Carmina Burana,Rota Veneris,Ars grammatica,Commentarium in Martiani Capellae «De nuptiis Mercurii et Philologiae» I-II,De excidio Troiae historia,De nuptiis Philologiae et Mercurii,Commentarius in Vergilii Aeneidos libros,Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,De philosophia,In Vergilii Aeneide comentarii,In Vergilii Georgicis comentarii,Adelphi,Andria,Eunuchus,Heautontimorumenos,Hecyra,Phormio,"Amores, Epistulae, Medicamina faciei femineae, Ars amatoria, Remedia amoris",Fasti,Ibis,Metamorphoses,Ex Ponto,Tristia,B1,P3,W1,To,P5,F,Aeneid,Eclogues,Georgicon
De nuptiis Philologiae et Mercurii,0.145234022042521,0.10904865391827867,0.18986128989972095,0.16449405004848883,0.2779339819166149,0.14748745836312627,0.1367010141348578,0.16650728672182757,0.16209147122361178,0.16065046711316855,0.0,0.5160489334954721,0.20581202585470892,0.11122149291101302,0.11246119717596104,0.11920860342428097,0.28633199912646623,0.36541833431946036,0.3498115078835099,0.4216782162136036,0.24186785256499077,0.3192475048182485,0.2040922530471967,0.16033661513510866,0.2049811300349944,0.24002556489782267,0.1800931704598676,0.1799551288290684,0.27904823271308987,0.2769951039418992,0.2730388383155835,0.2740138156203923,0.27914085166828606,1.0,0.3235953304401049,0.27171217932474234,0.3241874435362947
Commentarius in Vergilii Aeneidos libros,0.5480287570074571,0.5249800424799507,0.59406448907391,0.620190837383851,0.6867475604832283,0.5565033390415854,0.5644580287749795,0.5745919775186595,0.5232416841080294,0.5749018595149055,0.5160489334954721,0.0,0.5471080871141291,0.531386114684787,0.49576048742296286,0.5069077163376919,0.6085721150968725,0.6566814331343315,0.650637225757082,0.6836836648610021,0.5893822615780115,0.6253586117923424,0.6032124777072103,0.5771259364532444,0.6268310689188946,0.6571060386715364,0.5860875302453923,0.5945805346158995,0.6381435559364725,0.6342385817533447,0.6303300863558771,0.6335246897588833,0.6340542376415109,1.0,0.7116990725781068,0.6439907338505292,0.7131296181609528
Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,0.1999393554320954,0.17793171969205002,0.25991070709108577,0.3047482238945358,0.4035953813340256,0.17116340938367292,0.17118619317136508,0.27425919289909806,0.24662650236508055,0.2620684041414979,0.20581202585470892,0.5471080871141291,1.1102230246251565e-16,0.18065240746476674,0.16686944460249564,0.16823267863816238,0.3566680667234279,0.43882310313225736,0.4206027324248869,0.4808780319005491,0.36241821326489254,0.40756509710586797,0.285003428028199,0.2733112391111746,0.3903783624644157,0.387520109123368,0.30125414642592774,0.3254269873352411,0.29823799467262513,0.3102288554979912,0.3044801952519265,0.30505922530708884,0.305685432341256,1.0,0.4332999818814234,0.30364738686678494,0.4042869890381625
De philosophia,0.16332157467953134,0.01427384979984736,0.2531544261914138,0.2611513989553361,0.39906294979499357,0.15305199924930935,0.13896223735010083,0.21477303299851602,0.15826019821105697,0.20030941490819032,0.11122149291101302,0.531386114684787,0.18065240746476674,0.0,0.14307276114159562,0.1425404297910331,0.30894785009116166,0.4184368664482281,0.3973405462065246,0.4602095401147033,0.3002784904894784,0.35807942070511767,0.24464842053974745,0.2096607224574134,0.3597291063128041,0.3398102435169461,0.24542440320910863,0.2533452034349539,0.33908879249050505,0.3398097641421238,0.32838023471313027,0.3352173113773491,0.3349755608979774,1.0,0.45068462417931554,0.34150238190444626,0.4243769278196804
In Vergilii Aeneide comentarii,0.1718168756445171,0.13309440048214638,0.24505167270566708,0.2707498012498465,0.3891118364037829,0.17212079095511035,0.1893057536589079,0.2329619790394064,0.13519459390339916,0.17395876718802827,0.11246119717596104,0.49576048742296286,0.16686944460249564,0.14307276114159562,4.440892098500626e-16,0.011424550317223892,0.28858791891467894,0.37008471013127686,0.3596172981360708,0.42249258332303063,0.2530656644610485,0.3165078210793463,0.2680456226478025,0.211350432149209,0.30690511492583195,0.34198805594117054,0.2373098400086988,0.2561169595507705,0.3223002015030052,0.3189322374651169,0.31378481081410825,0.3178945100096746,0.3196011409953803,1.0,0.4202805224379037,0.32947474920162756,0.4264400859163895
In Vergilii Georgicis comentarii,0.17817896734885563,0.13206926634483285,0.25460889628072747,0.2703407352393118,0.3855295376934511,0.1703605198508329,0.18089759535795835,0.2456246867072185,0.1250406025404791,0.17325691295300127,0.11920860342428097,0.5069077163376919,0.16823267863816238,0.1425404297910331,0.011424550317223892,0.0,0.3176884501642576,0.400493704256888,0.3841859545624553,0.44635961048499706,0.28248787179876156,0.3483016648901228,0.282123774304333,0.22267222359456362,0.3329830777944143,0.3443617940240714,0.26106346404319947,0.2773716689202552,0.3387875019335195,0.3393644567794951,0.3349109346937984,0.33841129603500897,0.34027812785621814,1.0,0.4160243689722072,0.33479706175642177,0.4050958337500158
Adelphi,0.33813464984691,0.2982917061103372,0.18948925454140597,0.4132617657847485,0.4063426415322289,0.2397395053356871,0.33154823905583497,0.43047278197777117,0.31662488242361,0.37083936157731756,0.28633199912646623,0.6085721150968725,0.3566680667234279,0.30894785009116166,0.28858791891467894,0.3176884501642576,0.0,0.14604128716102327,0.13971302069170366,0.23375582123915928,0.056588733124870005,0.07807832901794409,0.2022161502613945,0.2694895007534168,0.36499027028245346,0.42851692753999016,0.16618170089136974,0.20378033452100186,0.24642301826117308,0.2274437836001274,0.21485659260941325,0.22430184831426725,0.2217561146968513,1.0,0.5380227587981934,0.2452449622121926,0.5836217885123964
Andria,0.41136826096873524,0.4081338757714582,0.2722232166490115,0.4794274704727475,0.477844470435122,0.32714816402375724,0.4087871781463044,0.48929646924867987,0.40540715051747434,0.4494693913221667,0.36541833431946036,0.6566814331343315,0.43882310313225736,0.4184368664482281,0.37008471013127686,0.400493704256888,0.14604128716102327,0.0,0.03612222262780196,0.05444471782472249,0.12828690112644248,0.0543222219360362,0.29184791568389135,0.37359955000351097,0.4366786255259332,0.5076471596268504,0.2591540407845354,0.2930065044021082,0.3204939727129368,0.30055703175323045,0.2895930264417641,0.2984778139853117,0.2958597448610112,1.0,0.5968978167829043,0.3099171996177764,0.6424406505087824
Eunuchus,0.39796877819418164,0.38970657357765315,0.2476683640101227,0.45660019330803836,0.44935971345743786,0.3077505966352171,0.381710837693499,0.4766897507104305,0.3837827427943439,0.4347857481887436,0.3498115078835099,0.650637225757082,0.4206027324248869,0.3973405462065246,0.3596172981360708,0.3841859545624553,0.13971302069170366,0.03612222262780196,0.0,0.02984835307884337,0.12537944552409797,0.039970683117299344,0.26132334802373425,0.34030544617808034,0.41008386311188305,0.47489260773323494,0.2372271570004152,0.2711879918770598,0.2990236223959888,0.2816796681228393,0.2733570705141455,0.27958327128817007,0.27676201956255375,1.0,0.5694559852621497,0.2920410163638978,0.6124301174587946
Heautontimorumenos,0.46249415929671234,0.4518035163542343,0.33054478033006596,0.5261205823671813,0.5229139243714948,0.3873119960559732,0.45363681293537905,0.5291250481300238,0.44695093660961405,0.49458187290293376,0.4216782162136036,0.6836836648610021,0.4808780319005491,0.4602095401147033,0.42249258332303063,0.44635961048499706,0.23375582123915928,0.05444471782472249,0.02984835307884337,2.220446049250313e-16,0.21600057501044923,0.07581559340680322,0.34241836113668656,0.4165346333417562,0.4669189929785995,0.5410426098723218,0.3154237083517557,0.34635575767266635,0.37700579019461167,0.36003382931673855,0.3508021171160334,0.3583838048029532,0.35458864930500444,1.0,0.6324705845168668,0.38115504915579956,0.6695271878600371
Hecyra,0.31432811701638785,0.3015934347134418,0.16910623778611933,0.38385209959705546,0.395670181435142,0.2330408538877179,0.3056853298445432,0.3907438132573844,0.2791423290453262,0.3426707888042322,0.24186785256499077,0.5893822615780115,0.36241821326489254,0.3002784904894784,0.2530656644610485,0.28248787179876156,0.056588733124870005,0.12828690112644248,0.12537944552409797,0.21600057501044923,4.440892098500626e-16,0.09140676083043364,0.18505352064989755,0.2564453335213003,0.310575705530556,0.4051744656020875,0.13445396853056324,0.1674257388621907,0.2175557358917577,0.19474666351932068,0.1864328086861522,0.1942883153334205,0.1911544541158089,1.0,0.524208028290333,0.2322412895588366,0.5769625997638917
Phormio,0.3672557470171005,0.3469781315432626,0.24280603091761743,0.4568200300424714,0.46054679823976463,0.2944937308291271,0.37750435726957066,0.45834987477200084,0.33994615143630535,0.403609520426218,0.3192475048182485,0.6253586117923424,0.40756509710586797,0.35807942070511767,0.3165078210793463,0.3483016648901228,0.07807832901794409,0.0543222219360362,0.039970683117299344,0.07581559340680322,0.09140676083043364,0.0,0.25605632824381996,0.3220857921101671,0.3867523678821345,0.4715035514039978,0.21336742119560648,0.2467506503636938,0.2996622022575628,0.27813567036728115,0.26750967309874374,0.27652264086132816,0.27225387855639516,1.0,0.5877174234824031,0.3096978872545719,0.6386074429607349
"Amores, Epistulae, Medicamina faciei femineae, Ars amatoria, Remedia amoris",0.2546525291315771,0.23619326497795656,0.06889863825403064,0.17340972133683008,0.17444996629765697,0.1396071912836544,0.20245020016258686,0.3631918243995892,0.33065217674588465,0.2984593834457654,0.2040922530471967,0.6032124777072103,0.285003428028199,0.24464842053974745,0.2680456226478025,0.282123774304333,0.2022161502613945,0.29184791568389135,0.26132334802373425,0.34241836113668656,0.18505352064989755,0.25605632824381996,0.0,0.07917147441131822,0.1639099499505552,0.15536553047417123,0.036821708096625105,0.0370506803260493,0.07984177401196146,0.08107043560979932,0.07072757289083675,0.07828957282089699,0.07575469475766372,1.0,0.266078261089141,0.11362936653518652,0.2874500452306521
Fasti,0.2530650501151184,0.20502450805911498,0.1293225843712601,0.12326019002153621,0.129957354796723,0.16731257568813818,0.241946121868019,0.33199108910457054,0.2782425655713019,0.24602165551754385,0.16033661513510866,0.5771259364532444,0.2733112391111746,0.2096607224574134,0.211350432149209,0.22267222359456362,0.2694895007534168,0.37359955000351097,0.34030544617808034,0.4165346333417562,0.2564453335213003,0.3220857921101671,0.07917147441131822,0.0,0.15718652707628222,0.07857867438953403,0.08736213579275776,0.07347793668750413,0.14868776556491037,0.15704642430035554,0.1504032067465222,0.15252938849870412,0.1561740723847701,1.0,0.17626948352640726,0.18459958245734998,0.20486666696898836
Ibis,0.32896868710065985,0.3561100272763156,0.1855787111910907,0.17934037897523147,0.20940734561124108,0.27966739082818337,0.3278218447236255,0.31457907664136353,0.4093931337917396,0.32599708130159055,0.2049811300349944,0.6268310689188946,0.3903783624644157,0.3597291063128041,0.30690511492583195,0.3329830777944143,0.36499027028245346,0.4366786255259332,0.41008386311188305,0.4669189929785995,0.310575705530556,0.3867523678821345,0.1639099499505552,0.15718652707628222,0.0,0.16783885444974467,0.1357113163292032,0.130301676835323,0.22105365702170698,0.2196272758565978,0.2180319702569855,0.21651373981724298,0.2197479936482264,1.0,0.2576954329811185,0.2608150744462363,0.3030527151037752
Metamorphoses,0.3755121577864472,0.3405666992740345,0.20894350378583637,0.08181415938518599,0.046607276884669924,0.282441936994853,0.331397325138753,0.4318375222155756,0.41978207683446045,0.3248804916403558,0.24002556489782267,0.6571060386715364,0.387520109123368,0.3398102435169461,0.34198805594117054,0.3443617940240714,0.42851692753999016,0.5076471596268504,0.47489260773323494,0.5410426098723218,0.4051744656020875,0.4715035514039978,0.15536553047417123,0.07857867438953403,0.16783885444974467,0.0,0.1772618057980334,0.129779798575415,0.18374290234316304,0.20284688801286455,0.2017896574546042,0.19890520243761567,0.20460461846750522,1.0,0.06361113819971975,0.24437013944060126,0.09047356568805442
Ex Ponto,0.23084367063899824,0.2349430289587895,0.0706702672650269,0.1913223601668841,0.20064222955994482,0.15934661929648142,0.22960492278153977,0.3619635011920024,0.30211714570284787,0.30680970718875655,0.1800931704598676,0.5860875302453923,0.30125414642592774,0.24542440320910863,0.2373098400086988,0.26106346404319947,0.16618170089136974,0.2591540407845354,0.2372271570004152,0.3154237083517557,0.13445396853056324,0.21336742119560648,0.036821708096625105,0.08736213579275776,0.1357113163292032,0.1772618057980334,0.0,0.013920151278252746,0.09259523652120882,0.08574475340984689,0.07509834877385435,0.08138294237143473,0.08187848864615788,1.0,0.3106849072096689,0.13990056785522542,0.3520989699192232
Tristia,0.24857790202573982,0.2440620630816508,0.07994438554038619,0.16321350146103264,0.162370435444519,0.17438652855838088,0.2385052524827973,0.3648567285240044,0.3154140208150913,0.3103999223432927,0.1799551288290684,0.5945805346158995,0.3254269873352411,0.2533452034349539,0.2561169595507705,0.2773716689202552,0.20378033452100186,0.2930065044021082,0.2711879918770598,0.34635575767266635,0.1674257388621907,0.2467506503636938,0.0370506803260493,0.07347793668750413,0.130301676835323,0.129779798575415,0.013920151278252746,0.0,0.09015936836857308,0.08642182970433732,0.07680339794211943,0.08238366181619883,0.08323886419826754,1.0,0.2637010053324812,0.15056416459720368,0.30629160118292875
B1,0.3176315471282771,0.34149145506581435,0.09694337928248808,0.1949579170828859,0.16364758861477913,0.186514240177713,0.24753893522940862,0.41962328819931694,0.41270574755454437,0.34665113951367355,0.27904823271308987,0.6381435559364725,0.29823799467262513,0.33908879249050505,0.3223002015030052,0.3387875019335195,0.24642301826117308,0.3204939727129368,0.2990236223959888,0.37700579019461167,0.2175557358917577,0.2996622022575628,0.07984177401196146,0.14868776556491037,0.22105365702170698,0.18374290234316304,0.09259523652120882,0.09015936836857308,0.0,0.0030916615020699645,0.005360505734570253,0.0034145457252139355,0.0037973371161647007,1.0,0.252165614616103,0.12147910870861423,0.2794216402547297
P3,0.3172962080747539,0.3410106409168838,0.09493585994166764,0.21062822120185387,0.1814909849936841,0.19036231808638693,0.25411861317400875,0.4194003788953171,0.4102290130005237,0.3577083230087763,0.2769951039418992,0.6342385817533447,0.3102288554979912,0.3398097641421238,0.3189322374651169,0.3393644567794951,0.2274437836001274,0.30055703175323045,0.2816796681228393,0.36003382931673855,0.19474666351932068,0.27813567036728115,0.08107043560979932,0.15704642430035554,0.2196272758565978,0.20284688801286455,0.08574475340984689,0.08642182970433732,0.0030916615020699645,0.0,0.002760871706631196,0.0015965332079074246,0.001975137333770638,1.0,0.27969032779409564,0.1259098979557809,0.3121965921424461
W1,0.3081023358776449,0.3273841700743013,0.08726769674617652,0.21489843047445034,0.18397192506305549,0.18807095425847886,0.2505708681707053,0.41853246043672443,0.3979869400939533,0.35724765770711164,0.2730388383155835,0.6303300863558771,0.3044801952519265,0.32838023471313027,0.31378481081410825,0.3349109346937984,0.21485659260941325,0.2895930264417641,0.2733570705141455,0.3508021171160334,0.1864328086861522,0.26750967309874374,0.07072757289083675,0.1504032067465222,0.2180319702569855,0.2017896574546042,0.07509834877385435,0.07680339794211943,0.005360505734570253,0.002760871706631196,0.0,0.002755135259536523,0.002556112763381191,1.0,0.289294754878369,0.13017539080471108,0.32115103848264936
To,0.30863976570564344,0.33607508492789595,0.0927806070761934,0.2071379773692693,0.17822770969030455,0.1874864353813317,0.25103471400542,0.4201264861347842,0.40660852175641515,0.35510800886270355,0.2740138156203923,0.6335246897588833,0.30505922530708884,0.3352173113773491,0.3178945100096746,0.33841129603500897,0.22430184831426725,0.2984778139853117,0.27958327128817007,0.3583838048029532,0.1942883153334205,0.27652264086132816,0.07828957282089699,0.15252938849870412,0.21651373981724298,0.19890520243761567,0.08138294237143473,0.08238366181619883,0.0034145457252139355,0.0015965332079074246,0.002755135259536523,0.0,0.0023900795363134275,1.0,0.27727372809977313,0.12465504523693816,0.3102662639073588
P5,0.31264062131100345,0.3356102317056906,0.09520662683494652,0.21526347828239123,0.1863771132272618,0.18971247914367662,0.2505523467904558,0.41789137511534236,0.40705768873651804,0.3560862409198824,0.27914085166828606,0.6340542376415109,0.305685432341256,0.3349755608979774,0.3196011409953803,0.34027812785621814,0.2217561146968513,0.2958597448610112,0.27676201956255375,0.35458864930500444,0.1911544541158089,0.27225387855639516,0.07575469475766372,0.1561740723847701,0.2197479936482264,0.20460461846750522,0.08187848864615788,0.08323886419826754,0.0037973371161647007,0.001975137333770638,0.002556112763381191,0.0023900795363134275,0.0,1.0,0.28700247348296504,0.12602472292128497,0.31815849530552787
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Aeneid,0.46946946575094795,0.4626981269256062,0.29537463468644376,0.09527718999249446,0.054341939449817245,0.32682589095177594,0.3783130428818481,0.4829805757335087,0.5310592797100296,0.3666059564844443,0.3235953304401049,0.7116990725781068,0.4332999818814234,0.45068462417931554,0.4202805224379037,0.4160243689722072,0.5380227587981934,0.5968978167829043,0.5694559852621497,0.6324705845168668,0.524208028290333,0.5877174234824031,0.266078261089141,0.17626948352640726,0.2576954329811185,0.06361113819971975,0.3106849072096689,0.2637010053324812,0.252165614616103,0.27969032779409564,0.289294754878369,0.27727372809977313,0.28700247348296504,1.0,1.1102230246251565e-16,0.2596492823049359,0.03561710904741855
Eclogues,0.32236707582339064,0.34621775154310797,0.1537976795961692,0.21948808182984836,0.18844945735484164,0.13059767816643753,0.236022197041725,0.3776890923019236,0.4298363226522972,0.3543833095881205,0.27171217932474234,0.6439907338505292,0.30364738686678494,0.34150238190444626,0.32947474920162756,0.33479706175642177,0.2452449622121926,0.3099171996177764,0.2920410163638978,0.38115504915579956,0.2322412895588366,0.3096978872545719,0.11362936653518652,0.18459958245734998,0.2608150744462363,0.24437013944060126,0.13990056785522542,0.15056416459720368,0.12147910870861423,0.1259098979557809,0.13017539080471108,0.12465504523693816,0.12602472292128497,1.0,0.2596492823049359,2.220446049250313e-16,0.26307316507367373
Georgicon,0.4663292091402247,0.43778882661754137,0.32400846159789376,0.11799697516937424,0.08019259022488834,0.32241773772104754,0.36016152129559453,0.45749355218817156,0.5318609131959573,0.36123259675879293,0.3241874435362947,0.7131296181609525,0.4042869890381624,0.42437692781968017,0.4264400859163895,0.4050958337500158,0.5836217885123964,0.6424406505087824,0.6124301174587946,0.6695271878600372,0.5769625997638917,0.6386074429607349,0.2874500452306522,0.2048666669689887,0.30305271510377507,0.09047356568805398,0.35209896991922296,0.30629160118292886,0.2794216402547297,0.312196592142446,0.3211510384826495,0.310266263907359,0.3181584953055281,1.0,0.03561710904741844,0.2630731650736735,0.0
