,De contemptu mundi,Elementa philosophiae,Elegia,Alexandreis,Bucolicum carmen,Carmina Burana,Rota Veneris,Ars grammatica,Commentarium in Martiani Capellae «De nuptiis Mercurii et Philologiae» I-II,De excidio Troiae historia,De nuptiis Philologiae et Mercurii,Commentarius in Vergilii Aeneidos libros,Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,De philosophia,In Vergilii Aeneide comentarii,In Vergilii Georgicis comentarii,Adelphi,Andria,Eunuchus,Heautontimorumenos,Hecyra,Phormio,"Amores, Epistulae, Medicamina faciei femineae, Ars amatoria, Remedia amoris",Fasti,Ibis,Metamorphoses,Ex Ponto,Tristia,B1,P3,W1,To,P5,F,Aeneid,Eclogues,Georgicon
Ibis,0.9045700849182818,0.8648311018757432,0.7340128038852727,0.7042457791475227,0.7543320849777063,0.8014412105639968,0.9088702960898171,0.8943847627528625,0.9323913138051586,0.9354900669621017,0.7741267887699802,0.7952454661677896,0.8923310237551353,0.912534772071944,0.7862224092011694,0.8262739548448184,0.8619785126423379,0.8669802113399832,0.870957607953587,0.8878826574079237,0.854683290166539,0.8818612765704291,0.5824079967270481,0.5750941915406437,0.0,0.5346527646762507,0.5283000323343792,0.5226187231691151,0.8635374577340464,0.8677377995125597,0.8584589575777385,0.8646236900294673,0.8682456785186105,1.0,0.6765690581470125,0.7326535020766525,0.7232977226496465
Metamorphoses,0.8190823507825173,0.7374951012593365,0.6742503754571696,0.4096405487478406,0.5537810380270818,0.6575271405807895,0.8314173017609012,0.8324791570274559,0.8608346328496375,0.8516613162212174,0.6179321271995455,0.614364347098865,0.8122680070932097,0.8247483958586477,0.6030762362291294,0.6787575524269426,0.7716077469022621,0.7839731622242677,0.7855257932056114,0.8193128877845534,0.7632847295986285,0.7981433742460663,0.35907610633834885,0.25819962102209904,0.5346527646762507,0.0,0.3524341579559347,0.3266893280869666,0.7943742864905562,0.797801673070637,0.7864710043493106,0.7936670375442216,0.7981973675211602,1.0,0.3330171992013953,0.5605925999822713,0.47799207992105996
Ex Ponto,0.8253054132294682,0.780764621750772,0.5962823437425377,0.5405813983381975,0.6188947196141443,0.6528140567464233,0.8205879437843383,0.8363824286915468,0.8813568204517478,0.9020155556057867,0.6661285983197376,0.6915634462806979,0.8208059881747733,0.854620958481582,0.6832629096632072,0.7469849209075629,0.711797965989139,0.7229628642443864,0.7336353727477751,0.7628901721886872,0.7029883539818513,0.7416033493211995,0.3069754250883001,0.3759165480411658,0.5283000323343792,0.3524341579559347,0.0,0.16538625999062806,0.7465375839191388,0.7505514120965028,0.7351007160180848,0.7455906305299413,0.7500955617759711,1.0,0.5493239514304393,0.5097116149645361,0.6556014320748137
Tristia,0.830460104044936,0.7839053751178006,0.6025425356159844,0.5263091870511687,0.6213567160200337,0.6562414292459788,0.8215113070259977,0.8315699131741905,0.8803065557228766,0.903804268195643,0.6768404646808811,0.6999540656546075,0.842974600517373,0.8563535655568075,0.6906385070019396,0.7527095000827124,0.722709958193094,0.7297158498363165,0.7406440785274973,0.7609522615404909,0.7008815326381583,0.7471206903576744,0.3023355912664678,0.3642836194800084,0.5226187231691151,0.3266893280869666,0.16538625999062806,2.220446049250313e-16,0.7527086069335517,0.7574384619923544,0.741957106037173,0.7529217081802086,0.7570401426887283,1.0,0.539208274371549,0.512780419940029,0.6559869849781857
B1,0.9336349507286936,0.9281226873234252,0.6281585886320562,0.8344183201873162,0.6297035736259962,0.6777616247235826,0.7815144416550281,0.9018841100926376,0.9394062499986522,0.9634478885345586,0.90575946732593,0.8993866217641296,0.8959665415331539,0.9488137919456413,0.8964338767748575,0.9241154668335765,0.897347792986324,0.8926569607728668,0.9042789742173117,0.9029714030580896,0.8812533178451942,0.9133127743078424,0.746355026341156,0.8135654126516593,0.8635374577340464,0.7943742864905562,0.7465375839191388,0.7527086069335517,4.6629367034256575e-15,0.05443268591179928,0.05270723603623739,0.05358310315623571,0.06767555639981337,1.0,0.8551108356395891,0.8341408717404161,0.8839466037253325
P3,0.9341936409846204,0.9305783306686429,0.6329501088015205,0.8389172706905803,0.6360801388705932,0.6866702490112322,0.7843256313946922,0.9104103665685396,0.9432825502966639,0.9630425022772305,0.9074633740287623,0.9006985532640877,0.9000112139869896,0.9506406504536663,0.8979286974295106,0.9248455570535093,0.8984719148648337,0.8946841792212147,0.9058357610922092,0.9049558667171826,0.8831281343297213,0.914277068867503,0.751427057533257,0.8170987059007881,0.8677377995125597,0.797801673070637,0.7505514120965028,0.7574384619923544,0.05443268591179928,0.0,0.039406463384413226,0.043490187279104364,0.05698941356998066,1.0,0.85776528980993,0.8371944156055561,0.8867261553896608
W1,0.9317771934826411,0.9250640632460327,0.6298936794130803,0.8293841500496961,0.6387828548065914,0.6838664667668021,0.7826699756707779,0.9002270279855238,0.9403216005004493,0.9624670212471254,0.9019254098663844,0.8962851345631376,0.8937488467863013,0.9469992655182711,0.8925649322842208,0.921138936051373,0.8922827980711732,0.8876526978128665,0.8996788973295712,0.8986429486666712,0.8767530890586613,0.9088508330469622,0.7358979121285838,0.807160099672046,0.8584589575777385,0.7864710043493106,0.7351007160180848,0.741957106037173,0.05270723603623739,0.039406463384413226,0.0,0.041253799683194425,0.05540498979091102,1.0,0.8503817440505644,0.8269326196801297,0.8808839705781711
To,0.932801443445112,0.9281396324355181,0.6309683179531753,0.8357598888597833,0.6372336933326621,0.6838007829585028,0.785647639643408,0.9060734349413172,0.9406884941094611,0.9633525405812154,0.9061959302748588,0.8995461265345354,0.8949918168912859,0.9490957479604719,0.8965696987694265,0.9239687452025442,0.8965116580939062,0.8918204841029096,0.9032385543581709,0.9022213532481663,0.8805151487768291,0.9124835108733523,0.7459907680795136,0.8127733691120739,0.8646236900294673,0.7936670375442216,0.7455906305299413,0.7529217081802086,0.05358310315623571,0.043490187279104364,0.041253799683194425,6.106226635438361e-15,0.05888932367328903,1.0,0.8554689398171161,0.8328850321884091,0.8847269597259919
P5,0.9337005569959484,0.931019651266276,0.6299057131057328,0.8399440201164439,0.6307581597992236,0.6827126480590697,0.7795072305704783,0.9095430926596719,0.9419518352363567,0.9631774984940434,0.9094375458882096,0.9027449662857971,0.8969064554682438,0.9508132489412096,0.8999658437586485,0.9272053574668628,0.8982845637652932,0.8940974029099469,0.9049989471479922,0.9039595293751577,0.8842280189871621,0.9139533988686073,0.7496924403422098,0.8174526748902204,0.8682456785186105,0.7981973675211602,0.7500955617759711,0.7570401426887283,0.06767555639981337,0.05698941356998066,0.05540498979091102,0.05888932367328903,3.708144902248023e-14,1.0,0.8590089663232273,0.8379274769343301,0.8886041255579891
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Aeneid,0.8536725304671635,0.8139183157087683,0.7445402565977235,0.43916883258147976,0.5824323416124382,0.712038185040796,0.8714396068768547,0.8784719921394327,0.8935882122351543,0.8362449851043304,0.6642659303002126,0.586145067516435,0.8763190920960742,0.8748752283943116,0.572328238201674,0.707044425236397,0.7957522945782997,0.8047555403844043,0.8112353234067309,0.8428974853983741,0.7889775456177924,0.8266626085779554,0.5488785294441166,0.4595249331066663,0.6765690581470125,0.3330171992013953,0.5493239514304393,0.539208274371549,0.8551108356395891,0.85776528980993,0.8503817440505644,0.8554689398171161,0.8590089663232273,1.0,0.0,0.6118254821660309,0.42967181084408224
Eclogues,0.8759647582773465,0.8570826892058133,0.7440919145800394,0.68888474196876,0.6457951156693006,0.7189834032093636,0.88770457193017,0.9010305638668568,0.933460799768839,0.9379329918573917,0.7429302111907671,0.7625340737257398,0.896392692880828,0.9069009583555734,0.7564510028373677,0.7794278056321776,0.7656107836541286,0.7745562922896975,0.7809505883745878,0.8046732452251204,0.7575290904474141,0.7947201189537807,0.5287662656215193,0.6074348526230893,0.7326535020766525,0.5605925999822713,0.5097116149645361,0.512780419940029,0.8341408717404161,0.8371944156055561,0.8269326196801297,0.8328850321884091,0.8379274769343301,1.0,0.6118254821660309,0.0,0.6016505790771187
Georgicon,0.8828599680328667,0.7990065691486495,0.8030193350326924,0.6017592116404866,0.611158827359013,0.7671984043669007,0.8862137608526329,0.8752110298233915,0.8967728848873775,0.9151235102538617,0.6642343531533609,0.6784878066237044,0.8887003804465652,0.8655424552903813,0.6701954362049198,0.6387340627788849,0.8459007160020645,0.8568247022376796,0.8524651931149225,0.8883610537264625,0.8476921256905875,0.8693762190010792,0.6279564494460156,0.5738941370422144,0.7232977226496465,0.47799207992105996,0.6556014320748137,0.6559869849781857,0.8839466037253325,0.8867261553896608,0.8808839705781711,0.8847269597259919,0.8886041255579891,1.0,0.42967181084408224,0.6016505790771187,1.199040866595169e-14
