,De contemptu mundi,Elementa philosophiae,Elegia,Alexandreis,Bucolicum carmen,Carmina Burana,Rota Veneris,Ars grammatica,Commentarium in Martiani Capellae «De nuptiis Mercurii et Philologiae» I-II,De excidio Troiae historia,De nuptiis Philologiae et Mercurii,Commentarius in Vergilii Aeneidos libros,Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,De philosophia,In Vergilii Aeneide comentarii,In Vergilii Georgicis comentarii,Adelphi,Andria,Eunuchus,Heautontimorumenos,Hecyra,Phormio,"Amores, Epistulae, Medicamina faciei femineae, Ars amatoria, Remedia amoris",Fasti,Ibis,Metamorphoses,Ex Ponto,Tristia,B1,P3,W1,To,P5,F,Aeneid,Eclogues,Georgicon
Commentarius in Vergilii Aeneidos libros,0.6636488224550339,0.6307361502478073,0.7227998292906425,0.7435591641378791,0.7939195438702005,0.6864954320259555,0.6707217206488946,0.6709899763452918,0.6504691524764623,0.6771200275865019,0.6136675363634562,0.0,0.6476147736935723,0.7333090150586328,0.5925821734848771,0.6108795452618934,0.7711495035946155,0.8063078473289043,0.8048095487871587,0.8399337339036234,0.7585458702249988,0.8373963111679505,0.7044580425976272,0.7057461889335145,0.7488096674614229,0.7669694551992046,0.6938622097012357,0.7101683108776023,0.7748796828587534,0.776141108116329,0.769855980247786,0.7746364115004314,0.7773242593872449,1.0,0.7814560505357903,0.7264207653529415,0.7635031022410528
Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,0.21857741810980258,0.19310890816435777,0.3003718553967052,0.3766053505650745,0.47244672520656505,0.220905933571515,0.19205128779932323,0.2913618039501653,0.35463282627586856,0.2505643714256771,0.2317508207896306,0.6476147736935723,3.3306690738754696e-16,0.4090995379712129,0.22457595334143898,0.23084082477485346,0.5511007275362007,0.6302502433183457,0.6196368547148001,0.6913134271572385,0.5555739269594432,0.6967148568457291,0.3113030223264568,0.3271805686015695,0.4978807877196878,0.45080813824209576,0.3384313682200363,0.37601831040548883,0.42863934005180804,0.45119401829608885,0.43433168006306155,0.4402401651706901,0.45002824496281135,1.0,0.4481455143506551,0.3311264510445532,0.37808408320330167
De philosophia,0.42256502216325253,0.27955837469736,0.5227878627540492,0.5393800186879258,0.6308195299415229,0.43752804800212397,0.40151681699148967,0.4501858017686934,0.4875144746416925,0.42735419343171255,0.3685269082172917,0.7333090150586328,0.4090995379712129,0.0,0.41721862897525985,0.42463070972223405,0.6506106357714536,0.7204203911915984,0.7119723257445421,0.7674245623640862,0.6381505811908152,0.7621767186540815,0.48927770558567274,0.5041811664928879,0.6298816388482973,0.5991927113198627,0.5039988297885927,0.5223271972661199,0.6109210001527525,0.6225355638870529,0.6079423023797025,0.614900817343375,0.6205907562252069,1.0,0.6186350836590371,0.5356709975173146,0.5742320524583324
In Vergilii Aeneide comentarii,0.26568632292643724,0.19334873250675788,0.3694515447889333,0.40428070316483344,0.5086707792838757,0.29958990624796855,0.2643159332715892,0.3012255104552829,0.25016098331997816,0.22334100942978796,0.1625513878495184,0.5925821734848771,0.22457595334143898,0.41721862897525985,0.0,0.030838113443133475,0.5155852004169459,0.5844622976168563,0.5824792116356396,0.6577950693954675,0.48561421828975704,0.6524263683736494,0.34833507044910217,0.33310414617463213,0.4395322176150648,0.4543237233655566,0.32309164029385706,0.36228298108029766,0.48940548679581686,0.49565640285123247,0.48273076581183316,0.49186849000719823,0.4998451001877724,1.0,0.46958077869432,0.3902507299408299,0.4351231070961731
In Vergilii Georgicis comentarii,0.2808916618774554,0.2012830142379659,0.3878256523764655,0.41756514509531106,0.5169731391894683,0.3068431404031333,0.26797110946271596,0.32971514151310133,0.23930652156233578,0.24062308686583733,0.18668643125331996,0.6108795452618934,0.23084082477485346,0.42463070972223405,0.030838113443133475,0.0,0.5419038244583985,0.6144801791646508,0.6061324965501655,0.6786497667468196,0.518248215867925,0.6786057048802048,0.3691579938512911,0.3489409702319697,0.4879198204580798,0.4670881781992303,0.3587529378323494,0.3949563511454315,0.5090268755803722,0.5191761601825902,0.5077722480823351,0.5161241419864804,0.5235253180643658,1.0,0.476406658817762,0.3980626060772894,0.42756953262647024
Adelphi,0.5562636226898392,0.5102589766744952,0.5398700893459274,0.6682009831553031,0.6985964195702828,0.5552622212717847,0.5871323387119882,0.6463234112785066,0.574503683953366,0.5910503639310539,0.5100097920800781,0.7711495035946155,0.5511007275362007,0.6506106357714536,0.5155852004169459,0.5419038244583985,0.0,0.45894488625621366,0.4631197450046116,0.31297198628037726,0.3038696855895038,0.4424253976840231,0.49775713188161785,0.5925776986009261,0.6678208775079579,0.6900450371859829,0.4764072454987226,0.5176078879364787,0.6569535719427525,0.6541758905089456,0.631342442936601,0.6466845967541794,0.6505952442640843,1.0,0.731788665950387,0.5362187314929372,0.7270296436634214
Andria,0.6012439488297661,0.6067064519319281,0.5726717408273069,0.7030126180479087,0.7350539112119587,0.610857278928826,0.6494958406397102,0.6809788492046652,0.6556673012183134,0.6565681514777213,0.5708372707912223,0.8063078473289043,0.6302502433183457,0.7204203911915984,0.5844622976168563,0.6144801791646508,0.45894488625621366,6.661338147750939e-16,0.1367605495113401,0.30621137414460287,0.3002928056786055,0.47150785981592913,0.5376654477350005,0.6483086136818861,0.6902274660915388,0.7307478079037364,0.5133070236804542,0.5530138793370347,0.6793754644919585,0.6739872142606111,0.6508458143851441,0.6668824700099697,0.672224815420672,1.0,0.7652687665549638,0.560947763924679,0.7636241464382726
Eunuchus,0.6095213640889763,0.5987950030608574,0.571188020689332,0.6973946161011398,0.7204777985658941,0.6139536252965716,0.6378201572078113,0.6757954198634303,0.6441632072476126,0.6467399774237235,0.5674324849898713,0.8048095487871587,0.6196368547148001,0.7119723257445421,0.5824792116356396,0.6061324965501655,0.4631197450046116,0.1367605495113401,2.220446049250313e-16,0.28891364552149923,0.21283012320000083,0.3456941341254215,0.5347390082351021,0.630390950968043,0.6852032533978403,0.7138642085686476,0.523250598264051,0.5604868092308848,0.6855514712631832,0.683306702183091,0.6641407116639619,0.6762766223955827,0.6811239051520487,1.0,0.7492056141146888,0.568512074917615,0.7430413007497472
Heautontimorumenos,0.6767180419466936,0.6749589699830787,0.6347241001930981,0.7508521711151438,0.7739423346073092,0.6727362456078407,0.6910466151328458,0.7302659607540598,0.7113000296979604,0.7107712150609381,0.6480322943975345,0.8399337339036234,0.6913134271572385,0.7674245623640862,0.6577950693954675,0.6786497667468196,0.31297198628037726,0.30621137414460287,0.28891364552149923,2.220446049250313e-16,0.43443042998621073,0.475238329396941,0.6075312428740589,0.7058512876764812,0.7353209103808623,0.7692916465268125,0.5952845989511711,0.6227722762116322,0.7208308064478137,0.7182705274424191,0.7016720984745225,0.7129340248408926,0.7156889823139841,1.0,0.7980087836791411,0.6299518088937279,0.7972285916370337
Hecyra,0.5351476128228051,0.5194296666832873,0.4954568922446986,0.6217260370238303,0.6651852951031787,0.5381264445925522,0.5573386552527213,0.5880001578915375,0.5854296618869146,0.5575814669272439,0.4577963738782791,0.7585458702249988,0.5555739269594432,0.6381505811908152,0.48561421828975704,0.518248215867925,0.3038696855895038,0.3002928056786055,0.21283012320000083,0.43443042998621073,2.220446049250313e-16,0.36056800602585737,0.4520202763387584,0.5568541915366139,0.583386669286758,0.6410273135938285,0.4142058643919725,0.451782374110714,0.602779581088537,0.5971437925068122,0.5773130312865684,0.5917664855689193,0.5981719675248443,1.0,0.6849529179752277,0.4845889998685995,0.6860899256946917
Phormio,0.6906902882637181,0.6668821974141731,0.6752047074240655,0.7700476289269828,0.7946675814724358,0.6980298252633035,0.7207330639902619,0.742007819268166,0.7018047619836634,0.7138662408659702,0.6518373752417359,0.8373963111679505,0.6967148568457291,0.7621767186540815,0.6524263683736494,0.6786057048802048,0.4424253976840231,0.47150785981592913,0.3456941341254215,0.475238329396941,0.36056800602585737,2.220446049250313e-16,0.643901824063013,0.7141724009483681,0.7451913958053789,0.7821667550796124,0.6183042408701547,0.646923003895036,0.7612360308526497,0.756634195092114,0.7408708340334194,0.7518850796726313,0.7543524750842068,1.0,0.8210383277268365,0.6771382713285272,0.8227642452121373
"Amores, Epistulae, Medicamina faciei femineae, Ars amatoria, Remedia amoris",0.3311759586700601,0.29710117563494975,0.15317649542752665,0.21353955048705453,0.21510491597026538,0.25928634529644823,0.2771377712127312,0.38613225018484165,0.46330127326912296,0.3130175928545058,0.21980347561840885,0.7044580425976272,0.3113030223264568,0.48927770558567274,0.34833507044910217,0.3691579938512911,0.49775713188161785,0.5376654477350005,0.5347390082351021,0.6075312428740589,0.4520202763387584,0.643901824063013,6.661338147750939e-16,0.09534106374345364,0.24839986483364007,0.16872512952464014,0.05993831636326363,0.06251634713634768,0.254876541758019,0.2729638197208657,0.2470379163202503,0.25901402428010456,0.2742057048670762,1.0,0.21507505129841864,0.12623103101496558,0.2060987538036726
Fasti,0.393666339823149,0.32075258911520255,0.20536453905233498,0.16042233306270626,0.13191678906103055,0.30730283012901394,0.3149884368763908,0.38110261482994123,0.4370652982121229,0.2897773779706182,0.21200156395074754,0.7057461889335145,0.3271805686015695,0.5041811664928879,0.33310414617463213,0.3489409702319697,0.5925776986009261,0.6483086136818861,0.630390950968043,0.7058512876764812,0.5568541915366139,0.7141724009483681,0.09534106374345364,0.0,0.20564171841703438,0.06757872013319055,0.12694777305602134,0.09453520862293086,0.2870901065672634,0.30666975790388695,0.2930329004347756,0.2973115342451105,0.31600933982089696,1.0,0.10425255819381818,0.21465122537417836,0.11510013287029341
