,De contemptu mundi,Elementa philosophiae,Elegia,Alexandreis,Bucolicum carmen,Carmina Burana,Rota Veneris,Ars grammatica,Commentarium in Martiani Capellae «De nuptiis Mercurii et Philologiae» I-II,De excidio Troiae historia,De nuptiis Philologiae et Mercurii,Commentarius in Vergilii Aeneidos libros,Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,De philosophia,In Vergilii Aeneide comentarii,In Vergilii Georgicis comentarii,Adelphi,Andria,Eunuchus,Heautontimorumenos,Hecyra,Phormio,"Amores, Epistulae, Medicamina faciei femineae, Ars amatoria, Remedia amoris",Fasti,Ibis,Metamorphoses,Ex Ponto,Tristia,B1,P3,W1,To,P5,F,Aeneid,Eclogues,Georgicon
De nuptiis Philologiae et Mercurii,0.17987856957478865,0.12073043562559738,0.27312347797898195,0.1930344163188884,0.36020415155983354,0.19906772092192204,0.17209131101897823,0.17728159721898118,0.29153594737080946,0.17288168760899403,0.0,0.6121376394003725,0.21769722448435402,0.24537806970496523,0.15554114281349218,0.17189198126107974,0.37255869461523006,0.5597298658131928,0.5572154287798248,0.5856332780393421,0.4074695953702723,0.5489147313772001,0.2058115085016825,0.200334798747823,0.2556051133096139,0.2885871660145265,0.20035866855765694,0.20643260064824376,0.3886264237682301,0.3987791944559187,0.38262459481374944,0.39074065686222026,0.40433984316678595,1.0,0.31961319306048563,0.2538157324448205,0.2831830871341938
Commentarius in Vergilii Aeneidos libros,0.6567279074165939,0.6278557527740058,0.7183720278677346,0.7185506499935299,0.7937832699229318,0.6655282994272249,0.659148691211066,0.6694501278973246,0.6473476225438692,0.6737743511834656,0.6121376394003725,2.220446049250313e-16,0.644139787632076,0.68264755676299,0.5955509783355827,0.6084055295607849,0.7093328642411347,0.8033405834493879,0.8018324758748914,0.8133407661755838,0.7386892284294826,0.7911076567902776,0.7025473922769989,0.70487134539887,0.7400904894487174,0.7674700260008289,0.691078590906335,0.7077489020598161,0.771776621928233,0.7729344840479611,0.766101091748007,0.771284997954878,0.77419346275325,1.0,0.7822702119736619,0.7169574447913132,0.7633910213325276
Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,0.19582735731148415,0.17914095518971418,0.28276455281549884,0.3029720621521491,0.46321127727391853,0.16107590539969807,0.15534940424152133,0.28245520443373384,0.3431354433049032,0.23139572743866244,0.21769722448435402,0.644139787632076,2.220446049250313e-16,0.28951636412471005,0.21395456067944907,0.21137660586648988,0.4262522380999535,0.6215052460768058,0.6107380061463433,0.6373359579506489,0.5164679440349327,0.6076968905306981,0.2964787256033795,0.31382217671850654,0.4727408441360874,0.4423126765005352,0.3253457355054128,0.36361201483400196,0.4163044268167263,0.43940008604850045,0.4208726993159553,0.4281480807791024,0.4388690914356951,1.0,0.43629198204272635,0.29492035691462115,0.36509206399397887
De philosophia,0.2983814854058745,0.14754233642146253,0.420901384688131,0.39400968350262455,0.5566101806262083,0.28303644009487994,0.26116984442331137,0.3420459329942933,0.38473120385962767,0.30706690843380535,0.24537806970496523,0.68264755676299,0.28951636412471005,1.1102230246251565e-16,0.30341965825942396,0.3061036384430692,0.47013518684446065,0.6603104216765627,0.6509429311433199,0.6758996526863379,0.5316728306675008,0.63534924471488,0.3844696417985546,0.404430138048991,0.542314696277568,0.5208099351393192,0.40039134936045295,0.4232409486147335,0.5271589243881794,0.5410147172861105,0.5223339461931611,0.5315661492458921,0.5387569753901377,1.0,0.5411434048272095,0.4254482070324519,0.49001884458947753
In Vergilii Aeneide comentarii,0.2468847595347924,0.18350004608136827,0.35624276740229555,0.3427981775244564,0.505713078002508,0.24936493664621073,0.23512907690835938,0.29521053845509027,0.23978564628232468,0.21158574788372309,0.15554114281349218,0.5955509783355827,0.21395456067944907,0.30341965825942396,4.440892098500626e-16,0.018455492704092635,0.38239456858716414,0.5764346934878348,0.5744501783921498,0.5993208371012042,0.4411068627330684,0.5517221254087767,0.34110891662175236,0.3279332018045812,0.41733081182748855,0.4526818563330782,0.31375949241450607,0.3539623378984259,0.4798920777415039,0.48600540012169957,0.4717820812840149,0.4818693962244297,0.4903966363361191,1.0,0.468015827303053,0.3658958078913307,0.4319988743960159
In Vergilii Georgicis comentarii,0.25375655160218136,0.18401492963216048,0.3679690049603739,0.3494754661452446,0.5086117015173546,0.24884307418923135,0.2311895816683368,0.3170349557564057,0.22089033404342706,0.21992716704725646,0.17189198126107974,0.6084055295607849,0.21137660586648988,0.3061036384430692,0.018455492704092635,0.0,0.4099252144940678,0.6026707083812946,0.5943992385109967,0.6196355772549489,0.4707456795711078,0.5810792580590733,0.35479838398071395,0.33589981714071226,0.4615318799338194,0.4591685260213887,0.3425560600588695,0.3801528279958899,0.4944431133255667,0.5046701175405995,0.4918347774402544,0.5012725378373745,0.5091698470198025,1.0,0.4667314444846651,0.3678335635938077,0.4190759889861331
Adelphi,0.4237164937345037,0.37110104879055184,0.4058160223499475,0.5360137779952509,0.6171961231342216,0.40400681630284185,0.4649314565986814,0.5489594097956838,0.4529037591517877,0.47694140821315334,0.37255869461523006,0.7093328642411347,0.4262522380999535,0.47013518684446065,0.38239456858716414,0.4099252144940678,0.0,0.36421768100162755,0.3688614361003706,0.3773536303319275,0.19804389751206597,0.30032165680064915,0.3570308158011123,0.4788820862218268,0.562418719392282,0.6058700222850417,0.32875763559512006,0.38146778311981555,0.5598666161480994,0.5558494700564351,0.5254938308971664,0.5461486928477917,0.5514211995274416,1.0,0.6580923177737212,0.38952577864597915,0.6514180918931991
Andria,0.5852878627259306,0.5953635485417501,0.5585562782036263,0.66844512942054,0.7310739933919022,0.5808988717075646,0.6329688358544603,0.6738154755005354,0.6455619089408567,0.6493063298012121,0.5597298658131928,0.8033405834493879,0.6215052460768058,0.6603104216765627,0.5764346934878348,0.6026707083812946,0.36421768100162755,2.220446049250313e-16,0.1364984767996248,0.21997870562962885,0.3053619840430942,0.35758443238354665,0.5263284638341208,0.6405282277663806,0.6734350601190914,0.7261330975295263,0.4998921209490641,0.5410783132838878,0.6706857845651545,0.6649325304665582,0.6403298293753771,0.6574453667529092,0.6632393034380746,1.0,0.7612390903253367,0.5367665216048582,0.7594941753493144
Eunuchus,0.5940946273579133,0.5883562487178253,0.5572955881146078,0.6619650050157954,0.7163932233597046,0.5831703094396452,0.6211519014807455,0.6689548843219306,0.6342191904377179,0.6384182439844237,0.5572154287798248,0.8018324758748914,0.6107380061463433,0.6509429311433199,0.5744501783921498,0.5943992385109967,0.3688614361003706,0.1364984767996248,1.1102230246251565e-16,0.1956908230897434,0.19975033599312508,0.18949768517528864,0.523996640316374,0.6225474708803507,0.668878028749606,0.7092931611016897,0.511170369672191,0.5495974680351963,0.6773136676308212,0.6749128364232806,0.6544419510766221,0.6674678069413371,0.6727507989083416,1.0,0.7446242395507484,0.5454459874251331,0.7383816759207911
Heautontimorumenos,0.6149464825401201,0.616481603122464,0.5661214495363021,0.67981622245636,0.735823940746587,0.5956629565759554,0.6282251042287037,0.6835820487263522,0.659158246034252,0.6601162673462035,0.5856332780393421,0.8133407661755838,0.6373359579506489,0.6758996526863379,0.5993208371012042,0.6196355772549489,0.3773536303319275,0.21997870562962885,0.1956908230897434,0.0,0.3958327191887584,0.2776297474993543,0.5379037190892684,0.6543649741259936,0.6798901200122475,0.7303501476125456,0.5228958720179553,0.5554068582554982,0.6706018887954962,0.6672291801658947,0.6470328026772921,0.660785576036838,0.6643792253084431,1.0,0.763324660750124,0.5510001644997156,0.7624813163742054
Hecyra,0.4843992066123739,0.4733980197898858,0.44511329754449713,0.5494444083558602,0.6373765863708987,0.4720148755666962,0.5078330515907463,0.5512325968467757,0.5452237516772869,0.5180149604014752,0.4074695953702723,0.7386892284294826,0.5164679440349327,0.5316728306675008,0.4411068627330684,0.4707456795711078,0.19804389751206597,0.3053619840430942,0.19975033599312508,0.3958327191887584,0.0,0.21857590026508,0.40271701657461323,0.5179658814604589,0.5333244602263394,0.610980373649701,0.36105263480252303,0.40196689462061386,0.5656759343113951,0.5590625152600921,0.5364880054264543,0.553040883963247,0.56042190211406,1.0,0.6581419267944432,0.4222239339094682,0.6593514737457318
Phormio,0.5937995953836424,0.5674526765083416,0.5753447817237971,0.6750750871851092,0.7364440387447132,0.588708607961386,0.6305179371188903,0.6668351711995709,0.6132164517077807,0.6296685838565536,0.5489147313772001,0.7911076567902776,0.6076968905306981,0.63534924471488,0.5517221254087767,0.5810792580590733,0.30032165680064915,0.35758443238354665,0.18949768517528864,0.2776297474993543,0.21857590026508,0.0,0.5387896284942324,0.6305918726150055,0.6608898067688028,0.7199392291503859,0.5045980990520003,0.5421132310303696,0.6902482575966002,0.6840029515590633,0.6628210396584249,0.6776295234335701,0.6812172285640463,1.0,0.7696491218238162,0.5702530282127583,0.7717078106143511
"Amores, Epistulae, Medicamina faciei femineae, Ars amatoria, Remedia amoris",0.30899812882778166,0.2826470578395852,0.1372928989792992,0.12888069691564286,0.20990349907930195,0.20508722963408654,0.2453339203221565,0.3755098651643377,0.451117599149335,0.29741286577456216,0.2058115085016825,0.7025473922769989,0.2964787256033795,0.3844696417985546,0.34110891662175236,0.35479838398071395,0.3570308158011123,0.5263284638341208,0.523996640316374,0.5379037190892684,0.40271701657461323,0.5387896284942324,0.0,0.08948480313839458,0.22570501779823715,0.16454300941309852,0.053872035255252304,0.05630618118852426,0.24540211908829723,0.2637218766292222,0.23596255101181562,0.24882319756725635,0.2648041306923379,1.0,0.2075662176239086,0.09939510837608823,0.19782606799194102
Fasti,0.3765921608255697,0.3092488251120372,0.19022034722770043,0.07238494417293573,0.12484604122779974,0.25724902588316534,0.28452169883118594,0.37144771478815874,0.426355796459178,0.27735266169333395,0.200334798747823,0.70487134539887,0.31382217671850654,0.404430138048991,0.3279332018045812,0.33589981714071226,0.4788820862218268,0.6405282277663806,0.6225474708803507,0.6543649741259936,0.5179658814604589,0.6305918726150055,0.08948480313839458,5.551115123125783e-16,0.18586738480532894,0.0646508307813185,0.12032576947489693,0.08748614969887092,0.27565386922339197,0.2957144804968881,0.28054266790859184,0.2855832964388303,0.305163115730433,1.0,0.09730120164246603,0.18440305092288112,0.1069840724647485
Ibis,0.4706113842226708,0.47224781652378933,0.290013101210854,0.18330321670929284,0.23419519197426508,0.40766334449845065,0.424076864394648,0.31422759628387,0.5705090577283056,0.3519068223031827,0.2556051133096139,0.7400904894487174,0.4727408441360874,0.542314696277568,0.41733081182748855,0.4615318799338194,0.562418719392282,0.6734350601190914,0.668878028749606,0.6798901200122475,0.5333244602263394,0.6608898067688028,0.22570501779823715,0.18586738480532894,4.440892098500626e-16,0.1728462819004718,0.18194172481169513,0.15580026447024775,0.3564241084580547,0.36099872516667975,0.35048728514716665,0.3541995357303924,0.36983053567283664,1.0,0.2223542559171161,0.30262970502268394,0.24564868820864405
Metamorphoses,0.5038200206266253,0.4428631348587223,0.24009015575778547,0.0636937545434978,0.05686484439350126,0.3775826655248109,0.3836655029518138,0.46769461093868636,0.5227077294153892,0.37550334143451036,0.2885871660145265,0.7674700260008289,0.4423126765005352,0.5208099351393192,0.4526818563330782,0.4591685260213887,0.6058700222850417,0.7261330975295263,0.7092931611016897,0.7303501476125456,0.610980373649701,0.7199392291503859,0.16454300941309852,0.0646508307813185,0.1728462819004718,1.1102230246251565e-16,0.1833178621462085,0.11264736611128623,0.28230807435011485,0.30238804285244913,0.2920643559378886,0.2924069676764519,0.3168395365544844,1.0,0.04009949893916542,0.2792763362194177,0.06826223468434367
Ex Ponto,0.3060653388756778,0.29851345585455835,0.16337981193109086,0.15983457783636934,0.2420796118531836,0.26276042405852507,0.29597814217928853,0.39518468807340024,0.43708942617687574,0.328212238304025,0.20035866855765694,0.691078590906335,0.3253457355054128,0.40039134936045295,0.31375949241450607,0.3425560600588695,0.32875763559512006,0.4998921209490641,0.511170369672191,0.5228958720179553,0.36105263480252303,0.5045980990520003,0.053872035255252304,0.12032576947489693,0.18194172481169513,0.1833178621462085,0.0,0.02363938529769949,0.2633126143703374,0.2729328570786107,0.24423192441310748,0.25925443921670754,0.27571925110720086,1.0,0.2551524926696095,0.13881922958147253,0.26076241585990934
Tristia,0.353812762058075,0.32598653516373544,0.16774559681761403,0.11645553610237802,0.17994961423205158,0.28632935751775734,0.3080597146802696,0.3904057628057098,0.45151994479205393,0.34331196579678536,0.20643260064824376,0.7077489020598161,0.36361201483400196,0.4232409486147335,0.3539623378984259,0.3801528279958899,0.38146778311981555,0.5410783132838878,0.5495974680351963,0.5554068582554982,0.40196689462061386,0.5421132310303696,0.05630618118852426,0.08748614969887092,0.15580026447024775,0.11264736611128623,0.02363938529769949,0.0,0.2538668364985688,0.2655842876805572,0.24058169994283163,0.2517538676577947,0.27073407666525595,1.0,0.18743503693303565,0.15988434912436023,0.20574139553421
B1,0.4655323635311862,0.45566491302369394,0.15018226183815664,0.25291102324526504,0.18723781683690477,0.28200918985671,0.2936409424139974,0.4872859604486771,0.5803212714252938,0.43500120589117,0.3886264237682301,0.771776621928233,0.4163044268167263,0.5271589243881794,0.4798920777415039,0.4944431133255667,0.5598666161480994,0.6706857845651545,0.6773136676308212,0.6706018887954962,0.5656759343113951,0.6902482575966002,0.24540211908829723,0.27565386922339197,0.3564241084580547,0.28230807435011485,0.2633126143703374,0.2538668364985688,0.0,0.0048464222743246355,0.007226623702531909,0.00373414473216116,0.005188770965530276,1.0,0.30247332772033086,0.3015948408334478,0.2929877739496224
P3,0.48077617429974173,0.47111503514390174,0.16362057523936457,0.27565607481014065,0.2057442402687868,0.3043826923224352,0.3165603636003552,0.49879278053648246,0.5920668810516836,0.4555869680825949,0.3987791944559187,0.7729344840479611,0.43940008604850045,0.5410147172861105,0.48600540012169957,0.5046701175405995,0.5558494700564351,0.6649325304665582,0.6749128364232806,0.6672291801658947,0.5590625152600921,0.6840029515590633,0.2637218766292222,0.2957144804968881,0.36099872516667975,0.30238804285244913,0.2729328570786107,0.2655842876805572,0.0048464222743246355,0.0,0.004301842097092279,0.003032763177114761,0.002487807925260266,1.0,0.32786987417662783,0.3236096770937903,0.32217089329338555
W1,0.46155585503246876,0.44811883024927224,0.14569680210520397,0.2632183898910585,0.2014801066720252,0.2893518938928712,0.29927439532821354,0.48980283034853156,0.5749915056674129,0.44755483975255317,0.38262459481374944,0.766101091748007,0.4208726993159553,0.5223339461931611,0.4717820812840149,0.4918347774402544,0.5254938308971664,0.6403298293753771,0.6544419510766221,0.6470328026772921,0.5364880054264543,0.6628210396584249,0.23596255101181562,0.28054266790859184,0.35048728514716665,0.2920643559378886,0.24423192441310748,0.24058169994283163,0.007226623702531909,0.004301842097092279,0.0,0.0035278458749236075,0.0047239820714994885,1.0,0.3220069517962041,0.30269170597995854,0.31594753247875906
To,0.46645468382948074,0.45983172924202476,0.15486262385116656,0.26476780703963176,0.19916109253720882,0.2936146665364153,0.30552143166491097,0.49379458329680437,0.584597036765287,0.44819071688325796,0.39074065686222026,0.771284997954878,0.4281480807791024,0.5315661492458921,0.4818693962244297,0.5012725378373745,0.5461486928477917,0.6574453667529092,0.6674678069413371,0.660785576036838,0.553040883963247,0.6776295234335701,0.24882319756725635,0.2855832964388303,0.3541995357303924,0.2924069676764519,0.25925443921670754,0.2517538676577947,0.00373414473216116,0.003032763177114761,0.0035278458749236075,0.0,0.0036723514655301326,1.0,0.3196501425835163,0.31320457952493974,0.31322908607211863
P5,0.47705680817942686,0.4679522085601696,0.1655727329740302,0.2878442052331147,0.2167143191888804,0.3028375860900231,0.31189159659334154,0.49928794477228056,0.5902921722148278,0.4577333246722939,0.40433984316678595,0.77419346275325,0.4388690914356951,0.5387569753901377,0.4903966363361191,0.5091698470198025,0.5514211995274416,0.6632393034380746,0.6727507989083416,0.6643792253084431,0.56042190211406,0.6812172285640463,0.2648041306923379,0.305163115730433,0.36983053567283664,0.3168395365544844,0.27571925110720086,0.27073407666525595,0.005188770965530276,0.002487807925260266,0.0047239820714994885,0.0036723514655301326,0.0,1.0,0.3439185450862088,0.32697321877813046,0.33673419055602927
F,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Aeneid,0.5105051929138923,0.4720241380897118,0.2511085183149596,0.06419680241828762,0.062395227430877,0.36108663778610295,0.3724074076810253,0.47597726097257564,0.5686857191302542,0.3552318210247979,0.31961319306048563,0.7822702119736619,0.43629198204272635,0.5411434048272095,0.468015827303053,0.4667314444846651,0.6580923177737212,0.7612390903253367,0.7446242395507484,0.763324660750124,0.6581419267944432,0.7696491218238162,0.2075662176239086,0.09730120164246603,0.2223542559171161,0.04009949893916542,0.2551524926696095,0.18743503693303565,0.30247332772033086,0.32786987417662783,0.3220069517962041,0.3196501425835163,0.3439185450862088,1.0,0.0,0.25304847076172654,0.028702909087876316
Eclogues,0.3155073676579514,0.33546687436008915,0.2132971795611398,0.1880937765069407,0.29788567527492205,0.2022820401734945,0.27097969208381345,0.3849265622578779,0.5230324517111391,0.3067156439562845,0.2538157324448205,0.7169574447913132,0.29492035691462115,0.4254482070324519,0.3658958078913307,0.3678335635938077,0.38952577864597915,0.5367665216048582,0.5454459874251331,0.5510001644997156,0.4222239339094682,0.5702530282127583,0.09939510837608823,0.18440305092288112,0.30262970502268394,0.2792763362194177,0.13881922958147253,0.15988434912436023,0.3015948408334478,0.3236096770937903,0.30269170597995854,0.31320457952493974,0.32697321877813046,1.0,0.25304847076172654,1.1102230246251565e-16,0.2157437462299865
Georgicon,0.45476768383015964,0.4137456232024622,0.2426548753272073,0.0663366907421935,0.08549663153708675,0.30375639954456446,0.3119487744159677,0.42583846326312125,0.5412679042065281,0.31664307130138813,0.2831830871341938,0.7633910213325275,0.36509206399397887,0.49001884458947753,0.4319988743960159,0.4190759889861331,0.6514180918931992,0.7594941753493143,0.7383816759207911,0.7624813163742054,0.6593514737457318,0.7717078106143511,0.19782606799194102,0.1069840724647485,0.24564868820864416,0.06826223468434389,0.26076241585990934,0.20574139553421011,0.2929877739496224,0.32217089329338544,0.31594753247875884,0.31322908607211863,0.33673419055602916,1.0,0.028702909087876427,0.2157437462299865,0.0
