,De contemptu mundi,Elementa philosophiae,Elegia,Alexandreis,Bucolicum carmen,Carmina Burana,Rota Veneris,Ars grammatica,Commentarium in Martiani Capellae «De nuptiis Mercurii et Philologiae» I-II,De excidio Troiae historia,De nuptiis Philologiae et Mercurii,Commentarius in Vergilii Aeneidos libros,Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,De philosophia,In Vergilii Aeneide comentarii,In Vergilii Georgicis comentarii,Adelphi,Andria,Eunuchus,Heautontimorumenos,Hecyra,Phormio,Amores,Epistulae (vel Heroides),Medicamina faciei femineae,Ars Amatoria,Remedia amoris,Fasti,Ibis,Metamorphoses,Ex Ponto,Tristia,B1,P3,W1,To,P5,F,Aeneid,Eclogues,Georgicon
De nuptiis Philologiae et Mercurii,0.20097369214961025,0.13144615020345107,0.21076351842962826,0.21842485429666314,0.3207231527923442,0.1745153634601584,0.17057306417455997,0.174263311444526,0.14873789207543675,0.2655107800234725,2.220446049250313e-16,0.5595529811340841,0.21694199463008268,0.3076073943277897,0.13679917845951317,0.14662511888919438,0.35908327679754604,0.46419757957632746,0.45636604567042705,0.5322388639026385,0.3042086023431265,0.4424777515102226,0.1831812729118234,0.18842803804379216,0.29349537775117684,0.17166951322600954,0.18664858628760472,0.17192314924207852,0.26337364996307544,0.2596117401674425,0.17856782370232305,0.18384019534074025,0.2563172628071638,0.2518020053752045,0.24666388446236442,0.25105177373034115,0.24674771589994382,1.0,0.36459717160847793,0.24165607180290938,0.334282674906204
Commentarius in Vergilii Aeneidos libros,0.5955936662882695,0.5744092088877075,0.6282401674664414,0.67245199098934,0.7350836796493578,0.5992394339942155,0.6091477037052502,0.6202529027996053,0.5494277232600681,0.6535856022650435,0.5595529811340841,0.0,0.5834064802544741,0.6649319265410294,0.533579358563479,0.5485281379122078,0.6735644326289205,0.7305919518134099,0.7280128595782496,0.7610199203622918,0.6471976391807062,0.7126461673744735,0.6248370728134167,0.6214756547900772,0.6898506943189342,0.6160000252295534,0.6051304241093575,0.6178990225867257,0.6762597969034116,0.6974269096207093,0.6152680679158364,0.6278785671398407,0.6594125269255988,0.6534851386142404,0.6491367273773165,0.6537813967079069,0.650037109767632,1.0,0.7561909692667756,0.6609588305813594,0.7468532545860459
Liber de doctrina dicendi et tacendi (Tractatus de arte loquendi et tacendi) ,0.21039358936824948,0.2052583201220426,0.284243603428765,0.3470137946456955,0.45672425839816244,0.19151015091323964,0.1822479434194798,0.310970358077049,0.20007134043643415,0.3511052690074672,0.2169419946300828,0.5834064802544741,0.0,0.36763530138325495,0.17941773295583807,0.17934573604463078,0.4368011716581881,0.5356989906833394,0.5270616073481732,0.5926569069902368,0.42493100682791296,0.5186994435486199,0.3090340174896081,0.3228112375542671,0.4317058019433486,0.3097856572912152,0.28405747484963295,0.30968104024017085,0.46014609353339697,0.4284319889263294,0.32774102322784127,0.35419020707820914,0.30344950804557747,0.31284323414363735,0.30900939656603155,0.3089257569961592,0.30301420294124337,1.0,0.4855181013960431,0.3138909220329882,0.44462780406866564
De philosophia,0.3600879190782391,0.21507233241093981,0.41003322272270515,0.44963726771539236,0.545978019066429,0.3413779043826415,0.33489622741100344,0.4116276389518402,0.2948269197078476,0.4536531333768119,0.3076073943277896,0.6649319265410294,0.36763530138325495,0.0,0.3442000151919925,0.34077156170903744,0.493352911496427,0.5974242334174493,0.5847971025857089,0.6439034703841017,0.47215902019127076,0.5693947362766868,0.3934113808887102,0.40682434772669207,0.47178292242042885,0.38679997665419463,0.37092832386035257,0.39577459348801425,0.5296073464407804,0.5049473623919267,0.40168365263351047,0.4152500382343731,0.4670157523781897,0.46399044896031094,0.45453001189372644,0.4604131193771618,0.4553701804732113,1.0,0.6027646797791539,0.4546527114662642,0.5679419716969364
In Vergilii Aeneide comentarii,0.20626099218854121,0.16889851738954642,0.26082811045025656,0.31901209003945596,0.44056476583937687,0.19784900826311025,0.2202474747338703,0.2694057785941907,0.13003990439637458,0.2707878372134007,0.1367991784595134,0.5335793585634792,0.17941773295583807,0.3442000151919925,0.0,0.018339861604006025,0.372911596050845,0.4769939020338444,0.47257726656412324,0.5387976648837887,0.3220462224123555,0.44518797782980535,0.2605866413286173,0.25551189079285286,0.3879078738389198,0.24642469939254452,0.23498449383182662,0.23506754471698688,0.354898118391074,0.3734149767471431,0.24286257656922539,0.2708339270585225,0.3182066955852433,0.3112839065768791,0.3048822973214407,0.3122862534324571,0.30558749600094737,1.0,0.46502335746619006,0.31694458239222545,0.45117203464878197
In Vergilii Georgicis comentarii,0.2187948778617077,0.1647761084116277,0.26677343379515595,0.3204297463166401,0.4304770556416506,0.19203540469265878,0.20796957416610762,0.2835911234309332,0.13511289651577152,0.28571549543377905,0.14662511888919438,0.5485281379122078,0.17934573604463078,0.34077156170903744,0.018339861604006025,0.0,0.39466777984402723,0.5019026108348293,0.49179225013083705,0.5572233651645982,0.34822685536013487,0.4710160527877335,0.27152323710874127,0.274841179872105,0.3809935031018602,0.2588131856974627,0.2467819273681915,0.24174057143774963,0.38625440589612203,0.3732679959854056,0.2655075630202076,0.29073578470609607,0.3298877552619667,0.3274128547539039,0.3222471410247836,0.32851509610879626,0.3223654098591696,1.0,0.4605332501368603,0.3078471977946754,0.4216450187480242
Adelphi,0.39752277857354845,0.35020422421238295,0.3306450125455974,0.5187712405871556,0.5559734167819027,0.374720837902904,0.43471537204843225,0.5115306210405841,0.347089725293414,0.4796571182972408,0.35908327679754604,0.6735644326289205,0.4368011716581881,0.493352911496427,0.3729115960508449,0.39466777984402723,0.0,0.39151227335622085,0.3978580177219204,0.2624159403335311,0.2305539564115524,0.3287185855452308,0.3301767938126594,0.32398675382020314,0.49125833369668137,0.33316445287640406,0.31104487677383075,0.38110114203454815,0.49403197539298804,0.5260400508954093,0.30931940216356624,0.3410292430485927,0.4184576414023331,0.4022560965729224,0.3817407206996659,0.40083371003561963,0.3916753305126992,1.0,0.6675171244601521,0.4459458083887792,0.6591153656495488
Andria,0.4924818396063425,0.48191401650915533,0.44343603306364077,0.5999987803885458,0.6381780624760648,0.4828172380755288,0.5404825161721678,0.5845281870471575,0.4852783532467162,0.5781109705572731,0.46419757957632746,0.7305919518134099,0.5356989906833394,0.5974242334174493,0.4769939020338444,0.5019026108348295,0.39151227335622074,0.0,0.13042685823932465,0.29676620351412397,0.2697149311297452,0.31648900773212363,0.4499951722748158,0.44628196574532664,0.5946028376135242,0.45077094765065817,0.42981111808238126,0.5013113631969932,0.5829142150283224,0.6188780424538787,0.42987509486586784,0.4594192085470652,0.5185647719397661,0.5027207577414474,0.48416607065524486,0.501644165713363,0.49488875405505217,1.0,0.7298228630097606,0.528699253213996,0.7240308546602949
Eunuchus,0.4918214744264213,0.46949995260309785,0.43300200934914124,0.586070711480321,0.619424719893559,0.47592490228462403,0.5195885846531649,0.5756263550451836,0.464546198291527,0.5650006359000639,0.45636604567042716,0.7280128595782496,0.5270616073481732,0.5847971025857089,0.47257726656412324,0.49179225013083705,0.3978580177219204,0.13042685823932465,0.0,0.2775936657141471,0.18746341688373658,0.17463395778350277,0.43222425192153546,0.43344004393666735,0.5727145960013524,0.43450590766544894,0.4167576696794141,0.47556893822084123,0.5716022412176766,0.5925887595741636,0.42420936957449773,0.44897476253623314,0.5089596299013299,0.4974968386668619,0.48177139529477675,0.4962988824660912,0.4889060043527965,1.0,0.7096403637057871,0.527540980072255,0.7001830656161974
Heautontimorumenos,0.5619520674914049,0.5436295273485334,0.5098419464790109,0.6526834554213028,0.6814395318596437,0.552560164834953,0.5940088593828974,0.6318686657929431,0.5349492639014437,0.6321100265596814,0.5322388639026386,0.7610199203622918,0.5926569069902368,0.6439034703841017,0.5387976648837887,0.5572233651645982,0.2624159403335311,0.2967662035141241,0.2775936657141471,1.1102230246251565e-16,0.42306149901435397,0.3328002185933526,0.5099160186538843,0.5061320307586331,0.6486741415548756,0.5137984613197437,0.49278652554307734,0.5533015730289609,0.6200604507029505,0.6585316802534649,0.4977963062128632,0.5209244320298999,0.5737089925428631,0.5607858477044769,0.5466774585087937,0.5601437886248796,0.5534924648793436,1.0,0.7625997340929055,0.6015205599825783,0.756275880410042
Hecyra,0.37061254851123926,0.3379999270140893,0.29985445885954953,0.4842009334355759,0.5332145949987375,0.36059857263333894,0.40766772846661736,0.4540331406807606,0.3180136299323869,0.4570279200023988,0.30420860234312663,0.6471976391807062,0.42493100682791296,0.47215902019127076,0.3220462224123555,0.34822685536013476,0.2305539564115524,0.2697149311297452,0.18746341688373658,0.42306149901435386,1.1102230246251565e-16,0.18073092587656592,0.29526208590421343,0.27849114639555206,0.46753959134999523,0.2904971369372038,0.26702077991503326,0.34248174788460806,0.42422112763647013,0.4868661760355095,0.2571721088713024,0.2869252769029613,0.3754631048093644,0.35479015178356366,0.33733666752349123,0.3556557999687233,0.34713660896179854,1.0,0.6440915100364961,0.41750088645572303,0.6379527176097122
Phormio,0.477062535862268,0.4467428199866964,0.4300036929150207,0.597549988057057,0.6344230800644265,0.4735392233706537,0.5311627462783303,0.5693815570924928,0.43474669994230153,0.5579309474960196,0.4424777515102226,0.7126461673744735,0.5186994435486197,0.5693947362766868,0.44518797782980546,0.4710160527877335,0.32871858554523103,0.31648900773212363,0.17463395778350277,0.3328002185933526,0.18073092587656614,0.0,0.4293601060697413,0.41820138032101073,0.5721836340119508,0.42698470695224333,0.4085319384320245,0.46810448114917946,0.545303009669475,0.5988344362028082,0.4002977067306316,0.4294407105766015,0.5109922540278182,0.4937190564752979,0.4763702418747049,0.4933164481726373,0.4850829937327098,1.0,0.7330296864022305,0.5404793490707283,0.7312669236879976
Amores,0.2589864803354708,0.2312216466403716,0.09464156129207535,0.1788660138052358,0.2096714071565381,0.16000115435959017,0.2353652849426915,0.37858948921513524,0.25004269824895775,0.3318074123320769,0.1831812729118233,0.6248370728134167,0.3090340174896081,0.3934113808887102,0.2605866413286173,0.27152323710874127,0.3301767938126592,0.4499951722748158,0.4322242519215356,0.5099160186538843,0.29526208590421343,0.4293601060697413,5.551115123125783e-16,0.02716417736544885,0.20618950538420533,0.030259455028015747,0.05325024945770407,0.07196356757434841,0.20374587853648973,0.15870490310774166,0.05571446794267165,0.0531354099204181,0.10794349616107901,0.10722897008263133,0.09647999418680353,0.10438248188148014,0.10124974469230708,1.0,0.2923923376261627,0.15736856871604332,0.2919457349363387
Epistulae (vel Heroides),0.2691075718818896,0.24726358904515444,0.09812409100742603,0.1900820200588731,0.2091367661804402,0.1974081772089622,0.27074106195387915,0.39298100888512877,0.24756462270251012,0.3480502609946091,0.18842803804379216,0.6214756547900772,0.3228112375542671,0.40682434772669207,0.25551189079285264,0.2748411798721049,0.32398675382020325,0.4462819657453265,0.43344004393666735,0.5061320307586331,0.27849114639555206,0.41820138032101073,0.02716417736544907,0.0,0.24135733926818925,0.04330389411384372,0.06810827452525503,0.07024810192380904,0.16272201902944738,0.14739943650142528,0.03487385486781369,0.03315703116020152,0.10142567743846509,0.09723056052220991,0.08543158230022607,0.09417447429746106,0.09262426169528148,1.0,0.2945953379502072,0.19057757730402802,0.30993741308714784
Medicamina faciei femineae,0.3834299633019518,0.3367101640883946,0.2931522483655251,0.25284958430326965,0.2982666345889907,0.28417755974032377,0.31142580362013805,0.44596647980168413,0.35115667362482195,0.37935567840003426,0.29349537775117684,0.6898506943189342,0.4317058019433486,0.47178292242042874,0.38790787383891967,0.3809935031018602,0.4912583336966815,0.5946028376135242,0.5727145960013524,0.6486741415548756,0.46753959134999523,0.5721836340119508,0.20618950538420533,0.24135733926818925,2.220446049250313e-16,0.18129984350280304,0.23069652403281415,0.20258398069093841,0.35118772896349093,0.23924786809674148,0.2619400379972069,0.2521373874878642,0.27933798770010987,0.2880921390780883,0.2863195871821207,0.2874435659742346,0.2839164633545216,1.0,0.33661013975777865,0.3039427809135411,0.3202249487177137
Ars Amatoria,0.2661851852499906,0.22337689108677838,0.11211866329016007,0.18007364770596856,0.20704600603304435,0.18054002393129598,0.2523435241622227,0.37216901718888784,0.2302967012144953,0.3260042499677617,0.17166951322600976,0.6160000252295534,0.3097856572912152,0.38679997665419463,0.24642469939254452,0.2588131856974625,0.33316445287640417,0.45077094765065795,0.4345059076654487,0.5137984613197436,0.2904971369372036,0.4269847069522431,0.030259455028015747,0.0433038941138435,0.18129984350280315,0.0,0.051729452504283624,0.05480125220522758,0.1929968742123802,0.14359184069137565,0.06283646818760935,0.06203933196292244,0.1245193385576423,0.12257683043045353,0.11278847070562903,0.11946652994634088,0.11609732733822864,1.0,0.2907058864923391,0.18357665543815882,0.2878743611476935
Remedia amoris,0.23518157869447853,0.20148547490926672,0.1177662049636794,0.2547543860816275,0.31053279441253634,0.15342075858778847,0.21091787621393676,0.35058011948502354,0.212181503555403,0.32578953485544304,0.18664858628760472,0.6051304241093575,0.28405747484963306,0.37092832386035257,0.2349844938318265,0.2467819273681915,0.31104487677383075,0.42981111808238115,0.4167576696794142,0.49278652554307745,0.26702077991503337,0.4085319384320245,0.05325024945770418,0.06810827452525503,0.23069652403281415,0.05172945250428351,0.0,0.1211268300787498,0.2586505250988512,0.26243496422294466,0.0833817391955044,0.10121844432788873,0.14827007222585742,0.13998539067481486,0.12768074736277046,0.13789584596134352,0.13286029870576466,1.0,0.4088422975558149,0.1902297860936225,0.3901421603581955
Fasti,0.28263496386603904,0.2371858332294121,0.1415591319685846,0.13815499996257863,0.15934856749830006,0.1971915353889354,0.28330703070783925,0.3772931381680854,0.22675863037325716,0.31231114600721377,0.17192314924207852,0.6178990225867257,0.30968104024017096,0.39577459348801425,0.235067544716987,0.24174057143774963,0.38110114203454826,0.5013113631969934,0.47556893822084123,0.5533015730289609,0.34248174788460806,0.46810448114917946,0.07196356757434852,0.07024810192380904,0.20258398069093841,0.05480125220522747,0.1211268300787498,2.220446049250313e-16,0.1789755813828059,0.08794612203577712,0.08726709992312875,0.07559859356296861,0.1517244330352694,0.1572903451329848,0.1509413244239286,0.1539804650991652,0.1516401175807368,1.0,0.2058285256939555,0.18767441646372007,0.2193279895379272
Ibis,0.4203794401477654,0.40943944445157743,0.2636397190055312,0.240258004919922,0.27018746938330596,0.3555034426830971,0.4203762875601653,0.35095922460158147,0.41211695720861474,0.40417329459565443,0.26337364996307533,0.6762597969034116,0.4601460935333972,0.5296073464407804,0.354898118391074,0.3862544058961219,0.49403197539298815,0.5829142150283224,0.5716022412176766,0.6200604507029505,0.42422112763647024,0.5453030096694751,0.20374587853648973,0.16272201902944738,0.35118772896349093,0.1929968742123802,0.25865052509885134,0.178975581382806,0.0,0.18559448480023055,0.173450340386604,0.15725197599125218,0.2490008784939015,0.24735562202039785,0.2476739887029965,0.24793864694875034,0.24415742760040504,1.0,0.30087897570132804,0.31674794336308554,0.3267130451970255
Metamorphoses,0.4236736603372301,0.3810065401830367,0.22615687716035726,0.0898645678787171,0.05752066684476553,0.3188337888052688,0.38319226831862163,0.4767319372887894,0.39758840919881766,0.3938186630583047,0.2596117401674425,0.6974269096207093,0.4284319889263294,0.5049473623919267,0.3734149767471431,0.3732679959854056,0.5260400508954093,0.6188780424538789,0.5925887595741636,0.6585316802534649,0.4868661760355095,0.5988344362028081,0.15870490310774155,0.14739943650142495,0.23924786809674148,0.14359184069137576,0.26243496422294466,0.08794612203577712,0.18559448480023077,0.0,0.18464954644872456,0.13564312638099885,0.181629886880747,0.19893915121231132,0.2000364755969678,0.1954610212387501,0.19798356573071807,1.0,0.07697233679536208,0.23930859181719288,0.10009990640177557
Ex Ponto,0.2552006584883816,0.23927439704133724,0.1073718988856962,0.2149197693334005,0.25145585707242635,0.20330278684968506,0.2775477768386484,0.3840475691722627,0.23813407655386976,0.3515700642425875,0.17856782370232327,0.6152680679158364,0.32774102322784127,0.40168365263351047,0.24286257656922516,0.2655075630202076,0.30931940216356624,0.42987509486586806,0.42420936957449773,0.4977963062128632,0.2571721088713024,0.40029770673063136,0.05571446794267143,0.03487385486781369,0.2619400379972069,0.06283646818760935,0.0833817391955044,0.08726709992312864,0.173450340386604,0.18464954644872456,0.0,0.01851466740624319,0.12607474029969679,0.11861700429041688,0.10507785212685539,0.11446051008476676,0.1116319775136112,1.0,0.35125332718506463,0.2041984330133717,0.3621687976527914
Tristia,0.2781540376789462,0.2577979947928257,0.11091964475543836,0.18495323173841882,0.2040738657878317,0.21981362602972854,0.29704917588947255,0.39270348255442755,0.26121844475695033,0.3640462191325826,0.18384019534074014,0.6278785671398407,0.35419020707820914,0.4152500382343731,0.2708339270585226,0.29073578470609607,0.3410292430485927,0.4594192085470651,0.44897476253623314,0.5209244320298999,0.28692527690296143,0.4294407105766015,0.053135409920417986,0.03315703116020152,0.2521373874878642,0.06203933196292233,0.10121844432788873,0.07559859356296861,0.15725197599125218,0.13564312638099885,0.01851466740624319,0.0,0.1187139163096893,0.11419603923694277,0.10176761492328468,0.10995013888602656,0.10855239279544848,1.0,0.2968540235024628,0.20028361640230363,0.3144358398253363
B1,0.3125794580473905,0.33407043544356674,0.12010137086230943,0.18551493286479692,0.1937184270533241,0.2160690244075355,0.2771427731409597,0.43613910123649036,0.35042789974416655,0.3738774510863089,0.2563172628071638,0.6594125269255987,0.30344950804557747,0.4670157523781897,0.3182066955852433,0.3298877552619667,0.4184576414023331,0.5185647719397661,0.5089596299013299,0.5737089925428631,0.3754631048093643,0.5109922540278182,0.1079434961610789,0.1014256774384652,0.27933798770010987,0.12451933855764241,0.14827007222585742,0.15172443303526928,0.2490008784939013,0.181629886880747,0.12607474029969679,0.1187139163096893,0.0,0.004085081579662031,0.007575636755703941,0.004619683548128806,0.005086933616983758,1.0,0.27323004397465533,0.19480938005260995,0.27259980917392757
P3,0.3104690397711316,0.3289356131146335,0.11875173895128222,0.20164384985590333,0.21355194200646788,0.22030304707514947,0.2846338933503223,0.4321119478486102,0.3434507200304858,0.380096395650504,0.2518020053752045,0.6534851386142404,0.31284323414363735,0.46399044896031094,0.3112839065768791,0.3274128547539039,0.4022560965729224,0.5027207577414474,0.4974968386668619,0.5607858477044769,0.35479015178356366,0.4937190564752978,0.10722897008263144,0.09723056052221002,0.2880921390780883,0.12257683043045353,0.13998539067481486,0.15729034513298457,0.24735562202039774,0.19893915121231132,0.11861700429041688,0.11419603923694277,0.004085081579662031,0.0,0.004195685757871992,0.0024457175877110604,0.0029079225969373956,1.0,0.3017405316765085,0.2058024841655962,0.30287406167290887
W1,0.299533796978389,0.3146920123918987,0.10872065498729999,0.20744482887371918,0.21648919450243864,0.2165431115332659,0.279485286713402,0.4315359350517082,0.3266586205094334,0.38135766248635705,0.2466638844623643,0.6491367273773165,0.30900939656603155,0.45453001189372644,0.30488229732144057,0.3222471410247836,0.3817407206996659,0.484166070655245,0.48177139529477675,0.5466774585087937,0.33733666752349123,0.4763702418747049,0.09647999418680353,0.08543158230022607,0.2863195871821207,0.11278847070562903,0.12768074736277035,0.15094132442392882,0.2476739887029965,0.2000364755969678,0.10507785212685539,0.10176761492328468,0.007575636755703941,0.004195685757871992,0.0,0.004133597623654062,0.003972424456194057,1.0,0.313847297435755,0.20892446160910494,0.31651653434838756
